timestamp,quat1,quat2
095658702204,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.0, 0.0, 0.0, 0.0)"
095658713243,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.0, 0.0, 0.0, 0.0)"
095658725507,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.0, 0.0, 0.0, 0.0)"
095658736908,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(0.0, 0.0, 0.0, 0.0)"
095658746167,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(0.0078125, 0.0, 0.0, 0.0)"
095658754761,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658762710,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658773686,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658782206,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658792849,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658802613,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(1.0078125, 0.0, 0.0, 0.0)"
095658813520,"(0.7313232421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06884765625, -0.0302734375, 0.0)"
095658822567,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658831983,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658839274,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658842794,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658850281,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658854116,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658860532,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658867042,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658871318,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658878713,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658882081,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658889404,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658893567,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658900355,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658903729,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
095658910339,"(0.7235107421875, -0.03436279296875, 0.689453125, 0.0)","(0.9971923828125, -0.06890869140625, -0.0302734375, 0.0)"
