scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,969.7947,597.2777,0.7699444,937.1593,425.5951,1.0,916.44653,242.1727,0.6375008,900.08246,107.14266,0.82500154,917.298,241.4784,0.053307842
1,969.39374,597.2543,0.75487906,937.11926,425.6474,1.0,916.56323,241.84192,0.64954084,900.24286,107.17513,0.84233904,900.4989,107.62763,0.06790789
2,967.5517,597.7189,0.68480843,937.3464,425.6815,1.0,916.8104,241.84634,0.6191013,900.3901,107.240036,0.8194551,917.6737,241.1142,0.06139024
3,966.0986,597.6458,0.76014835,937.36523,425.61957,1.0,916.96185,241.31953,0.5960756,900.71857,107.02406,0.832718,917.80237,240.62279,0.05922156
4,965.31165,597.4354,0.7866938,937.38666,425.46057,1.0,917.1383,241.02834,0.6011801,900.7561,106.74058,0.8275885,917.95135,240.3537,0.058340743
5,965.1561,597.44586,0.8159098,937.4112,425.52078,1.0,917.1761,241.3042,0.58863395,900.7598,106.731,0.827069,918.04126,240.56416,0.060454167
6,965.15485,597.7071,0.8152022,937.3238,425.6619,1.0,917.504,241.27245,0.6049477,900.8078,106.753075,0.8374395,918.36017,240.52408,0.057269346
7,964.6264,597.82654,0.8269866,937.3103,425.66553,1.0,917.4994,241.44852,0.6118406,900.8896,106.81467,0.8004028,918.3233,240.62584,0.05656507
8,964.17633,597.9499,0.7628488,937.32874,425.66296,1.0,917.46466,241.39447,0.6185217,900.9668,106.8591,0.7986129,918.2563,240.64868,0.05766367
9,963.2363,597.6601,0.81191695,937.3881,425.48587,1.0,917.4928,241.23044,0.61798584,901.1985,106.695496,0.7958905,918.3336,240.42522,0.05500249
10,962.36584,597.5313,0.8118209,937.394,425.26743,1.0,918.3509,240.96638,0.58743423,901.3607,106.44126,0.80845904,918.77747,240.25589,0.051188964
11,961.8098,597.5303,0.7740852,937.4032,425.14297,1.0,918.35724,240.84724,0.62737924,901.4369,106.3137,0.8187298,918.7053,240.03189,0.04636503
12,961.35565,597.65045,0.7724156,937.3975,425.04874,1.0,918.02844,240.29453,0.642846,901.531,106.26014,0.8019292,961.9068,597.7693,0.03759539
13,960.611,597.76404,0.75799453,937.4243,425.198,1.0,918.1088,240.33403,0.67326504,901.60205,106.31146,0.777375,961.09424,597.8234,0.03605901
14,960.2622,597.9144,0.7228669,937.453,425.36685,1.0,918.05237,240.47192,0.6681337,901.6561,106.342415,0.79326147,919.07306,239.77606,0.039841037
15,959.99536,597.9026,0.7050102,937.43677,425.31723,1.0,918.09314,240.5039,0.6716003,901.686,106.3847,0.78632057,918.9642,239.79404,0.039161485
16,959.5743,597.9511,0.6655298,937.43854,425.34552,1.0,918.16516,240.43626,0.6683837,901.7467,106.39219,0.780513,960.22565,597.8514,0.04303394
17,958.9825,597.92596,0.71992606,937.3433,425.24854,1.0,918.32874,240.11427,0.67923814,901.92377,106.2758,0.79139286,959.7689,597.81903,0.041613124
