scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,768.2825,520.8274,0.4724659,1027.2457,452.37823,0.791185,990.80286,264.98016,0.40802562,994.3263,56.82463,0.36296302,799.9149,390.1163,0.22040093
1,768.40454,520.876,0.50787836,1027.4231,452.32178,0.806424,990.7549,264.93637,0.41164112,994.17694,56.84705,0.4061301,800.05206,390.19223,0.22860181
2,768.3086,521.2467,0.5443264,1027.2816,452.42084,0.81036156,991.04016,265.08563,0.42382944,994.2218,56.874878,0.39661485,800.0617,390.3341,0.22800872
3,768.53033,520.81696,0.57247275,1027.3175,452.2196,0.8024257,990.90076,264.9567,0.42259464,994.21814,57.143368,0.3867197,799.7013,390.2159,0.22716916
4,768.7275,519.82587,0.5684592,1027.2634,452.25574,0.8084209,990.7347,264.95706,0.4105845,994.11273,56.52742,0.40130687,800.0569,390.0595,0.22257167
5,768.5408,520.68964,0.5535077,1027.3556,452.33426,0.81061196,990.87115,264.9761,0.41324463,994.13086,56.682194,0.3792853,799.93274,389.90585,0.21830866
6,768.6985,520.57776,0.5891038,1027.404,452.33197,0.81537217,990.79645,265.0155,0.4078572,994.1105,56.45783,0.38150382,800.0331,389.90762,0.21705706
7,768.5751,520.669,0.5651365,1027.4318,452.2891,0.80658776,990.9695,265.0316,0.40825403,994.25305,56.623707,0.37670237,800.03674,389.9057,0.216836
8,768.9699,519.78424,0.62431186,1027.5216,452.1229,0.8001117,990.93945,265.08557,0.40628994,994.3892,56.795803,0.36529732,799.7919,389.93686,0.22064538
9,768.61664,520.88617,0.5914995,1027.5352,452.26196,0.7912686,991.03754,265.04108,0.41014728,994.18585,56.65466,0.36867565,800.1316,389.76202,0.21784213
10,768.8237,520.3148,0.61956286,1027.4681,452.29053,0.7971691,991.01904,264.99057,0.4061018,994.1846,56.603928,0.34873527,800.1312,389.79678,0.21566615
11,768.7374,520.3616,0.6088866,1027.4913,452.31497,0.8034098,991.05426,264.92004,0.4069285,994.4328,56.82489,0.34298837,800.05585,389.97598,0.22038892
12,768.8712,519.7712,0.58194774,1027.4298,452.30112,0.8053541,991.1155,264.90036,0.40205002,994.1523,56.561108,0.35914063,799.7507,389.7622,0.21734947
13,768.7197,519.91315,0.5536899,1027.4807,452.3371,0.8085062,991.09,265.0893,0.42387888,994.2448,56.69626,0.35081828,799.8417,389.91446,0.2170656
14,768.67694,520.2142,0.5623396,1027.4766,452.31192,0.8041109,991.1352,265.0373,0.4210501,994.2288,56.6339,0.34942377,799.9142,389.93793,0.2207845
15,768.66614,520.25616,0.55588835,1027.5366,452.3563,0.79702103,991.1266,265.011,0.42670918,994.26135,56.729958,0.35264504,799.7879,389.77734,0.21593256
16,768.80884,519.95654,0.6006368,1027.4062,452.16364,0.8023706,991.20245,265.07504,0.43275562,994.42163,56.867023,0.3398282,799.82635,389.87695,0.21719854
17,768.8353,520.4159,0.6270872,1027.3809,452.26465,0.8066747,991.1652,265.01126,0.4355851,994.35394,56.917755,0.34284246,800.07935,389.82788,0.22827965
