scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1075.5847,546.5289,0.8410541,944.8342,509.86688,0.81957793,924.13007,379.41055,0.7734299,885.11346,169.34091,0.93211305,899.5156,65.51212,0.8130957
1,1075.5521,546.5281,0.8088496,944.89417,509.91516,0.81437594,924.20703,379.27365,0.75530547,885.66125,169.4373,0.93161887,900.04205,65.96534,0.76921797
2,1075.7266,546.4982,0.8044727,945.03265,509.97974,0.7994948,924.15717,379.30316,0.73330337,885.412,169.41179,0.92842245,899.5517,65.9045,0.8101928
3,1075.6731,546.61414,0.8047041,945.1311,510.06693,0.8036622,924.1061,379.37515,0.7315996,885.61554,169.43134,0.93299574,899.84406,65.961624,0.81916684
4,1075.668,546.6102,0.8145756,945.1736,510.23334,0.8098869,924.1509,379.47348,0.7367001,885.8178,169.37381,0.92919946,900.1498,65.88032,0.8170186
5,1075.6501,546.7257,0.8269947,944.9795,510.1111,0.7958235,923.8055,379.4195,0.74282646,885.12006,169.44507,0.9194718,899.8012,65.8621,0.8180061
6,1075.6576,546.57104,0.8211968,945.2032,510.05368,0.81400466,924.1531,378.9896,0.76937807,885.778,169.5727,0.92736053,900.4058,65.82845,0.81075335
7,1075.4768,546.60895,0.81787556,945.0381,509.73907,0.8338469,923.93146,379.0478,0.7522221,885.80804,169.43166,0.9147483,900.2195,65.51509,0.81527257
8,1075.7493,546.7478,0.8296419,945.14087,509.74,0.82900107,924.3756,378.98325,0.77653813,886.5904,169.1881,0.9116975,901.2924,65.51059,0.85766274
9,1075.6508,546.8832,0.84046084,945.0353,510.1118,0.8264443,924.3073,379.22165,0.76063555,886.42004,169.75903,0.9128213,901.2524,66.11263,0.82581645
10,1075.62,546.87384,0.8321939,945.1293,509.98846,0.82937676,924.40234,379.2016,0.7589798,886.5483,169.18875,0.90973645,901.6655,65.65997,0.83259124
11,1075.5972,547.0066,0.8459692,945.1066,510.2629,0.82271016,924.25934,379.34656,0.7542944,886.3502,169.6889,0.9110035,901.67194,66.11607,0.8288377
12,1075.558,546.96674,0.84473896,945.06244,510.2173,0.83009255,924.2723,379.37173,0.7378968,886.5281,169.3916,0.91384965,901.7427,65.89901,0.83400595
13,1075.6434,546.911,0.81559646,944.937,510.17258,0.8350085,924.1926,379.33954,0.7283237,886.34204,169.35747,0.8994306,901.5498,65.92355,0.83724034
14,1075.6387,546.9389,0.8159692,945.00476,510.2459,0.83114415,924.3495,379.304,0.707105,886.34576,169.44025,0.9002131,901.552,65.936676,0.8353313
15,1075.6642,547.00055,0.8083312,944.84357,510.0893,0.84570754,924.2281,379.20175,0.71821517,886.296,169.30943,0.89867175,901.5135,65.75437,0.8453347
16,1075.6686,547.0028,0.8103934,944.74615,510.23315,0.86366796,924.1016,379.592,0.73604107,886.2287,169.36664,0.8980207,901.27576,66.072174,0.8251722
17,1075.7751,547.06866,0.81616354,944.69727,510.34137,0.8469061,923.9517,379.49695,0.7299391,886.3674,169.36188,0.895267,901.5999,65.93657,0.83859396
