scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1027.8997,1188.5631,0.036089413,114.77929,1164.6276,0.054160986,210.96341,1186.7626,0.051079728,118.09075,1175.3623,0.082280695,115.47614,1163.8732,0.0992895
1,1024.7147,1189.0212,0.05487213,112.6523,1163.5155,0.05524848,1818.5632,610.2512,0.064632386,102.00706,1165.5281,0.05723303,112.63245,1164.1022,0.17475739
2,1027.4092,1188.4579,0.044938028,112.55733,1164.2688,0.042326935,1818.9966,610.1421,0.052038107,101.321396,1166.1344,0.05119497,113.21418,1164.8464,0.10184961
3,1027.3009,1188.428,0.047184244,478.8775,1192.3783,0.031794067,1868.1597,237.90816,0.063959084,211.70131,1184.0204,0.057298284,112.86862,1164.8196,0.07885032
4,1024.4927,1191.6694,0.048098683,112.213326,1164.3105,0.05295509,1868.2446,238.13728,0.04757965,212.5544,1184.0831,0.055238772,112.684944,1164.8732,0.1054591
5,1024.7059,1188.8411,0.060299,211.39514,1185.932,0.029261207,1868.0161,238.2984,0.04980716,212.34447,1184.1451,0.048926204,111.46834,1166.6915,0.044103853
6,1024.7206,1188.8398,0.065464795,1868.7512,240.47673,0.0332394,1868.2234,237.67207,0.07672862,1868.8936,235.90219,0.054382008,111.07042,1166.5331,0.033442505
7,1024.6664,1188.8696,0.067502216,210.93866,1186.349,0.0338841,1868.3608,237.88174,0.0630053,211.99379,1184.9789,0.0669156,111.18892,1166.5358,0.041168217
8,1024.4017,1191.5741,0.05357297,111.997215,1164.6412,0.03723471,1868.6267,238.19365,0.050507106,211.21236,1184.3329,0.04737804,111.81018,1166.3651,0.03718297
9,1024.4761,1188.9675,0.07175952,213.69574,1183.7913,0.047645036,1819.0278,610.098,0.063100375,214.58313,1183.7261,0.055789333,1817.0039,609.80316,0.04406266
10,1024.7577,1188.9825,0.06006778,207.26175,1190.5372,0.04465956,1868.9865,235.68466,0.11675118,1868.7428,235.44853,0.09505312,1867.3679,235.2088,0.039852463
11,1024.7687,1188.961,0.06283751,214.7737,1184.9811,0.058497295,1866.5122,236.11456,0.10548218,1868.6775,235.22621,0.057181813,1866.9097,235.00845,0.03424941
12,1024.7944,1188.9712,0.06330117,205.9279,1190.55,0.041491576,1868.8896,235.21826,0.11381793,1868.6755,235.02513,0.09510818,1816.3651,606.8293,0.05474813
13,1024.6708,1188.9651,0.066877805,1868.9669,239.52519,0.040560387,1868.8118,233.95049,0.09803425,1868.6996,235.22356,0.10151979,1816.5281,606.8376,0.06283215
14,1024.6211,1188.9786,0.06985785,1868.9167,239.55354,0.038071223,1868.8821,235.28378,0.12779362,1868.6705,235.06566,0.105445474,1816.6893,606.89606,0.07820993
15,1024.5486,1188.9752,0.07317939,1868.9863,239.64319,0.039122898,1868.8441,233.87314,0.113480225,1868.7465,235.10884,0.104466334,1816.1561,606.7094,0.03912913
16,1024.6012,1188.9524,0.075529195,1868.7563,239.85458,0.037000716,1868.8489,235.30992,0.11134934,1868.6421,235.10846,0.09257581,1816.7687,606.9501,0.0743843
