Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.44,-216.0,515.0
70.0,-3.63,-216.0,515.0
70.0,-3.75,-216.0,515.0
70.0,-3.81,-216.0,515.0
70.0,-3.94,-216.0,515.0
70.0,-4.0,-216.0,515.0
70.0,-4.06,-216.0,515.0
70.0,-4.13,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-216.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-218.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-218.0,515.0
70.0,-4.19,-217.0,516.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-218.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,516.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-217.0,515.0
70.0,-4.19,-218.0,515.0
70.0,-4.19,-218.0,515.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,478.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-234.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,476.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-235.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
60.0,-16.75,-236.0,477.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,432.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,434.0
50.0,-30.81,-255.0,432.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,432.0
50.0,-30.81,-255.0,432.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,432.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,433.0
50.0,-30.81,-255.0,432.0
