scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,807.92365,465.69894,0.7434514,744.3159,329.43912,0.87074375,762.851,191.58159,0.8384092,748.88464,18.769377,0.8157734,1854.413,410.54764,0.15838335
1,805.8848,465.80225,0.8314089,742.5845,329.1675,0.9120609,761.5632,190.84052,0.86278415,748.8723,18.76189,0.82188815,1854.4674,410.41336,0.15364401
2,806.0121,465.427,0.7923733,742.13776,329.05414,0.9285377,761.2493,190.8003,0.86783195,748.8454,18.492968,0.8122443,1854.2831,410.47397,0.16115962
3,805.7633,467.3435,0.81967896,740.7963,331.25928,0.9643707,759.93097,192.28922,0.8854707,748.38416,19.534388,0.8702689,1854.3756,410.28763,0.14623085
4,805.67053,468.37015,0.8057894,740.96893,332.23785,0.93248135,759.94696,193.44867,0.89817846,748.2579,19.797293,0.8735757,1854.2933,410.4016,0.16916022
5,805.6703,467.78806,0.79891646,740.7614,332.0147,0.9319181,759.78705,192.91681,0.8665679,748.11633,19.665108,0.8768566,1854.3379,410.53018,0.16765265
6,803.7658,467.15845,0.81307375,739.24506,331.8449,0.96382785,758.60974,192.74806,0.9080338,747.8757,19.71638,0.8725515,1854.3949,410.5576,0.16769047
7,800.41754,467.23187,0.6995033,737.2024,331.9519,0.9602076,757.6136,192.4594,0.88125086,747.90204,19.523064,0.86493206,1854.4241,410.46704,0.16983525
8,798.68756,466.85355,0.65595084,736.33124,331.51605,0.9249239,756.37213,192.19246,0.8579512,747.97064,19.353764,0.8609075,1854.4464,410.4749,0.1762741
9,798.0868,467.416,0.6250037,735.9439,332.0223,0.9431157,756.45624,192.68298,0.86329603,747.789,19.687466,0.8741765,1854.53,410.12103,0.18002346
10,798.7993,468.0313,0.6159278,736.5833,332.7029,0.93966657,756.9416,193.12386,0.8954721,747.8057,19.918303,0.8812264,1854.5536,410.23767,0.18516183
11,799.98364,467.79898,0.67285573,736.78876,332.54074,0.9360575,757.17285,193.09529,0.8967194,747.7939,19.92536,0.8806835,1854.543,410.18677,0.18258387
12,799.0872,467.7126,0.6484744,736.60767,332.44635,0.9437009,756.9525,193.13802,0.88081414,747.79193,19.908184,0.8784492,1854.5312,410.1522,0.18790884
13,798.1735,467.78745,0.6393935,735.8517,332.47037,0.93275094,756.55316,193.05605,0.8656494,747.80994,19.910522,0.88234615,1854.3705,410.10468,0.18627633
14,797.6591,468.02408,0.633974,735.85034,332.5735,0.9303743,756.308,193.07884,0.84575874,747.8038,19.904396,0.87930775,1854.3464,410.1521,0.20559569
15,798.0288,467.83444,0.6181607,735.8977,332.474,0.9306136,756.42755,193.02287,0.8483799,747.6258,19.801023,0.88340974,1854.3575,410.15402,0.1989193
16,799.4283,466.95468,0.6633849,736.4934,331.85617,0.9400995,757.0444,192.32545,0.84810597,747.6815,19.60069,0.8794237,1854.3856,410.1086,0.20480694
17,801.093,465.88916,0.7024945,736.8685,331.45984,0.9451336,757.0324,192.26451,0.8485675,747.9196,19.410366,0.8786981,1854.3092,410.22687,0.19048093
