scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,838.29376,801.6046,0.7706869,828.7319,646.99756,0.7761708,838.6379,486.66623,0.69810367,839.4912,331.73868,0.8307885,849.46106,99.44516,0.8006437
1,838.28796,801.4854,0.7828313,828.82623,647.1928,0.7571638,838.65643,486.7602,0.7063523,839.5305,331.81854,0.80473655,849.218,99.78918,0.8117579
2,838.41864,801.2334,0.8052843,828.7395,647.36444,0.7695432,838.5366,486.98688,0.69629633,839.3225,331.70117,0.8018086,849.2315,99.78683,0.8096076
3,838.4038,801.2194,0.8156527,828.7832,647.2642,0.76355654,838.5287,486.8859,0.7014811,839.29584,331.74884,0.7882065,849.3153,99.675476,0.8116948
4,838.3547,801.40674,0.819178,828.8491,647.2327,0.7783426,838.5567,486.7987,0.706214,839.2574,331.78647,0.7721413,849.2882,99.53824,0.7975069
5,838.42505,801.4989,0.8365917,828.8625,647.3903,0.76721704,838.5844,486.70404,0.69611615,839.2133,331.8399,0.7758033,849.4338,99.55243,0.8214612
6,838.4574,801.4804,0.83195585,828.7644,647.3108,0.75936806,838.48236,486.9316,0.68966764,839.3277,331.725,0.7887477,849.3948,99.596886,0.821624
7,838.55853,801.38,0.8182236,828.8306,647.4316,0.7986266,838.3606,486.74503,0.7123034,839.4099,331.7944,0.80051684,849.3825,99.56228,0.7771286
8,838.47455,801.30414,0.8236976,828.82007,647.3765,0.8086681,838.40106,486.5024,0.7219565,839.4221,331.7521,0.7985048,849.77545,99.36499,0.8403621
9,838.4935,801.30347,0.8299099,828.93115,647.46875,0.7627548,838.4024,486.90564,0.70678276,839.37604,331.78552,0.79470813,849.684,99.50127,0.83542895
10,838.46674,801.23206,0.8359837,828.82196,647.33844,0.7851277,838.4327,486.70746,0.7199561,839.37476,331.7644,0.8034046,849.7599,99.3523,0.8425071
11,838.4438,801.17645,0.8388188,828.8194,647.2572,0.7756128,838.4522,486.70023,0.7164481,839.3302,331.69327,0.79883623,849.77026,99.39493,0.8484226
12,838.49396,801.1887,0.8332332,828.85925,647.25555,0.77793795,838.52313,486.62885,0.721795,839.3559,331.69562,0.8091363,849.7081,99.486916,0.8336141
13,838.50226,801.01056,0.82171303,828.8521,647.1764,0.7707495,838.5809,486.5234,0.7076491,839.3345,331.7093,0.81169367,849.8399,99.42176,0.84844494
14,838.4709,801.0205,0.8130748,828.8577,647.2023,0.7741428,838.63556,486.64545,0.7143019,839.3228,331.68295,0.8140887,849.89453,99.39622,0.84050894
15,838.53674,800.6239,0.7814826,828.8593,647.25183,0.7717083,838.6744,486.598,0.7154389,839.3129,331.7068,0.821901,849.85724,99.340454,0.8330503
16,838.41486,800.5932,0.7674395,828.85693,647.1596,0.7601729,838.58966,486.64948,0.70797044,839.30896,331.70102,0.81056434,849.8713,99.34125,0.8321441
17,838.3368,800.83716,0.8045754,828.83655,647.14636,0.76416355,838.57947,486.6514,0.7077897,839.2474,331.68192,0.7957579,849.7335,99.492455,0.83837926
