timestamp,adc_ch0,adc_ch1,adc_ch2,adc_ch3
150600832906,0,0,0,9148916
150600832906,0,0,0,9148233
150600832906,0,0,0,9153353
150600832906,0,0,0,9159326
150600832906,0,0,0,9151817
150600855657,0,0,0,9147721
150600855657,0,0,0,9153353
150600855657,0,0,0,9155913
150600855657,0,0,0,9149428
150600855657,0,0,0,9153012
150600861490,0,0,0,9167347
150600861490,0,0,0,9158643
150600861490,0,0,0,9159667
150600861490,0,0,0,9162227
150600861490,0,0,0,9162227
150600869927,0,0,0,9165641
150600869927,0,0,0,9163593
150600869927,0,0,0,9155571
150600869927,0,0,0,9154718
150600869927,0,0,0,9159326
150600877701,0,0,0,9159838
150600877701,0,0,0,9162227
150600877701,0,0,0,9159667
150600877701,0,0,0,9155742
150600877701,0,0,0,9151476
150600883685,0,0,0,9162227
150600883685,0,0,0,9159155
150600883685,0,0,0,9154718
150600883685,0,0,0,9155230
150600883685,0,0,0,9154547
150600892694,0,0,0,9161374
150600892694,0,0,0,9161715
150600892694,0,0,0,9166323
150600892694,0,0,0,9154206
150600892694,0,0,0,9156254
150600899008,0,0,0,9155059
150600899008,0,0,0,9160179
150600899008,0,0,0,9161203
150600899008,0,0,0,9155059
150600899008,0,0,0,9158643
150600904876,0,0,0,9160179
150600904876,0,0,0,9154035
150600904876,0,0,0,9154035
150600904876,0,0,0,9159326
150600904876,0,0,0,9156766
150600912661,0,0,0,9153012
150600912661,0,0,0,9158473
150600912661,0,0,0,9162398
150600912661,0,0,0,9157278
150600912661,0,0,0,9160179
150600918406,0,0,0,9155571
150600918406,0,0,0,9158985
150600918406,0,0,0,9153182
150600918406,0,0,0,9156595
150600918406,0,0,0,9154206
150600925479,0,0,0,9153694
150600925479,0,0,0,9157278
150600925479,0,0,0,9158473
150600925479,0,0,0,9161374
150600925479,0,0,0,9154377
150600932091,0,0,0,9155059
150600932091,0,0,0,9149940
150600932091,0,0,0,9159667
150600932091,0,0,0,9158985
150600932091,0,0,0,9152670
150600939867,0,0,0,9160350
150600939867,0,0,0,9154889
150600939867,0,0,0,9153865
150600939867,0,0,0,9157961
150600939867,0,0,0,9163422
150600946792,0,0,0,9157790
150600946792,0,0,0,9153865
150600946792,0,0,0,9157619
150600946792,0,0,0,9155571
150600946792,0,0,0,9156595
150600953670,0,0,0,9157107
150600953670,0,0,0,9156254
150600953670,0,0,0,9154377
150600953670,0,0,0,9158643
150600953670,0,0,0,9152670
150600960843,0,0,0,9156254
150600960843,0,0,0,9155913
150600960843,0,0,0,9156595
150600960843,0,0,0,9157278
150600960843,0,0,0,9154547
150600968084,0,0,0,9159838
150600968084,0,0,0,9155059
150600968084,0,0,0,9150622
150600968084,0,0,0,9150622
150600968084,0,0,0,9160691
150600975162,0,0,0,9154206
150600975162,0,0,0,9151476
150600975162,0,0,0,9162057
150600975162,0,0,0,9158131
150600975162,0,0,0,9153865
150600982171,0,0,0,9154718
150600982171,0,0,0,9152329
150600982171,0,0,0,9158814
150600982171,0,0,0,9157278
150600982171,0,0,0,9167006
150600989463,0,0,0,9156595
150600989463,0,0,0,9151646
150600989463,0,0,0,9155913
150600989463,0,0,0,9163081
150600989463,0,0,0,9158131
150600996582,0,0,0,9158131
150600996582,0,0,0,9159667
150600996582,0,0,0,9157449
150600996582,0,0,0,9161886
150600996582,0,0,0,9158131
150601003760,0,0,0,9160521
150601003760,0,0,0,9160009
150601003760,0,0,0,9158985
150601003760,0,0,0,9150281
150601003760,0,0,0,9159155
150601010944,0,0,0,9154377
150601010944,0,0,0,9149769
150601010944,0,0,0,9151305
150601010944,0,0,0,9151988
150601010944,0,0,0,9154718
150601019088,0,0,0,9154206
150601019088,0,0,0,9160350
150601019088,0,0,0,9153865
150601019088,0,0,0,9157619
150601019088,0,0,0,9155913
150601027379,0,0,0,9151305
150601027379,0,0,0,9157278
150601027379,0,0,0,9150110
150601027379,0,0,0,9154035
150601027379,0,0,0,9152841
150601033236,0,0,0,9159667
150601033236,0,0,0,9155401
150601033236,0,0,0,9149940
150601033236,0,0,0,9152500
150601033236,0,0,0,9161886
150601041409,0,0,0,9161203
150601041409,0,0,0,9150793
150601041409,0,0,0,9151988
150601041409,0,0,0,9159155
150601041409,0,0,0,9167689
150601046847,0,0,0,9160009
150601046847,0,0,0,9158473
150601046847,0,0,0,9148916
150601046847,0,0,0,9153865
150601046847,0,0,0,9158814
150601054416,0,0,0,9154377
150601054416,0,0,0,9158473
150601054416,0,0,0,9153012
150601054416,0,0,0,9154547
150601054416,0,0,0,9156254
150601061298,0,0,0,9156425
150601061298,0,0,0,9158814
150601061298,0,0,0,9160691
150601061298,0,0,0,9162227
150601061298,0,0,0,9150110
150601068460,0,0,0,9152841
150601068460,0,0,0,9157790
150601068460,0,0,0,9158814
150601068460,0,0,0,9148404
150601068460,0,0,0,9159326
150601076031,0,0,0,9160179
150601076031,0,0,0,9161545
150601076031,0,0,0,9157961
150601076031,0,0,0,9165982
150601076031,0,0,0,9160862
150601082795,0,0,0,9164105
150601082795,0,0,0,9159838
150601082795,0,0,0,9151988
150601082795,0,0,0,9160009
150601082795,0,0,0,9166323
150601090072,0,0,0,9154547
150601090072,0,0,0,9161545
150601090072,0,0,0,9153865
150601090072,0,0,0,9152670
150601090072,0,0,0,9152500
150601097190,0,0,0,9165811
150601097190,0,0,0,9162057
150601097190,0,0,0,9157278
150601097190,0,0,0,9152329
150601097190,0,0,0,9155742
150601103995,0,0,0,9159155
150601103995,0,0,0,9156425
150601103995,0,0,0,9161203
150601103995,0,0,0,9154889
150601103995,0,0,0,9152841
150601111030,0,0,0,9152841
150601111030,0,0,0,9153694
150601111030,0,0,0,9156254
150601111030,0,0,0,9154889
150601111030,0,0,0,9157619
150601118125,0,0,0,9155742
150601118125,0,0,0,9152500
150601118125,0,0,0,9149769
150601118125,0,0,0,9155742
150601118125,0,0,0,9161033
150601125411,0,0,0,9153182
150601125411,0,0,0,9157449
150601125411,0,0,0,9151305
150601125411,0,0,0,9159497
150601125411,0,0,0,9156937
150601132414,0,0,0,9158643
150601132414,0,0,0,9156595
150601132414,0,0,0,9156937
150601132414,0,0,0,9155059
150601132414,0,0,0,9159838
150601139921,0,0,0,9153524
150601139921,0,0,0,9160179
150601139921,0,0,0,9153694
150601139921,0,0,0,9158985
150601139921,0,0,0,9155742
150601147071,0,0,0,9152158
150601147071,0,0,0,9163593
150601147071,0,0,0,9151817
150601147071,0,0,0,9158643
150601147071,0,0,0,9159497
150601154396,0,0,0,9161545
150601154396,0,0,0,9157107
150601154396,0,0,0,9158302
150601154396,0,0,0,9159838
150601154396,0,0,0,9144308
150601161384,0,0,0,9151646
150601161384,0,0,0,9153012
150601161384,0,0,0,9165982
150601161384,0,0,0,9148745
150601161384,0,0,0,9161886
150601168682,0,0,0,9159326
150601168682,0,0,0,9157107
150601168682,0,0,0,9160009
150601168682,0,0,0,9158643
150601168682,0,0,0,9159838
150601175274,0,0,0,9158302
150601175274,0,0,0,9158473
150601175274,0,0,0,9156254
150601175274,0,0,0,9159497
150601175274,0,0,0,9153865
150601183005,0,0,0,9151817
150601183005,0,0,0,9162910
150601183005,0,0,0,9158131
150601183005,0,0,0,9158302
150601183005,0,0,0,9156937
150601190210,0,0,0,9151305
150601190210,0,0,0,9159667
150601190210,0,0,0,9158131
150601190210,0,0,0,9156595
150601190210,0,0,0,9151817
150601196942,0,0,0,9157619
150601196942,0,0,0,9166153
150601196942,0,0,0,9157790
150601196942,0,0,0,9155742
150601196942,0,0,0,9158643
150601204330,0,0,0,9150281
150601204330,0,0,0,9157278
150601204330,0,0,0,9167006
150601204330,0,0,0,9159155
150601204330,0,0,0,9147892
150601211166,0,0,0,9161374
150601211166,0,0,0,9160691
150601211166,0,0,0,9160350
150601211166,0,0,0,9158473
150601211166,0,0,0,9153353
150601219463,0,0,0,9153694
150601219463,0,0,0,9158302
150601219463,0,0,0,9157449
150601219463,0,0,0,9153182
150601219463,0,0,0,9160691
150601225790,0,0,0,9155571
150601225790,0,0,0,9154035
150601225790,0,0,0,9157449
150601225790,0,0,0,9154718
150601225790,0,0,0,9158643
150601232637,0,0,0,9162057
150601232637,0,0,0,9158985
150601232637,0,0,0,9162569
150601232637,0,0,0,9159497
150601232637,0,0,0,9156595
150601239910,0,0,0,9160179
150601239910,0,0,0,9157961
150601239910,0,0,0,9157790
150601239910,0,0,0,9162569
150601239910,0,0,0,9149769
150601247341,0,0,0,9158814
150601247341,0,0,0,9156254
150601247341,0,0,0,9149257
150601247341,0,0,0,9155742
150601247341,0,0,0,9158473
150601254512,0,0,0,9155230
150601254512,0,0,0,9150452
150601254512,0,0,0,9160521
150601254512,0,0,0,9162227
150601254512,0,0,0,9157619
150601261549,0,0,0,9158302
150601261549,0,0,0,9160521
150601261549,0,0,0,9161886
150601261549,0,0,0,9150110
150601261549,0,0,0,9160862
150601268845,0,0,0,9155913
150601268845,0,0,0,9162569
150601268845,0,0,0,9155913
150601268845,0,0,0,9157790
150601268845,0,0,0,9156425
150601275821,0,0,0,9154889
150601275821,0,0,0,9160691
150601275821,0,0,0,9155913
150601275821,0,0,0,9164275
150601275821,0,0,0,9152841
150601282830,0,0,0,9156937
150601282830,0,0,0,9153012
150601282830,0,0,0,9150281
150601282830,0,0,0,9149598
150601282830,0,0,0,9154035
150601290177,0,0,0,9152158
150601290177,0,0,0,9149428
150601290177,0,0,0,9152841
150601290177,0,0,0,9153524
150601290177,0,0,0,9153182
150601297142,0,0,0,9156937
150601297142,0,0,0,9160009
150601297142,0,0,0,9158473
150601297142,0,0,0,9156425
150601297142,0,0,0,9157961
150601304775,0,0,0,9154718
150601304775,0,0,0,9161033
150601304775,0,0,0,9154206
150601304775,0,0,0,9160009
150601304775,0,0,0,9153353
150601311397,0,0,0,9149769
150601311397,0,0,0,9150964
150601311397,0,0,0,9154035
150601311397,0,0,0,9156937
150601311397,0,0,0,9152841
150601318765,0,0,0,9155059
150601318765,0,0,0,9157107
150601318765,0,0,0,9147038
150601318765,0,0,0,9158643
150601318765,0,0,0,9160862
150601325935,0,0,0,9162569
150601325935,0,0,0,9155913
150601325935,0,0,0,9157619
150601325935,0,0,0,9158131
150601325935,0,0,0,9152670
150601333026,0,0,0,9157790
150601333026,0,0,0,9160691
150601333026,0,0,0,9156937
150601333026,0,0,0,9155913
150601333026,0,0,0,9158985
150601340636,0,0,0,9153182
150601340636,0,0,0,9162569
150601340636,0,0,0,9155742
150601340636,0,0,0,9159838
150601340636,0,0,0,9157278
150601347869,0,0,0,9151476
150601347869,0,0,0,9151305
150601347869,0,0,0,9164105
150601347869,0,0,0,9151988
150601347869,0,0,0,9156937
150601354318,0,0,0,9158302
150601354318,0,0,0,9160179
150601354318,0,0,0,9164787
150601354318,0,0,0,9161033
150601354318,0,0,0,9157278
150601361805,0,0,0,9154718
150601361805,0,0,0,9153353
150601361805,0,0,0,9160521
150601361805,0,0,0,9150452
150601361805,0,0,0,9153353
150601369138,0,0,0,9156254
150601369138,0,0,0,9162398
150601369138,0,0,0,9157961
150601369138,0,0,0,9165470
150601369138,0,0,0,9153694
150601376179,0,0,0,9153524
150601376179,0,0,0,9159667
150601376179,0,0,0,9151305
150601376179,0,0,0,9161715
150601376179,0,0,0,9153182
150601383379,0,0,0,9155230
150601383379,0,0,0,9161203
150601383379,0,0,0,9157961
150601383379,0,0,0,9162398
150601383379,0,0,0,9165129
150601390445,0,0,0,9155913
150601390445,0,0,0,9161715
150601390445,0,0,0,9155059
150601390445,0,0,0,9160009
150601390445,0,0,0,9161374
150601397539,0,0,0,9153182
150601397539,0,0,0,9153865
150601397539,0,0,0,9164787
150601397539,0,0,0,9150793
150601397539,0,0,0,9154889
150601405881,0,0,0,9152158
150601405881,0,0,0,9156766
150601405881,0,0,0,9159326
150601405881,0,0,0,9160691
150601405881,0,0,0,9164105
150601411944,0,0,0,9155059
150601411944,0,0,0,9154206
150601411944,0,0,0,9163934
150601411944,0,0,0,9155913
150601411944,0,0,0,9156595
150601418977,0,0,0,9159838
150601418977,0,0,0,9150793
150601418977,0,0,0,9153694
150601418977,0,0,0,9154206
150601418977,0,0,0,9161545
150601426323,0,0,0,9152670
150601426323,0,0,0,9154206
150601426323,0,0,0,9151817
150601426323,0,0,0,9158985
150601426323,0,0,0,9150964
150601432978,0,0,0,9161033
150601432978,0,0,0,9159326
150601432978,0,0,0,9152500
150601432978,0,0,0,9161374
150601432978,0,0,0,9162910
150601440208,0,0,0,9151646
150601440208,0,0,0,9152670
150601440208,0,0,0,9156083
150601440208,0,0,0,9157278
150601440208,0,0,0,9152670
150601447661,0,0,0,9160691
150601447661,0,0,0,9158131
150601447661,0,0,0,9161545
150601447661,0,0,0,9154547
150601447661,0,0,0,9155059
150601454693,0,0,0,9151817
150601454693,0,0,0,9154718
150601454693,0,0,0,9154377
150601454693,0,0,0,9150622
150601454693,0,0,0,9155401
150601462036,0,0,0,9151134
150601462036,0,0,0,9154377
150601462036,0,0,0,9155059
