scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,786.81287,796.642,0.8610051,773.89166,643.4607,0.72690386,776.8077,481.37305,0.59006757,754.4973,321.25003,0.8227975,698.81494,91.371765,0.49749348
1,786.96625,796.79285,0.88410854,773.93854,643.5639,0.7418527,776.772,481.45325,0.5599881,754.5602,321.46243,0.86729914,698.7897,91.54404,0.47627684
2,786.9464,796.77997,0.8541884,774.06525,643.72595,0.74698776,776.68976,481.6536,0.5634137,754.5585,321.7004,0.8852715,698.8112,91.54726,0.47780517
3,786.90015,796.8284,0.86584514,773.99194,643.9218,0.7589875,776.6881,481.5066,0.5532057,754.613,321.5481,0.88300866,699.0904,91.3786,0.49271297
4,786.94727,796.78613,0.8529984,774.0515,644.07196,0.7506942,776.6151,481.322,0.57135636,754.585,321.64813,0.8767443,699.14526,91.70951,0.47368965
5,787.0352,796.6337,0.90848213,774.00397,643.98895,0.74984497,777.1901,481.57324,0.5687867,754.6091,321.81378,0.9024006,699.1668,91.63878,0.46332654
6,787.07996,796.6828,0.9105965,774.03845,643.98267,0.7508229,777.3287,481.58032,0.57055897,754.64276,321.60318,0.89309597,699.1238,91.598625,0.46697932
7,787.1128,796.62177,0.94524896,774.0691,644.0022,0.7533047,777.2048,481.55527,0.56038594,754.65424,321.65735,0.89058703,699.1038,91.65789,0.48401406
8,787.2415,796.5655,0.95001185,774.1182,643.96246,0.75327635,777.2884,481.70795,0.59343636,754.53284,321.83987,0.890203,699.0772,91.685196,0.46100968
9,786.92804,796.71155,0.88507545,774.14624,643.9437,0.76231956,776.61536,481.3592,0.6130947,754.47577,321.77765,0.9071573,698.79333,91.67065,0.4890678
10,787.0928,796.66016,0.9407925,774.16095,643.974,0.7585551,776.6229,481.31256,0.6118501,754.28986,321.80948,0.88963425,698.7901,91.586624,0.5040278
11,787.0771,796.71576,0.9275028,774.0959,643.8789,0.7718645,776.4351,481.37314,0.5894186,753.95386,322.0322,0.8651602,698.74493,91.54773,0.48344347
12,786.9282,796.7177,0.8728574,774.0698,643.86084,0.7712031,776.19324,481.28864,0.62913096,753.9231,322.06534,0.85636497,698.8282,91.82088,0.4958712
13,786.87195,796.9755,0.8904907,774.0943,643.94147,0.7589138,776.1516,481.2927,0.63090736,753.3046,322.22232,0.87104267,698.7346,91.711464,0.4883743
14,786.8981,796.7384,0.8760012,773.95087,643.9339,0.7601099,776.0838,481.2718,0.6230651,753.02374,322.29172,0.8926296,698.60846,91.635155,0.5034056
15,786.8664,796.8395,0.8965649,773.9271,643.94336,0.780997,776.21783,481.18192,0.62048626,753.10986,322.38663,0.8754616,698.60126,91.46931,0.50523365
16,786.8615,796.81494,0.8797076,773.7712,643.8918,0.77129894,776.1275,481.41495,0.61735636,752.6123,322.2973,0.86691695,698.4016,91.48509,0.51943666
17,786.8233,796.8061,0.8598247,773.31726,643.8053,0.7815576,775.4455,481.68546,0.6093648,751.9374,322.3025,0.87272215,697.9048,91.3131,0.54838514
