scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.241282,6.0855083,35.729275,-23.383438,4.336141,36.967762,-21.380508,2.9601383,39.98866,-19.849533,1.0864922,41.765125,-18.490421,-0.45131347,43.352222
1,-25.21832,6.1081524,35.720734,-23.367254,4.348038,36.97004,-21.37796,2.9525912,39.985836,-19.851135,1.0704378,41.76609,-18.492592,-0.4644658,43.351685
2,-25.186724,6.119121,35.691135,-23.357115,4.351674,36.964718,-21.381338,2.9429054,39.977997,-19.86271,1.0502633,41.763504,-18.498507,-0.4785561,43.349594
3,-25.169348,6.145593,35.66198,-23.34564,4.361773,36.97069,-21.401844,2.906687,39.99145,-19.881351,0.9929762,41.771664,-18.509342,-0.5199521,43.339596
4,-25.13937,6.1823645,35.65422,-23.334877,4.394118,36.97655,-21.407495,2.8861144,39.999245,-19.898243,0.9547064,41.78326,-18.523014,-0.55768967,43.35158
5,-25.109158,6.2416472,35.673325,-23.305708,4.436593,36.971523,-21.408304,2.8772051,40.007755,-19.905552,0.9241699,41.783207,-18.529785,-0.5915954,43.343254
6,-25.081196,6.2774887,35.704678,-23.286976,4.4678636,36.97114,-21.409258,2.8698466,40.01585,-19.910547,0.9049989,41.77985,-18.541143,-0.6142742,43.35987
7,-25.073223,6.2874312,35.726967,-23.281425,4.4730124,36.973495,-21.409573,2.8631506,40.01661,-19.918257,0.89078325,41.78689,-18.538084,-0.6287052,43.361275
8,-25.07538,6.283868,35.729816,-23.279829,4.465253,36.97695,-21.410656,2.8607907,40.01412,-19.91684,0.8873237,41.789036,-18.537382,-0.63183236,43.36343
9,-25.083866,6.266453,35.719048,-23.28263,4.4520764,36.976906,-21.406769,2.8536568,40.026356,-19.914215,0.8841024,41.78987,-18.535229,-0.63090414,43.358757
10,-25.095444,6.2420034,35.702694,-23.287277,4.441461,36.98545,-21.39774,2.8478281,40.023155,-19.915323,0.8840372,41.798622,-18.532343,-0.62977237,43.369473
11,-25.09726,6.2311506,35.695904,-23.2921,4.429768,36.992146,-21.39993,2.84542,40.028797,-19.915125,0.884414,41.79953,-18.53098,-0.62856746,43.372097
12,-25.098125,6.2220545,35.692173,-23.292921,4.42294,36.99336,-21.398466,2.844491,40.028316,-19.90898,0.8879128,41.802856,-18.530771,-0.62806964,43.37538
13,-25.092892,6.218518,35.699806,-23.291475,4.4219236,36.991398,-21.406698,2.846541,40.038002,-19.901863,0.89365447,41.800552,-18.52516,-0.61986667,43.375668
14,-25.090485,6.215503,35.69582,-23.288683,4.423051,36.99481,-21.40022,2.8514028,40.046127,-19.89454,0.89971715,41.798542,-18.517462,-0.61614674,43.371265
15,-25.089651,6.21715,35.70112,-23.280481,4.429196,36.98745,-21.397661,2.8616219,40.043175,-19.889566,0.90711164,41.80149,-18.510012,-0.60819644,43.379906
16,-25.088812,6.220656,35.706528,-23.27845,4.434414,36.989456,-21.395018,2.8673604,40.04587,-19.888031,0.9118863,41.801434,-18.509565,-0.6009762,43.38317
17,-25.088907,6.220742,35.706734,-23.277805,4.4350114,36.98888,-21.39339,2.8679097,40.045067,-19.885305,0.9148765,41.801765,-18.50606,-0.5950649,43.379307
18,-25.089132,6.220882,35.707066,-23.276274,4.435578,36.991566,-21.39056,2.8710225,40.042454,-19.88277,0.9175833,41.804245,-18.499989,-0.58826935,43.36837
