scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,934.9144,810.59436,0.6302482,931.8024,643.1264,0.8895276,922.76385,440.63632,0.56650233,924.94415,203.5891,0.8712291,899.1013,117.55719,0.84090376
1,934.80676,810.5497,0.6435852,931.8239,643.2842,0.8796773,922.88184,440.7042,0.56894404,925.034,203.73746,0.8692508,899.15466,117.85744,0.85575145
2,934.816,810.55676,0.6333088,931.8837,643.67084,0.86835015,922.9557,440.77557,0.57654274,925.03925,203.84718,0.86818886,899.1509,117.85976,0.8549566
3,934.6222,810.5791,0.6386503,931.9027,643.6515,0.87005997,923.0081,440.85846,0.57273465,925.1725,203.80746,0.8659614,899.2013,118.04483,0.868078
4,934.85504,810.70294,0.6380936,931.85114,643.66486,0.86578727,923.04016,440.88486,0.5691234,925.21466,203.84059,0.86270297,899.2388,118.19431,0.8550763
5,934.7734,810.72473,0.6453749,931.75867,643.5292,0.8688404,922.9413,440.6531,0.5640168,924.998,203.67207,0.86552113,899.1769,118.11225,0.8626013
6,934.8397,810.707,0.64378256,931.7388,643.5388,0.87010205,922.88794,440.66904,0.5690697,924.87524,203.58932,0.8648795,899.1138,117.94776,0.86397326
7,934.80505,810.70416,0.6450322,931.64514,643.587,0.8626176,922.9167,440.67758,0.564754,924.8582,203.75485,0.8452777,898.9141,118.142166,0.86741185
8,934.82306,810.6977,0.6469708,931.5657,643.67474,0.8605617,922.7047,440.85168,0.5829857,924.79816,203.8056,0.847311,898.6678,118.19057,0.84855354
9,934.5171,810.6325,0.646255,931.5256,643.73193,0.86988467,922.5972,440.99194,0.580654,924.52515,203.66356,0.83872193,898.74176,118.0342,0.86016583
10,934.5515,810.5499,0.6504734,931.4526,643.8102,0.87402296,922.5976,441.05298,0.5794916,924.48444,203.75293,0.8400647,898.8078,117.79795,0.8692473
11,934.5772,810.5626,0.6502367,931.47015,643.7997,0.87743574,922.5121,441.154,0.57673264,924.5271,203.72256,0.8408609,898.8842,117.88112,0.8701755
12,934.5484,810.55035,0.64914536,931.40356,643.7783,0.8730617,922.49274,441.19937,0.5789702,924.63965,203.69104,0.85008943,898.91034,117.814224,0.8489368
13,934.4332,810.5572,0.63728726,931.4154,643.81177,0.86815417,922.68604,440.71393,0.5678103,924.6471,203.53082,0.8458057,899.006,117.63537,0.84394306
14,934.41705,810.5559,0.6406076,931.3382,643.76953,0.8638296,922.4765,440.97018,0.56621027,924.3826,203.75156,0.85306823,898.72736,117.93246,0.8382865
15,934.50824,810.56604,0.64267623,931.3862,643.772,0.8613322,922.46564,440.87073,0.56954587,924.2151,203.77739,0.84599537,898.6819,117.94634,0.8528358
16,934.50726,810.5211,0.64136803,931.2562,643.73596,0.8734304,922.4457,440.79865,0.56693506,924.1821,203.842,0.8460177,898.4176,118.017075,0.844646
17,934.61615,810.47687,0.6412144,931.22174,643.86786,0.8698065,922.5307,440.88657,0.57900614,924.458,203.8754,0.84867305,898.88464,117.89052,0.86729217
