scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.720808,5.629529,35.240303,-24.741375,3.8742414,36.40436,-22.592436,2.4267738,39.318073,-20.76361,0.561399,41.12455,-19.298584,-0.78885394,42.795723
1,-26.721478,5.634537,35.24449,-24.739456,3.8764102,36.40408,-22.591326,2.4286087,39.31972,-20.763023,0.5619171,41.123524,-19.298407,-0.7873143,42.7932
2,-26.722149,5.6350713,35.24529,-24.739151,3.8765552,36.403484,-22.590092,2.4322197,39.321392,-20.763447,0.5631908,41.12423,-19.298075,-0.78704095,42.79236
3,-26.722197,5.6351147,35.245377,-24.736715,3.878393,36.40297,-22.589725,2.4330375,39.322426,-20.762823,0.5648821,41.123016,-19.297367,-0.7866443,42.79217
4,-26.72221,5.6354165,35.24562,-24.736307,3.8789377,36.40123,-22.58976,2.433716,39.324875,-20.762228,0.5663184,41.121655,-19.29696,-0.78504515,42.789204
5,-26.719849,5.634733,35.244854,-24.736504,3.8803682,36.403656,-22.590832,2.4380164,39.323696,-20.761757,0.5685212,41.121925,-19.297888,-0.78398836,42.789642
6,-26.71977,5.634652,35.244907,-24.73723,3.8823748,36.405342,-22.5906,2.4383657,39.323483,-20.761484,0.5689422,41.121365,-19.297745,-0.78400534,42.78943
7,-26.720284,5.6354957,35.245583,-24.737816,3.882545,36.40647,-22.590986,2.439303,39.32115,-20.760881,0.5709268,41.120922,-19.296328,-0.7827279,42.786633
8,-26.72266,5.6359577,35.24768,-24.737934,3.8825297,36.4066,-22.59302,2.438957,39.323338,-20.760895,0.5717291,41.121243,-19.29663,-0.782863,42.787037
9,-26.723179,5.635335,35.245518,-24.737446,3.8837373,36.40717,-22.591177,2.438516,39.32298,-20.760736,0.57220227,41.122112,-19.293505,-0.7808115,42.782146
10,-26.7233,5.635106,35.24497,-24.737295,3.8839316,36.406696,-22.591335,2.438672,39.32343,-20.760244,0.5730037,41.124943,-19.292881,-0.78043425,42.782272
11,-26.723366,5.63493,35.245155,-24.737658,3.883429,36.40715,-22.590805,2.4391003,39.327,-20.760038,0.57296497,41.1251,-19.292923,-0.78058356,42.784725
12,-26.723598,5.6348414,35.244633,-24.736832,3.8845646,36.407307,-22.591303,2.43922,39.32402,-20.760265,0.57289064,41.124664,-19.292654,-0.7801948,42.783733
13,-26.727795,5.6335015,35.24615,-24.736647,3.8842633,36.407104,-22.591814,2.4401817,39.324738,-20.760103,0.5729918,41.124134,-19.292582,-0.7802942,42.782543
14,-26.727552,5.6332545,35.245686,-24.736696,3.8841386,36.406956,-22.592012,2.4400578,39.3247,-20.759916,0.57296073,41.123764,-19.292065,-0.77986854,42.784897
15,-26.727982,5.6331882,35.245445,-24.736559,3.884081,36.407173,-22.59203,2.439769,39.324615,-20.759886,0.57307917,41.123657,-19.292446,-0.78015035,42.78277
16,-26.72816,5.6332016,35.24476,-24.736553,3.8842645,36.407177,-22.591293,2.4405432,39.3223,-20.7597,0.57312423,41.12318,-19.293049,-0.77981615,42.783127
17,-26.728384,5.633847,35.24732,-24.73595,3.8842096,36.40909,-22.589045,2.440075,39.32055,-20.759512,0.5733032,41.12283,-19.29341,-0.7803602,42.78231
