Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.38,-97.0,516.0
70.0,-3.5,-97.0,516.0
70.0,-3.56,-97.0,516.0
70.0,-3.63,-97.0,516.0
70.0,-3.69,-97.0,516.0
70.0,-3.75,-97.0,516.0
70.0,-3.81,-97.0,516.0
70.0,-3.88,-97.0,516.0
70.0,-3.94,-97.0,516.0
70.0,-3.94,-97.0,516.0
70.0,-4.0,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-96.0,516.0
70.0,-4.06,-96.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-96.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.06,-97.0,516.0
70.0,-4.13,-97.0,516.0
70.0,-4.13,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-96.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-96.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-96.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-97.0,516.0
70.0,-4.19,-96.0,516.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
60.0,-16.81,-101.0,477.0
60.0,-16.81,-102.0,477.0
50.0,-30.81,-108.0,433.0
50.0,-30.81,-108.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-108.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-108.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,434.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,434.0
50.0,-30.81,-107.0,434.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,434.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
50.0,-30.81,-107.0,433.0
