timestamp,marker
202558268943,0
202558279082,0
202558282926,0
202558289720,0
202558293943,0
202558300967,0
202558304576,0
202558311729,0
202558314919,0
202558322142,0
202558325323,0
202558333391,0
202558335700,0
202558344057,0
202558346273,0
202558354461,0
202558356583,0
202558364979,0
202558366884,0
202558375768,0
202558377123,0
202558386115,0
202558387387,0
202558396404,0
202558397551,0
202558406652,0
202558407747,0
202558416872,0
202558418041,0
202558427087,0
202558428487,0
202558437324,0
202558438911,0
202558447587,0
202558449152,0
202558457804,0
202558459340,0
202558468022,0
202558469539,0
202558478463,0
202558479738,0
202558489024,0
202558490183,0
202558499313,0
202558500416,0
202558509524,0
202558510807,0
202558519740,0
202558521251,0
202558530077,0
202558531474,0
202558540814,0
202558541956,0
202558551080,0
202558552243,0
202558561571,0
202558562461,0
202558572161,0
202558572662,0
202558582592,0
202558582915,0
202558593001,0
202558593179,0
202558603466,0
202558604488,0
202558614578,0
202558614682,0
202558624898,0
202558625082,0
202558635195,0
202558635308,0
202558645416,0
202558645519,0
202558655634,0
202558655759,0
202558665860,0
202558665989,0
202558676162,0
202558676344,0
202558686490,0
202558686600,0
202558697208,0
202558697406,0
202558707541,0
202558707662,0
202558717801,0
202558717992,0
202558728077,0
202558728247,0
202558738327,0
202558738478,0
202558748616,0
202558748728,0
202558758837,0
202558758940,0
202558769253,0
202558769504,0
202558779586,0
202558779747,0
202558790103,0
202558790494,0
202558800542,0
202558800665,0
202558810809,0
202558811028,0
202558821152,0
202558821261,0
202558831379,0
202558831511,0
202558841806,0
202558841906,0
202558852049,0
202558852163,0
202558862426,0
202558862580,0
202558872658,0
202558872759,0
202558882945,0
202558883169,0
202558893379,0
202558893553,0
202558903649,0
202558903827,0
202558913947,0
202558914083,0
202558924173,0
202558924296,0
202558934389,0
202558934513,0
202558944598,0
202558944738,0
202558954888,0
202558955084,0
202558965169,0
202558965675,0
202558975930,0
202558976116,0
202558986199,0
202558986368,0
202558996627,0
202558996775,0
202559006856,0
202559006984,0
202559017060,0
202559017190,0
202559027266,0
202559027399,0
202559037479,0
202559037623,0
202559047983,0
202559048200,0
202559058558,0
202559059055,0
202559069705,0
202559069912,0
202559079991,0
202559080116,0
202559090403,0
202559090574,0
202559100718,0
202559100823,0
202559110958,0
202559111229,0
202559121164,0
202559121406,0
202559131374,0
202559131574,0
202559141598,0
202559141721,0
202559151808,0
202559152051,0
202559162267,0
202559162460,0
202559172712,0
202559172865,0
202559183536,0
202559183884,0
202559193926,0
202559194034,0
202559204121,0
202559204239,0
202559214338,0
202559214431,0
202559224545,0
202559224646,0
202559234904,0
202559235065,0
202559245193,0
202559245300,0
202559255425,0
202559255529,0
202559265630,0
202559265724,0
202559275955,0
202559276123,0
202559286207,0
202559286362,0
202559296481,0
202559296599,0
202559306705,0
202559306813,0
202559316936,0
202559317048,0
202559327152,0
202559327257,0
202559337361,0
202559337472,0
202559347882,0
202559349874,0
202559359950,0
202559360119,0
202559370416,0
202559370561,0
202559380683,0
202559380810,0
202559390988,0
202559391166,0
202559401255,0
202559401438,0
202559411611,0
202559411762,0
202559421847,0
202559422391,0
202559432047,0
202559432552,0
202559442252,0
202559442736,0
202559452731,0
202559452836,0
202559462953,0
202559463103,0
202559473188,0
202559473310,0
202559484475,0
202559484748,0
202559494889,0
202559495001,0
202559505142,0
202559505415,0
202559515497,0
202559515605,0
202559525683,0
202559525785,0
202559535866,0
202559535997,0
202559546250,0
202559546345,0
202559556427,0
202559556530,0
202559566617,0
202559566720,0
202559576810,0
202559576948,0
202559587038,0
202559587150,0
202559597269,0
202559597376,0
202559607459,0
202559607569,0
202559617649,0
202559617762,0
202559628258,0
202559628366,0
202559638442,0
202559638566,0
202559649549,0
202559649674,0
202559659749,0
202559659854,0
202559670437,0
202559671335,0
202559681428,0
202559681547,0
202559691965,0
202559692128,0
202559702211,0
202559702338,0
202559712527,0
202559712648,0
202559722852,0
202559723001,0
202559733082,0
202559733214,0
202559743294,0
202559743403,0
202559753484,0
202559753599,0
202559763778,0
202559763915,0
202559773998,0
202559774108,0
202559784187,0
202559784309,0
202559794393,0
202559794526,0
202559804601,0
202559804690,0
202559814904,0
202559814999,0
202559825071,0
202559825155,0
202559835230,0
202559835334,0
202559845398,0
202559845480,0
202559855687,0
202559856126,0
202559866247,0
202559866336,0
202559876856,0
202559877289,0
202559887370,0
202559887519,0
202559897603,0
202559898008,0
202559908129,0
202559908239,0
202559918353,0
202559918474,0
202559928577,0
202559928700,0
202559938788,0
202559938914,0
202559950031,0
202559950848,0
202559960924,0
202559961041,0
202559971119,0
202559971242,0
202559981420,0
202559981539,0
202559991840,0
202559992003,0
202600002106,0
202600002244,0
202600012668,0
202600012834,0
202600023029,0
202600023150,0
202600033230,0
202600033367,0
202600043451,0
202600043603,0
202600053691,0
202600053840,0
202600064095,0
202600064218,0
202600074348,0
202600074467,0
202600084599,0
202600084765,0
202600094861,0
202600094985,0
202600105095,0
202600105309,0
202600115395,0
202600115530,0
202600125615,0
202600125813,0
202600135896,0
202600136022,0
202600146105,0
202600146244,0
202600156330,0
202600156476,0
202600166563,0
202600166692,0
202600176784,0
202600176927,0
202600187025,0
202600187141,0
202600197216,0
202600197312,0
202600207386,0
202600207483,0
202600217562,0
202600217647,0
202600227765,0
202600227894,0
202600237962,0
202600238065,0
202600248139,0
202600248234,0
202600258435,0
202600258529,0
202600268604,0
202600268705,0
202600278792,0
202600279116,0
202600289202,0
202600289326,0
202600299485,0
202600299601,0
202600309684,0
202600309983,0
202600320165,0
202600320564,0
202600330712,0
202600330824,0
202600340906,0
202600341044,0
202600351124,0
202600351244,0
202600361330,0
202600361434,0
202600371611,1
202600373356,0
202600383460,0
202600383648,0
202600393928,0
202600394052,0
202600404135,0
202600404282,0
202600414366,0
202600414627,0
202600424641,0
202600424903,0
202600435160,0
202600435300,0
202600445524,0
202600446497,0
202600456585,0
202600456788,0
202600466884,0
202600467045,0
202600477138,0
202600477294,0
202600487398,0
202600487648,0
202600497914,0
202600498114,0
202600508182,0
202600508243,0
202600518405,0
202600518502,0
202600528571,0
202600528633,0
202600538702,0
202600538775,0
202600548842,0
202600548897,0
202600559038,0
202600559095,0
202600569162,0
202600569230,0
202600579298,0
202600579355,0
202600589449,0
202600589544,0
202600599613,0
202600599678,0
202600609743,0
202600609796,0
202600619862,0
202600619964,0
202600630031,0
202600630088,0
202600640155,0
202600640217,0
202600650283,0
202600650333,0
202600660449,0
202600660672,0
202600670739,0
202600670797,0
202600680861,0
202600680916,0
202600690984,0
202600691042,0
202600701108,0
202600701167,0
202600711236,0
202600711293,0
202600721359,0
202600721417,0
202600731481,0
202600731530,0
202600741642,0
202600741767,0
202600751852,0
202600751918,0
202600761989,0
202600762095,0
202600772165,0
202600772239,0
202600782322,0
202600782450,0
202600792531,0
202600792605,0
202600802675,0
202600802767,0
202600812834,0
202600812908,0
202600822977,0
202600823095,0
202600833182,0
202600833256,0
202600843321,0
202600843419,0
202600853492,0
202600853607,0
202600863653,0
202600863788,0
202600873910,0
202600873973,0
202600884057,0
202600884123,0
202600894195,0
202600894322,0
202600904390,0
202600904451,0
202600914517,0
202600914578,0
202600924644,0
202600924736,0
202600934804,0
202600934869,0
202600944954,0
202600945023,0
202600955092,0
202600955189,0
202600965397,0
202600965453,0
202600975633,0
202600975706,0
202600985775,0
202600985872,0
202600995938,0
202600996004,0
202601006415,0
202601006592,0
202601016779,0
202601016960,0
202601027254,0
202601027339,0
202601037408,0
202601037476,0
202601047549,0
202601047631,0
202601057700,0
202601057798,0
202601067869,0
202601068042,0
202601078113,0
202601078204,0
202601088270,0
202601088332,0
202601098466,0
202601098543,0
202601108627,0
202601108691,0
202601118853,0
202601118917,0
202601128988,0
202601129081,0
202601139148,0
202601139213,0
202601149301,0
202601149376,0
202601159444,0
202601159536,0
202601169674,0
202601169825,0
202601179893,0
202601179984,0
202601190102,0
202601190199,0
202601200284,0
202601200460,0
202601210546,0
202601210718,0
202601220841,0
202601220958,0
202601231061,0
202601231177,0
202601241283,0
202601241516,0
202601251599,0
202601251763,0
202601262001,0
202601262228,0
202601272345,0
202601272484,0
202601282654,0
202601283005,0
202601293372,0
202601293492,0
202601303591,0
202601303692,0
202601313805,0
202601313914,0
202601324022,0
202601324143,0
202601334245,0
202601334445,0
202601344519,0
202601344606,0
202601354881,0
202601355117,0
202601365202,0
202601365357,0
202601375600,0
202601375963,0
202601386045,0
202601386197,0
202601396275,0
202601396426,0
202601406511,0
202601406676,0
