scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,825.7198,804.7683,0.5945393,821.7518,644.61487,0.88483965,816.8174,484.6564,0.8405932,786.774,275.52774,0.90296084,821.9354,176.84598,0.852002
1,825.7063,804.80536,0.6163383,821.96893,644.56696,0.8830874,816.6,484.85474,0.8382249,786.3335,275.66998,0.89999163,821.46594,177.36916,0.87223333
2,825.76715,804.7889,0.6166869,822.00354,644.73895,0.87670493,817.3534,484.64978,0.85656905,787.09595,275.59982,0.9084752,822.9873,177.11398,0.8484366
3,826.02,805.06085,0.61859804,821.86707,645.04034,0.8791357,817.35645,484.71872,0.8476159,787.73987,276.00186,0.9159942,823.6929,177.42487,0.8538959
4,824.60724,804.98816,0.7017705,821.6301,644.38495,0.8858756,817.30725,484.68488,0.8528963,787.5886,275.74582,0.90905714,823.252,177.14883,0.8565251
5,824.74805,804.9813,0.6870969,821.73413,644.5235,0.862992,817.53467,484.54175,0.8290415,788.05804,275.68686,0.9003229,824.53204,177.46773,0.8372544
6,824.7964,805.0431,0.6706591,821.7838,644.62744,0.8573143,817.7865,484.48416,0.84060395,788.60974,275.80896,0.9003117,825.9283,177.5761,0.86673975
7,824.4591,805.13904,0.6975422,821.691,644.4557,0.8560735,817.84283,484.47833,0.8331744,789.1774,275.55313,0.92777586,826.49963,177.79922,0.8636599
8,823.8893,805.2777,0.70839906,821.4865,644.5731,0.8749445,817.9301,484.33636,0.85183084,789.19727,275.841,0.9192623,826.3441,177.7741,0.8804809
9,823.93115,805.2845,0.7151247,821.4881,644.96326,0.87320817,817.70746,484.3906,0.844018,789.03253,275.8015,0.9122267,826.04504,177.69301,0.8798656
10,823.2109,805.11096,0.75384325,821.00116,644.45557,0.8917891,817.9097,484.16562,0.83546084,789.2352,275.61557,0.9277338,826.4088,177.65541,0.8959116
11,823.01105,804.9388,0.7678863,820.94727,644.5203,0.8847582,817.9712,484.0936,0.8416828,789.6339,275.8079,0.91401654,827.0328,177.75833,0.9421355
12,822.7816,804.7309,0.79317325,821.0484,644.5673,0.8710976,818.0855,484.14764,0.8342319,789.84155,275.862,0.92051995,827.2137,177.6383,0.9302122
13,822.9573,804.9586,0.78718996,821.1896,644.807,0.86824733,817.9215,484.31653,0.84819597,789.60583,275.9361,0.9078671,826.9332,177.68805,0.9154514
14,822.95984,805.1207,0.78501153,821.39215,645.13477,0.8638305,817.9048,484.3227,0.8466186,789.33,276.04703,0.92608887,826.5136,177.64824,0.9125874
15,823.0603,805.0711,0.7802855,821.4025,645.12366,0.8615785,818.00964,484.20847,0.8434517,789.83044,276.10608,0.9244299,826.5533,177.87502,0.91840756
16,822.94183,805.1212,0.78987527,821.4441,645.1865,0.8555985,818.17694,484.14697,0.8458781,790.06714,275.91437,0.93216246,827.13196,177.62518,0.9503176
17,823.1721,805.06824,0.7760245,821.53265,645.2561,0.8485626,818.25977,484.52863,0.83433676,790.45123,275.8502,0.93457496,827.4173,177.77794,0.9239968
