scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,871.05304,699.24695,0.8665761,846.70026,546.11395,0.9160232,827.1951,387.12064,0.9106549,821.4132,259.93777,0.92907155,802.55005,103.71004,0.9780731
1,871.5816,699.2129,0.8650182,846.67676,546.1476,0.9277707,827.1787,387.2922,0.9069337,821.4388,260.10825,0.90933895,802.6004,103.71721,0.9825967
2,871.5768,699.20087,0.87248755,846.6072,546.2061,0.91936356,827.1864,387.298,0.91211975,821.4022,260.24744,0.9021258,802.62756,103.96324,0.9695302
3,871.5565,699.2397,0.8760199,846.6553,546.126,0.9118019,827.2125,387.2132,0.9142229,821.415,260.15662,0.9025509,802.6247,103.87377,0.97203153
4,871.56134,699.24274,0.87792385,846.6781,546.05444,0.9050889,827.2308,387.0835,0.917901,821.4365,260.04053,0.90562063,802.6024,103.762215,0.98188853
5,871.5193,699.26636,0.89426726,846.708,546.0969,0.9196605,827.1971,387.165,0.9255405,821.4636,259.9749,0.90795773,802.63477,103.76682,0.97982
6,871.58594,699.25006,0.90047234,846.70703,546.10266,0.92366594,827.16785,387.24326,0.92844415,821.4797,259.96127,0.9157364,802.6137,103.77818,0.9743233
7,871.5283,699.2087,0.90964156,846.6986,546.1588,0.92603344,827.1478,387.30643,0.92092025,821.4632,259.96252,0.9198488,802.6544,103.802475,0.9738307
8,871.6435,699.195,0.90918946,846.6778,546.21545,0.9323945,827.2054,387.37894,0.9173381,821.4788,259.9685,0.9307653,802.6704,103.83373,0.9804643
9,871.6185,699.1945,0.91058344,846.7429,546.1401,0.9222328,827.232,387.3943,0.91602594,821.4705,259.97922,0.9222809,802.6429,103.7957,0.9740135
10,871.6122,699.1932,0.90958554,846.72876,546.1414,0.92075413,827.1665,387.4195,0.92788243,821.43066,259.92136,0.92326766,802.63666,103.7982,0.97525936
11,871.6272,699.1934,0.9066339,846.7348,546.10626,0.91933453,827.1336,387.39246,0.9200385,821.4496,259.9399,0.9277435,802.6074,103.7919,0.9811298
12,871.6544,699.17084,0.90316206,846.7356,546.10876,0.90712607,827.18994,387.44806,0.9218239,821.45984,259.96735,0.9325041,802.55597,103.75194,0.98103744
13,871.6424,699.1838,0.9027835,846.756,546.05707,0.906858,827.2001,387.42792,0.91566455,821.43866,259.9605,0.93642354,802.60474,103.735275,0.9854607
14,871.6196,699.1965,0.9040495,846.7639,546.03796,0.90830815,827.21216,387.43057,0.91727275,821.42395,259.9676,0.9378175,802.631,103.696884,0.9808087
15,871.6349,699.1868,0.9038696,846.7568,546.0894,0.9135228,827.1692,387.4027,0.91914755,821.42896,259.9355,0.9414296,802.6491,103.705055,0.9823833
16,871.61536,699.18695,0.9030215,846.7836,545.9879,0.90555555,827.18726,387.42392,0.9227961,821.38617,259.92657,0.93279696,802.64984,103.68836,0.9846893
17,871.6745,699.1904,0.9038497,846.819,546.0319,0.9141751,827.2165,387.32925,0.9221929,821.37744,259.9076,0.93755275,802.65753,103.63909,0.98660946
