scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,865.9689,919.7788,0.7787521,864.04175,752.09576,0.8125693,871.3089,553.39984,0.67893755,871.92596,406.27084,0.60089475,859.68115,223.28925,0.48706833
1,866.11365,919.8379,0.7696865,864.024,752.4147,0.81175506,871.54254,553.5127,0.6437752,872.0682,406.34985,0.5937648,859.89136,223.15701,0.5344948
2,866.02246,919.54004,0.79274184,864.0618,752.43823,0.8203615,871.5415,553.5597,0.6593601,872.0931,406.46405,0.57585484,859.96204,223.14412,0.5162933
3,865.9959,919.5686,0.78245956,864.13135,752.5601,0.8157045,871.7427,553.59827,0.66601425,871.9913,406.2646,0.6039061,860.2281,223.0817,0.5167722
4,866.246,919.5662,0.7967638,864.1802,752.6658,0.81013215,871.6571,553.57605,0.6959627,872.3118,406.38538,0.59574646,860.3475,223.32126,0.5083301
5,866.30493,919.7272,0.7887083,864.0549,752.3253,0.8324636,871.7681,553.5695,0.66691846,872.25555,406.30365,0.5976938,860.2882,223.23734,0.5286903
6,866.43866,919.80865,0.7888256,864.17975,752.25195,0.8434651,871.79333,553.5639,0.670024,872.33185,406.2141,0.6219174,860.522,223.18376,0.52622736
7,866.51575,919.9334,0.7518146,864.1621,752.1745,0.8494178,871.762,553.5789,0.6532681,872.3773,406.17368,0.605932,860.5584,223.40758,0.53865194
8,866.54626,919.83307,0.76269007,864.1546,752.16614,0.8451162,871.78705,553.4941,0.6742471,872.5361,405.94684,0.6366469,860.67896,222.97733,0.5319308
9,866.64496,919.8996,0.78403866,864.1227,751.9243,0.85397065,871.79877,553.5121,0.64637154,872.44226,405.923,0.6421787,860.77765,222.79199,0.5532819
10,866.675,919.9628,0.7755231,864.1393,752.1676,0.8494824,871.7844,553.5916,0.64408445,872.4087,406.03244,0.6369149,860.70746,222.86592,0.5385443
11,866.7673,920.06067,0.775349,864.1762,752.16,0.8535484,871.77,553.5665,0.6505179,872.15765,406.07452,0.63509214,860.596,222.92624,0.53526133
12,866.85486,920.0982,0.76022846,864.1665,752.08185,0.8625835,871.6865,553.5365,0.64776635,872.1764,406.13715,0.63416964,860.54767,222.8619,0.56698257
13,866.75256,920.1046,0.76031446,864.17267,752.2595,0.84160763,871.6149,553.54767,0.6413463,871.9004,406.03766,0.6366402,860.31085,222.91803,0.5527484
14,866.7283,920.2961,0.7374127,864.1917,752.0953,0.84613866,871.53766,553.59186,0.61886203,871.95337,406.00638,0.62887007,860.06604,223.0257,0.55803627
15,866.7515,920.3474,0.7364206,864.20624,752.15216,0.8360737,871.53656,553.50604,0.6642119,871.83,406.04532,0.6312238,860.20215,223.00224,0.56653565
16,866.7065,920.4642,0.7254625,864.16327,752.10986,0.8356705,871.3449,553.5022,0.62598056,871.80005,405.8916,0.6129754,859.99396,223.05156,0.55620617
17,866.68195,920.4314,0.721978,864.1482,752.0858,0.83265036,871.16376,553.6155,0.62119466,871.58185,406.11264,0.63363814,860.0529,223.00815,0.56695426
