scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-26.690155,5.8649216,35.026093,-24.701626,4.3258295,36.32909,-22.656008,2.9743168,39.25736,-20.904352,1.3088567,40.67123,-19.469555,-0.38391846,42.702656
1,-26.684626,5.875706,35.018826,-24.69287,4.335827,36.32514,-22.654642,2.9849484,39.255135,-20.902039,1.3164943,40.67524,-19.469086,-0.37774456,42.697727
2,-26.687225,5.8754525,35.022217,-24.693611,4.337161,36.32626,-22.65456,2.9850035,39.254665,-20.905018,1.3181127,40.675003,-19.473082,-0.3730583,42.705627
3,-26.690987,5.8731165,35.015606,-24.698467,4.33561,36.322308,-22.656847,2.9828417,39.251976,-20.909323,1.3170238,40.67544,-19.476883,-0.3747042,42.698814
4,-26.693312,5.8734193,35.01876,-24.700573,4.33532,36.32442,-22.65683,2.9829311,39.248222,-20.914274,1.3163102,40.676224,-19.480173,-0.3767842,42.69259
5,-26.695242,5.881972,35.019,-24.700771,4.3377123,36.320835,-22.662336,2.9863162,39.251278,-20.914345,1.3171514,40.67524,-19.482952,-0.37653568,42.689346
6,-26.69791,5.882902,35.02239,-24.701557,4.337191,36.319138,-22.662373,2.9863977,39.250526,-20.914865,1.3170198,40.672363,-19.484314,-0.37766737,42.690605
7,-26.698025,5.8826475,35.022564,-24.70114,4.337678,36.319183,-22.660992,2.9873176,39.255642,-20.916723,1.3148253,40.676197,-19.484314,-0.37821984,42.690605
8,-26.695292,5.881271,35.019413,-24.699938,4.3382792,36.318417,-22.661139,2.9883938,39.255417,-20.913877,1.3180057,40.674393,-19.4842,-0.37849945,42.69145
9,-26.690434,5.9059033,35.015152,-24.693163,4.351157,36.323273,-22.653372,2.994996,39.24533,-20.908289,1.3275942,40.67157,-19.483723,-0.38012716,42.68928
10,-26.690353,5.9043403,35.01732,-24.693083,4.347371,36.32077,-22.653435,2.994682,39.24555,-20.911182,1.3228306,40.67172,-19.483486,-0.38120264,42.689075
11,-26.691483,5.881797,35.020382,-24.694862,4.3404365,36.319145,-22.655949,2.987186,39.250626,-20.90911,1.3160284,40.668083,-19.482834,-0.38323557,42.688145
12,-26.691547,5.880687,35.01967,-24.697807,4.3385735,36.324074,-22.656473,2.9821193,39.25471,-20.908539,1.3106073,40.66653,-19.480734,-0.38553837,42.68425
13,-26.69448,5.876275,35.02132,-24.704052,4.33081,36.324028,-22.660118,2.9775827,39.25969,-20.910725,1.3053101,40.668373,-19.482347,-0.38845778,42.683945
14,-26.699026,5.873969,35.02439,-24.706827,4.3272653,36.323498,-22.659895,2.9732814,39.259895,-20.914522,1.2995062,40.67065,-19.486609,-0.39143986,42.69129
15,-26.699076,5.8740215,35.02416,-24.706867,4.327765,36.323364,-22.660818,2.9732063,39.25646,-20.914698,1.2995272,40.67082,-19.486343,-0.3911957,42.691498
16,-26.699053,5.874154,35.024044,-24.70663,4.3289585,36.324432,-22.661049,2.9732943,39.255756,-20.914665,1.2993922,40.670773,-19.48683,-0.3909796,42.69175
17,-26.697052,5.871401,35.025005,-24.70631,4.329018,36.32366,-22.660414,2.973459,39.25766,-20.914276,1.2991681,40.67241,-19.484503,-0.39135063,42.691803
18,-26.696209,5.87031,35.023808,-24.706259,4.329255,36.32396,-22.661188,2.971448,39.260063,-20.913513,1.2993633,40.672848,-19.48414,-0.39090377,42.693645
