scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,971.404,795.4027,0.6419809,967.5927,634.0444,0.7565918,956.4666,474.10602,0.76484835,910.82886,267.49924,0.97610515,935.5552,169.36928,0.9771152
1,971.1464,795.2923,0.67015624,967.3415,633.8095,0.75496584,956.4669,473.67676,0.76675403,911.25586,267.11923,0.9673117,935.89276,169.38162,0.99849445
2,971.72296,795.1863,0.6459648,967.36865,633.7436,0.76947576,956.0922,474.26855,0.7602817,911.06024,267.32776,0.97367215,935.7997,169.21428,0.9816422
3,971.77374,795.18915,0.64258385,967.29126,633.75977,0.7798267,956.087,474.24918,0.75591433,910.7704,267.597,0.9715296,935.4822,169.39673,0.97894686
4,971.7278,795.21405,0.64253455,967.3802,633.75696,0.7684165,956.08936,474.2793,0.75977594,910.81165,267.38113,0.97351724,935.4937,169.24875,0.9795462
5,972.77765,795.55664,0.59746146,967.8251,634.4514,0.7564267,956.061,474.32358,0.7710321,911.4346,267.44714,0.9501936,935.6719,169.42691,0.9878414
6,972.62244,795.57623,0.58365893,967.93915,634.48773,0.75805473,955.8631,474.52542,0.7343575,910.57855,267.3606,0.97144985,935.213,169.72054,0.989618
7,972.60394,795.59076,0.58960897,967.66766,634.26117,0.7583575,955.7778,474.55887,0.7196354,910.28326,267.22318,0.96991354,934.85596,169.66743,0.98895997
8,972.65314,795.5922,0.59245694,967.65173,634.42725,0.7651245,955.9944,474.69534,0.7260998,910.13983,267.51163,0.9730344,934.90796,169.86089,0.9812796
9,972.678,795.6498,0.58087224,967.8987,634.5398,0.753463,956.0392,474.8857,0.71024424,910.1602,267.35522,0.9678504,934.6026,169.93883,0.9772246
10,973.0057,795.83984,0.6099715,968.2717,634.62775,0.73959017,955.9651,474.9533,0.71119887,910.15344,267.07257,0.9721734,934.4817,169.66649,1.0
11,973.34546,796.0349,0.60955995,968.37024,634.8186,0.73640794,955.98566,474.96713,0.7122294,909.4498,267.5594,0.97462463,934.0013,169.79546,0.9813847
12,973.3834,796.0174,0.61057067,968.3688,634.81525,0.7371466,956.08527,474.94904,0.70374924,909.2565,267.52823,0.9568174,933.43427,169.77687,1.0
13,973.4236,796.1485,0.635556,968.70245,635.0341,0.73587126,956.10986,474.78638,0.7209244,909.19995,267.49536,0.9549657,933.3436,169.86884,0.974678
14,973.46606,796.1537,0.6299388,968.68146,635.0971,0.72850907,956.0832,475.02664,0.70482856,909.2226,267.4475,0.958296,933.4658,169.85823,0.95229715
15,973.27124,795.9975,0.6133506,968.78784,634.9976,0.72576654,956.1651,474.8751,0.7238019,909.4202,267.27698,0.96517324,933.4646,169.47592,0.98500216
16,973.038,795.93005,0.6219868,968.75214,634.966,0.72619885,956.3612,474.57855,0.7370599,909.7595,267.0371,0.9669243,933.87897,169.50925,0.97836643
17,972.966,795.9143,0.59892887,968.7182,634.9068,0.72251296,956.37756,474.5144,0.7326409,910.0664,266.99908,0.9655574,934.372,169.57967,0.98271716
