scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,912.30225,1061.869,0.47302496,881.6014,823.51404,0.8970944,877.35614,625.69507,0.7320491,870.5233,478.96072,0.8446435,843.93414,252.06169,0.44529963
1,911.58936,1061.9974,0.49730563,881.5511,823.2441,0.8798127,877.6902,625.1476,0.72872907,870.65985,478.45074,0.8834222,844.1338,251.7443,0.4964787
2,910.41046,1062.6403,0.47282252,881.4573,823.2095,0.8615961,877.85205,624.9543,0.71383065,870.99005,477.98315,0.9181981,844.1936,251.93892,0.44075656
3,910.7257,1062.2456,0.486676,881.35187,823.4298,0.85380363,877.9091,625.1681,0.74691373,870.915,478.37512,0.92588896,844.27527,251.7342,0.43030885
4,895.5216,983.29736,0.57134694,881.3907,823.0936,0.86579,878.12256,624.95776,0.70942324,871.1109,477.7574,0.9445227,844.4551,251.53764,0.4956008
5,895.4421,983.13153,0.52308184,881.4068,822.99274,0.86486495,878.0578,625.0442,0.7341309,871.3485,477.8427,0.9279455,844.7105,251.44499,0.55551356
6,895.38916,983.22406,0.5292316,881.5392,822.85266,0.861525,877.74896,624.57654,0.7711722,871.3783,477.81967,0.95592546,846.11115,250.55405,0.4866038
7,895.43,983.20154,0.5301074,881.5022,822.80493,0.85883236,877.779,624.7171,0.76792616,871.3871,477.8651,0.9715357,846.24866,250.54512,0.54667485
8,895.5278,983.1091,0.4677162,881.56165,822.8764,0.85953116,877.9704,624.5516,0.78985965,871.3846,477.80176,0.9743233,846.0782,250.59181,0.5293552
9,910.9827,1061.613,0.4819451,881.1812,822.8512,0.8160118,877.7106,624.228,0.8277231,871.42804,477.73297,0.9161037,844.7699,251.40195,0.5527283
10,909.8257,1062.25,0.45744452,881.1654,822.8504,0.83253664,877.49316,624.1063,0.8328065,871.3701,477.6887,0.9601606,844.52,251.38766,0.5963361
11,906.8271,1062.4663,0.45519695,881.0836,822.81165,0.8324733,878.21,624.265,0.75232446,871.6977,477.72504,0.98691523,844.4768,251.26105,0.5799604
12,901.99036,1062.8588,0.46397075,881.0297,822.1899,0.8405542,878.5517,623.63385,0.79363793,872.1189,477.22928,0.9830947,845.1406,250.92043,0.5740572
13,896.4807,1062.4706,0.46549687,881.2657,821.92773,0.8198143,879.19714,623.7258,0.7490149,872.56604,477.1398,1.0,845.3696,250.79347,0.52950174
14,894.2984,1061.8105,0.45465347,881.5408,821.68506,0.82335645,879.459,623.0015,0.6862655,873.3199,477.0222,0.9761562,847.0902,250.56305,0.50631547
15,892.29913,1061.7051,0.38976702,881.5566,821.7679,0.814931,879.32367,622.8915,0.73838663,873.80225,476.57214,0.9241543,847.2776,250.69275,0.5612104
16,892.0351,1062.956,0.43023565,881.7224,822.07025,0.8325501,879.30457,623.5555,0.74442923,873.70667,476.96143,0.985369,846.6321,250.0954,0.50333154
17,893.1683,1063.541,0.43603173,881.7132,822.04297,0.8230493,879.36664,623.62946,0.7264733,873.58496,476.78772,0.96168673,846.434,249.94177,0.52096707
