scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1027.0876,1188.6704,0.043875422,11.842239,1158.4598,0.08741718,1829.4161,380.60394,0.10591038,1869.1194,226.89163,0.03943263,1829.0046,378.98962,0.13600187
1,1026.6543,1188.5956,0.049739018,11.392727,1158.2279,0.09500419,1830.5886,379.4112,0.24009448,1873.8201,235.05843,0.053750645,1829.0284,379.0419,0.12802383
2,1026.5076,1188.6466,0.053139698,11.754552,1158.236,0.09770355,1830.703,379.2804,0.2246811,1869.0115,225.77698,0.03227945,1829.0905,378.89218,0.12767379
3,1026.5391,1188.6433,0.051752873,11.827373,1157.963,0.10482601,1830.5349,379.45288,0.2531034,1874.7134,235.09206,0.033197325,1829.0404,379.08932,0.12251639
4,1026.6599,1188.6438,0.048868258,11.666552,1158.3794,0.09655103,1830.4613,379.44446,0.27482027,1874.6296,234.91379,0.042946108,1829.0575,379.1154,0.122783475
5,1026.5459,1188.6045,0.05814321,11.403554,1158.2568,0.094686285,1830.4683,379.42532,0.27226353,1874.1155,234.9391,0.066531286,1829.0247,379.07297,0.12672184
6,1026.303,1188.5768,0.059129097,11.821517,1158.6493,0.0731844,1830.4288,379.42303,0.27519557,1873.958,235.05806,0.062745824,1829.0083,379.07812,0.12796696
7,1024.4281,1189.1888,0.060304318,11.484143,1158.5023,0.08527183,1830.4375,379.42816,0.27908078,1873.7727,234.93814,0.06549444,1829.0032,379.09134,0.12637186
8,1024.0029,1189.2349,0.068908036,11.489053,1158.297,0.092293024,1830.6256,379.29724,0.24749821,1874.0222,234.96126,0.06962181,1829.0463,378.97427,0.12409292
9,1024.1205,1189.2594,0.06664253,11.32916,1158.637,0.08434849,1830.5779,379.18616,0.22472435,1874.0833,234.78508,0.051668637,1828.9766,378.86096,0.13377377
10,1024.3322,1189.2036,0.061241247,11.257636,1158.5552,0.08985517,1830.6493,379.20142,0.26449212,217.51445,1185.4508,0.063758425,1829.1486,378.87967,0.12961863
11,1024.0438,1189.2833,0.06673231,11.402315,1158.29,0.09550329,1830.5674,379.1986,0.27652982,1873.9762,234.72931,0.06319299,1829.1022,378.84604,0.12661634
12,1024.0382,1189.3121,0.06458097,11.546515,1158.4094,0.09174385,1830.5321,379.17944,0.23805347,1874.4309,234.92096,0.051662073,1829.048,378.8161,0.13213369
13,1024.3206,1189.2867,0.05596244,110.504036,1164.7544,0.11628607,1830.8564,378.95242,0.18108715,216.76717,1183.7397,0.05522474,1829.0598,378.528,0.12578784
14,1023.8026,1189.2816,0.07949783,109.12655,1165.138,0.117477484,1830.8853,379.08047,0.15452574,109.02231,1167.1622,0.05504421,1828.9766,378.69562,0.11470399
15,1024.2905,1189.327,0.06191553,110.85723,1164.6455,0.13936862,1830.9548,379.1382,0.23902725,102.51145,1166.5472,0.043922566,1829.3262,378.7449,0.12679099
16,1024.2178,1189.2916,0.07618801,110.274254,1164.8398,0.14508848,1830.7041,379.30276,0.3425152,102.53692,1166.9648,0.042572554,1829.3303,379.0047,0.11471181
