scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1027.1531,1188.3956,0.034017824,89.16704,1174.6035,0.05150201,1869.3229,69.11844,0.06803845,1025.7771,1184.2136,0.022605417,1859.3804,71.666824,0.073991604
1,1836.0352,29.489723,0.042461492,206.38585,1192.1145,0.04497783,1837.5002,29.51751,0.07349921,213.16547,1183.9849,0.03357149,1027.9102,1188.0876,0.036982384
2,1024.9294,1189.0955,0.041285597,479.55222,1192.3739,0.032381214,1824.8381,484.62308,0.054538358,1021.9789,1188.0472,0.024618292,1027.7107,1188.0853,0.047649603
3,1024.8596,1189.0887,0.04538708,109.950584,1165.7306,0.03357297,1824.6857,484.34952,0.058186885,219.66139,1184.5428,0.029734714,1027.2509,1190.7803,0.051747803
4,1024.8813,1189.1179,0.052538734,108.380905,1166.1183,0.046304274,1824.6603,483.98907,0.06342595,219.7692,1183.7244,0.04062776,1027.2418,1190.7323,0.051068064
5,1024.8772,1189.1337,0.051022135,208.43378,1191.6047,0.04113299,1824.7795,484.41486,0.06078994,219.23082,1184.9586,0.046718024,1027.2415,1190.7542,0.05438183
6,1839.6663,15.349841,0.07212965,479.4975,1192.306,0.030648278,1824.7678,484.6629,0.053911757,1022.066,1188.0662,0.030431898,1027.4099,1190.8237,0.05363753
7,1843.226,20.867336,0.0675274,479.47437,1192.3148,0.030515147,1824.8119,484.46368,0.056083143,1022.04254,1188.0714,0.030098205,1027.4135,1190.8286,0.05365919
8,1840.096,22.247265,0.078674294,1832.6823,65.78338,0.03191852,1824.6633,485.89218,0.057159156,1022.0191,1188.0786,0.030228173,1027.3981,1190.8093,0.05234887
9,1834.6549,66.10614,0.07480173,1834.6677,66.71538,0.034290165,1833.931,66.41175,0.056941867,1022.0033,1188.0767,0.027509497,1834.4822,64.73286,0.07472282
10,1024.9321,1189.1495,0.056623157,1837.0535,70.375755,0.03572589,1835.6505,73.10202,0.06389267,1837.6936,69.86845,0.038489457,1836.4825,73.17061,0.060286567
11,1024.9878,1189.1382,0.042639412,480.45435,1191.801,0.03567947,1833.2396,74.91723,0.06376527,1837.0583,69.13518,0.036318455,1833.5894,74.17737,0.07560261
12,1024.9794,1189.1742,0.051602166,481.32416,1191.3081,0.039865017,1869.3689,239.1749,0.0753388,1837.5255,68.995384,0.038269304,1027.2866,1190.7704,0.058738787
13,1024.7899,1189.1917,0.06303727,110.2975,1164.8153,0.043340754,1824.8605,484.39435,0.053524535,1022.17444,1187.9952,0.034171715,1027.2334,1188.1245,0.061628
14,1024.9102,1189.192,0.05163948,11.778561,1158.9657,0.057007175,1824.7985,484.29504,0.05455688,218.09146,1184.117,0.036397927,1027.6144,1188.1501,0.05463258
15,1024.9324,1189.1937,0.048098095,11.635496,1159.2548,0.047623433,1824.6897,485.8213,0.058039173,219.23828,1184.3884,0.04751653,1027.6759,1188.1494,0.05319763
