timestamp,quat1,quat2
100512628709,"(0.9930419921875, 0.095703125, -0.068359375, 0.00323486328125)","(0.0, 0.0, 0.0, 0.0)"
100512639847,"(0.99298095703125, 0.0963134765625, -0.068115234375, 0.0029296875)","(0.0, 0.0, 0.0, 0.0)"
100512651660,"(0.9930419921875, 0.096435546875, -0.0677490234375, 0.0029296875)","(0.0, 0.0, 0.0, 0.0)"
100512662798,"(0.9930419921875, 0.09637451171875, -0.0673828125, 0.00299072265625)","(0.0, 0.0, 0.0, 0.0)"
100512674202,"(0.99310302734375, 0.0965576171875, -0.0665283203125, 0.003173828125)","(0.0, 0.0, 0.0, 0.0)"
100512685402,"(0.9930419921875, 0.09686279296875, -0.0667724609375, 0.0029296875)","(1.0, 0.00067138671875, 0.0, -0.00048828125)"
100512696473,"(0.99298095703125, 0.097412109375, -0.06689453125, 0.00311279296875)","(1.0, 0.00079345703125, 0.00030517578125, -0.00054931640625)"
100512707122,"(0.99298095703125, 0.097412109375, -0.06744384765625, 0.00347900390625)","(1.0, 0.0010986328125, 0.00042724609375, -0.00079345703125)"
100512718140,"(0.99298095703125, 0.09686279296875, -0.06805419921875, 0.00347900390625)","(1.0, 0.00079345703125, 0.000244140625, -0.0009765625)"
100512729233,"(0.99298095703125, 0.09637451171875, -0.0682373046875, 0.00335693359375)","(None, None, None, None)"
100512734552,"(0.99298095703125, 0.09637451171875, -0.0682373046875, 0.00335693359375)","(None, None, None, None)"
100512737239,"(0.99298095703125, 0.09661865234375, -0.0682373046875, 0.00311279296875)","(None, None, None, None)"
100512740296,"(0.99298095703125, 0.09661865234375, -0.0682373046875, 0.00311279296875)","(None, None, None, None)"
100512742971,"(0.99298095703125, 0.09661865234375, -0.0682373046875, 0.00311279296875)","(None, None, None, None)"
100512745568,"(0.99298095703125, 0.09661865234375, -0.0682373046875, 0.00311279296875)","(0.97149658203125, -0.23321533203125, 0.04241943359375, -0.001708984375)"
100512749209,"(0.99298095703125, 0.09625244140625, -0.0682373046875, 0.0029296875)","(0.97149658203125, -0.23321533203125, 0.04241943359375, -0.001708984375)"
100512753884,"(0.99298095703125, 0.09625244140625, -0.0682373046875, 0.0029296875)","(0.971435546875, -0.23345947265625, 0.04248046875, -0.0018310546875)"
100512758954,"(0.99298095703125, 0.09613037109375, -0.06854248046875, 0.0032958984375)","(None, None, None, None)"
100512761728,"(None, None, None, None)","(None, None, None, None)"
100512763192,"(0.99298095703125, 0.09613037109375, -0.06854248046875, 0.0032958984375)","(0.97149658203125, -0.2332763671875, 0.04229736328125, -0.00177001953125)"
100512769136,"(0.9930419921875, 0.0953369140625, -0.0687255859375, 0.00335693359375)","(0.97149658203125, -0.2332763671875, 0.04229736328125, -0.00177001953125)"
100512772922,"(0.9930419921875, 0.0953369140625, -0.0687255859375, 0.00335693359375)","(None, None, None, None)"
100512777378,"(0.99310302734375, 0.09515380859375, -0.06866455078125, 0.00286865234375)","(0.971435546875, -0.23358154296875, 0.0419921875, -0.0096435546875)"
100512781321,"(0.99310302734375, 0.09515380859375, -0.06866455078125, 0.00286865234375)","(None, None, None, None)"
100512784114,"(0.99310302734375, 0.09515380859375, -0.06866455078125, 0.00286865234375)","(0.971435546875, -0.23358154296875, 0.0419921875, -0.0018310546875)"
100512788585,"(0.99310302734375, 0.095458984375, -0.0684814453125, 0.0028076171875)","(None, None, None, None)"
100512791705,"(0.99310302734375, 0.095458984375, -0.0684814453125, 0.0028076171875)","(None, None, None, None)"
100512794281,"(0.99310302734375, 0.095458984375, -0.0684814453125, 0.0028076171875)","(0.97137451171875, -0.23388671875, 0.041748046875, -0.00152587890625)"
100512798744,"(None, None, None, None)","(None, None, None, None)"
100512800390,"(0.9930419921875, 0.095703125, -0.06817626953125, 0.0025634765625)","(0.9713134765625, -0.234130859375, 0.0416259765625, -0.001220703125)"
100512805512,"(0.9930419921875, 0.095703125, -0.06817626953125, 0.0025634765625)","(0.97125244140625, -0.234375, 0.04168701171875, -0.001220703125)"
100512810207,"(0.99298095703125, 0.0958251953125, -0.06903076171875, 0.0028076171875)","(0.97125244140625, -0.234375, 0.04168701171875, -0.001220703125)"
100512815583,"(0.99298095703125, 0.0958251953125, -0.06903076171875, 0.0028076171875)","(0.97125244140625, -0.234375, 0.04180908203125, -0.001220703125)"
100512820505,"(0.99298095703125, 0.0960693359375, -0.06915283203125, 0.002685546875)","(0.97125244140625, -0.234375, 0.04180908203125, -0.001220703125)"
100512823903,"(0.99298095703125, 0.0960693359375, -0.06915283203125, 0.002685546875)","(0.9713134765625, -0.234130859375, 0.0419921875, -0.001708984375)"
100512829680,"(0.99298095703125, 0.09613037109375, -0.0689697265625, 0.00286865234375)","(None, None, None, None)"
100512832138,"(0.99298095703125, 0.09613037109375, -0.0689697265625, 0.00286865234375)","(None, None, None, None)"
