scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.050108,2.9525266,36.89639,-23.078966,1.4396782,38.243877,-21.236237,0.088701695,41.369797,-19.788578,-1.8645054,43.300735,-18.312138,-3.382074,45.059586
1,-25.042196,2.9569483,36.900955,-23.07014,1.447157,38.249657,-21.233976,0.092129625,41.36445,-19.785967,-1.8635261,43.30339,-18.30865,-3.3743567,45.058495
2,-25.032976,2.9614491,36.903973,-23.063475,1.4528364,38.250885,-21.230001,0.095815316,41.36848,-19.77936,-1.8563305,43.296394,-18.305267,-3.37157,45.062782
3,-25.036291,2.9624915,36.909367,-23.06344,1.4529711,38.250793,-21.228361,0.09599342,41.368958,-19.78018,-1.8560752,43.298164,-18.305122,-3.3714607,45.062428
4,-25.039188,2.9636147,36.913773,-23.066992,1.453591,38.253864,-21.23206,0.09496957,41.363888,-19.782625,-1.855967,43.295517,-18.305367,-3.371552,45.062996
5,-25.04262,2.948098,36.89318,-23.065636,1.448836,38.253193,-21.229193,0.093518026,41.36186,-19.781324,-1.8589181,43.296745,-18.301926,-3.3751225,45.07204
6,-25.036661,2.9489856,36.91955,-23.064497,1.4429227,38.256073,-21.228771,0.0890057,41.370388,-19.780174,-1.8619025,43.299713,-18.297012,-3.3788404,45.08011
7,-25.039167,2.945695,36.91913,-23.063507,1.4384124,38.263863,-21.226948,0.0872462,41.36688,-19.779554,-1.8633401,43.297695,-18.296757,-3.3788846,45.080067
8,-25.03949,2.944804,36.919636,-23.065233,1.4363996,38.26219,-21.227692,0.086562924,41.365917,-19.7795,-1.863299,43.297707,-18.296959,-3.379283,45.080193
9,-25.038704,2.947671,36.915253,-23.065971,1.4376733,38.260307,-21.226152,0.08648121,41.3683,-19.779642,-1.863377,43.29815,-18.297941,-3.3784964,45.07694
10,-25.037794,2.9501092,36.9171,-23.066809,1.4406271,38.259216,-21.229137,0.08671928,41.36779,-19.779621,-1.8635815,43.29821,-18.296558,-3.3788295,45.080635
11,-25.038977,2.9501586,36.91287,-23.06787,1.4413356,38.253582,-21.226664,0.08706047,41.367878,-19.77979,-1.8635223,43.29792,-18.296766,-3.3783014,45.078827
12,-25.039343,2.9494603,36.91005,-23.068901,1.4419659,38.25368,-21.227154,0.08606072,41.367256,-19.779932,-1.8638626,43.298206,-18.29568,-3.37855,45.079742
13,-25.044912,2.9479516,36.913727,-23.074545,1.4360936,38.25804,-21.228401,0.08510245,41.364307,-19.779726,-1.865073,43.297935,-18.296228,-3.3785646,45.079853
14,-25.046019,2.9484992,36.91098,-23.074718,1.4360882,38.25847,-21.229244,0.08326833,41.362907,-19.779892,-1.8653393,43.297745,-18.296684,-3.3783367,45.077843
15,-25.045965,2.948274,36.911037,-23.075253,1.4363804,38.256676,-21.229805,0.08358442,41.364178,-19.779951,-1.8654708,43.29753,-18.297232,-3.378355,45.078968
16,-25.04588,2.9482312,36.910973,-23.078205,1.4351134,38.247147,-21.231628,0.08245291,41.366245,-19.780058,-1.8655573,43.29747,-18.297329,-3.378169,45.078995
17,-25.049036,2.947293,36.915516,-23.078209,1.434968,38.247723,-21.230589,0.08393376,41.370796,-19.780193,-1.8652661,43.297768,-18.297228,-3.3780744,45.078407
