scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,897.96625,702.2531,0.71251774,891.2324,529.977,0.9384273,886.5978,344.5204,0.6895209,885.91846,215.11095,0.99399406,898.86615,42.40846,0.95927787
1,897.95325,702.25336,0.70459914,891.24097,529.94025,0.93153846,886.5458,344.42947,0.69850874,885.78314,215.04332,0.99201643,898.931,42.365932,0.95763505
2,898.002,702.2762,0.70123315,891.2333,529.97015,0.93829876,886.55286,344.36032,0.6964978,885.7636,215.04901,0.9922987,898.9084,42.390713,0.9577164
3,898.003,702.28107,0.6911361,891.2494,529.9413,0.95412433,886.56647,344.3851,0.6951311,885.7526,215.02856,0.99748516,898.9236,42.39273,0.95718706
4,898.03656,702.24725,0.71286553,891.2552,529.9437,0.93555623,886.4353,344.3114,0.69767296,885.7511,215.04903,0.9905017,898.83093,42.40674,0.9646201
5,898.1092,702.46655,0.6995395,891.2959,529.96747,0.9509372,886.4925,344.6807,0.6622324,885.7201,215.03416,0.9684489,898.7652,42.528538,0.96406204
6,898.0659,702.382,0.6956437,891.2568,529.9747,0.95214653,886.5095,344.6143,0.66808265,885.6806,214.98607,0.97774225,898.7801,42.51147,0.9610914
7,898.1356,702.38586,0.71565336,891.2571,529.95245,0.9464988,886.3742,344.56555,0.6899549,885.5777,214.91943,0.98171127,898.7535,42.51711,0.9607325
8,898.185,702.3616,0.7218935,891.2751,530.0125,0.92975736,886.4456,344.43518,0.69308203,885.569,214.8939,0.97651345,898.7394,42.52267,0.96769047
9,898.20325,702.3698,0.72734433,891.3134,530.12396,0.9448765,886.398,344.44952,0.6915004,885.51495,214.90665,0.9743843,898.6555,42.624172,0.96966904
10,898.2215,702.36786,0.7344832,891.35986,530.2098,0.94844687,886.4066,344.42813,0.7042343,885.46545,214.88316,0.9682484,898.66766,42.684105,0.9714947
11,898.27673,702.37177,0.7336931,891.29944,530.11523,0.9410793,886.28674,344.78076,0.6932477,885.4917,214.90242,0.9851547,898.6427,42.58337,0.9702321
12,898.3606,702.4186,0.7342754,891.2714,530.00134,0.9394497,886.47455,344.4359,0.67530656,885.49207,214.91708,0.98915386,898.60846,42.599674,0.9562214
13,898.2588,702.49664,0.7330608,891.2967,530.1599,0.9588964,886.45636,344.47388,0.6900956,885.46893,215.00363,0.98596245,898.5329,42.657402,0.9707098
14,898.27496,702.55383,0.7247859,891.28345,530.25415,0.95327973,886.16486,344.76776,0.7126191,885.465,215.06839,0.98056793,898.57837,42.690502,0.9668357
15,898.2831,702.536,0.7325624,891.22986,530.3517,0.9804869,886.5342,344.5907,0.6951917,885.5408,214.9128,0.9896824,898.43604,42.66482,0.9544624
16,898.2303,702.4695,0.7213041,891.12915,530.5343,0.95507467,886.6361,344.6425,0.6955918,885.36896,215.02328,0.99378514,898.47577,42.738827,0.9563376
17,898.2692,702.5469,0.7100972,891.1501,530.38153,0.98551744,886.699,344.7719,0.6863162,885.5734,215.19125,0.9721512,898.63367,42.731873,0.96107805
