scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,852.9138,901.9561,0.7866842,826.0048,735.03937,0.9085971,867.13385,58.996628,0.7678178,822.3729,390.1535,0.90284795,810.2181,212.15024,0.41137365
1,852.7583,901.7574,0.83116484,826.0009,734.9251,0.928943,866.88025,58.800205,0.7712912,822.1888,390.73013,0.91579914,810.57117,211.75499,0.4306393
2,852.68146,901.76337,0.8376453,826.03534,734.9108,0.9417251,867.1463,58.565556,0.79387206,822.1658,390.72583,0.9271602,810.8195,211.79077,0.42956826
3,852.6361,901.67444,0.8627039,826.0289,734.92377,0.9533835,867.1735,58.768883,0.79533684,822.338,390.68793,0.91626716,810.8257,211.78906,0.43944618
4,852.5421,901.7535,0.8585967,826.0511,734.9403,0.95578426,867.2843,58.76153,0.79876584,822.20483,389.96896,0.91699827,810.8271,211.75595,0.43040916
5,852.48956,901.63184,0.8647813,826.0839,734.9419,0.94674456,867.3001,58.586193,0.8403325,822.1908,389.9821,0.93259746,810.82697,211.82095,0.4460037
6,852.50287,901.6162,0.86228657,826.121,734.8242,0.94967884,867.408,58.38237,0.8257483,822.1665,390.0359,0.92582333,810.8379,211.7961,0.43598595
7,852.40845,901.56085,0.87072146,826.1811,734.6421,0.9544669,867.3057,58.388485,0.823212,822.2695,390.03824,0.9208263,810.94135,211.83624,0.44178614
8,852.4532,901.51385,0.8775344,826.1749,734.6208,0.94781995,867.3441,58.38195,0.8050918,822.3091,389.9461,0.93733376,811.0268,211.83464,0.42994228
9,852.4312,901.5103,0.8896075,826.1808,734.7148,0.9444146,867.34296,58.413174,0.80658275,822.35864,389.9559,0.9365199,811.0578,211.84752,0.43139717
10,852.48785,901.5215,0.8901533,826.0986,734.71295,0.95063776,867.49097,58.37443,0.7893196,822.3665,389.9687,0.9334784,811.0102,211.83905,0.41995066
11,852.4574,901.541,0.88572633,826.1164,734.76294,0.9417567,867.6211,58.363785,0.7854819,822.508,390.022,0.9322944,811.01306,211.877,0.42478243
12,852.44745,901.6511,0.8663081,826.1751,734.7911,0.92851925,867.4463,58.35021,0.7618379,822.5286,390.05234,0.9148433,811.007,211.74756,0.4044999
13,852.4311,901.66565,0.86539876,826.10596,734.80237,0.9186655,867.36035,58.311905,0.8047976,822.40295,389.98788,0.92559004,810.9965,211.76482,0.41391727
14,852.4684,901.664,0.86000663,826.1027,734.80664,0.9180557,867.3933,58.326008,0.796595,822.32086,389.9831,0.9346575,811.0375,211.8376,0.41408876
15,852.4581,901.64325,0.85698724,826.07526,734.8466,0.92006713,867.4075,58.274464,0.80197734,822.4189,389.9856,0.93202823,811.01733,211.79631,0.42049897
16,852.43555,901.64154,0.8680255,826.10095,734.85223,0.9285268,867.4527,58.329212,0.80170673,822.3189,389.99603,0.9250675,811.01843,211.81638,0.41377872
17,852.41614,901.6887,0.8637533,826.1408,734.9419,0.93281317,867.29114,58.706417,0.81314015,822.37524,389.9363,0.9298032,810.8682,211.7625,0.40426362
