timestamp,marker
095658707749, 
095658717846, 
095658718521, 
095658731112, 
095658731265, 
095658741577, 
095658742329, 
095658752417, 
095658752560, 
095658762974, 
095658763120, 
095658773217, 
095658773355, 
095658783440, 
095658783568, 
095658794012, 
095658794170, 
095658804257, 
095658804384, 
095658814925, 
095658815072, 
095658825166, 
095658825306, 
095658835373, 
095658835441, 
095658845506, 
095658845565, 
095658855658, 
095658855750, 
095658865819, 
095658865890, 
095658875955, 
095658876016, 
095658886090, 
095658886158, 
095658896277, 
095658896340, 
095658906506, 
095658906605, 
095658916671, 
095658916729, 
095658926794, 
095658926855, 
095658936925, 
095658936997, 
095658947064, 
095658947127, 
095658957197, 
095658957269, 
095658967334, 
095658967399, 
095658977519, 
095658977735, 
095658987802, 
095658987872, 
095658997939, 
095658997999, 
095659008074, 
095659008172, 
095659018236, 
095659018349, 
095659028497, 
095659028564, 
095659038634, 
095659038711, 
095659048902, 
095659048994, 
095659059135, 
095659059195, 
095659069310, 
095659069378, 
095659079447, 
095659079587, 
095659089652, 
095659089745, 
095659099826, 
095659099894, 
095659110036, 
095659110100, 
095659120170, 
095659120300, 
095659130531, 
095659130588, 
095659140658, 
095659140720, 
095659150786, 
095659150882, 
095659160947, 
095659161005, 
095659171121, 
095659171195, 
095659181265, 
095659181360, 
095659191424, 
095659191488, 
095659201584, 
095659201655, 
095659211722, 
095659211813, 
095659221858, 
095659221929, 
095659232086, 
095659232145, 
095659242288, 
095659242380, 
095659252452, 
095659252535, 
095659262604, 
095659262663, 
095659272748, 
095659272822, 
095659282891, 
095659282977, 
095659293049, 
095659293110, 
095659303200, 
095659303268, 
095659313335, 
095659313397, 
095659323470, 
095659323531, 
095659333598, 
095659333690, 
095659343760, 
095659343828, 
095659353913, 
095659353977, 
095659364190, 
095659364278, 
095659374366, 
095659374436, 
095659384504, 
095659384607, 
095659394676, 
095659394744, 
095659404839, 
095659404956, 
095659415095, 
095659415163, 
095659425233, 
095659425338, 
095659435576, 
095659435663, 
095659445730, 
095659445795, 
095659455860, 
095659455952, 
095659466021, 
095659466097, 
095659476196, 
095659476264, 
095659486333, 
095659486433, 
095659496502, 
095659496567, 
095659506662, 
095659506736, 
095659516811, 
095659516912, 
095659526981, 
095659527116, 
095659537239, 
095659537410, 
095659547495, 
095659547610, 
095659557751, 
095659557895, 
095659567978, 
095659568104, 
095659578535, 
095659578675, 
095659588762, 
095659588880, 
095659598966, 
095659599080, 
095659609165, 
095659609284, 
095659619371, 
095659619497, 
095659629649, 
095659629798, 
095659639884, 
095659639981, 
095659650132, 
095659650280, 
095659660362, 
095659660465, 
095659670544, 
095659670639, 
095659680722, 
095659680827, 
095659690996, 
095659691228, 
095659701475, 
095659701561, 
095659711642, 
095659711739, 
095659721892, 
095659722018, 
095659732104, 
095659732203, 
095659742284, 
095659742393, 
095659752476, 
095659752644, 
095659762725, 
095659762830, 
095659772914, 
095659773018, 
095659783099, 
095659783207, 
095659793374, 
095659793504, 
095659803592, 
095659803705, 
095659813896, 
095659813988, 
095659824149, 
095659824263, 
095659834346, 
095659834459, 
095659844779, 
095659844894, 
095659854976, 
095659855088, 
095659865238, 
095659865373, 
095659875455, 
095659875567, 
095659885657, 
095659885776, 
095659895860, 
095659895963, 
095659906043, 
095659906149, 
095659916333, 
095659916428, 
095659926507, 
095659926606, 
095659936734, 
095659936864, 
095659946948, 
095659947056, 
095659957131, 
095659957225, 
095659967305, 
095659967406, 
