scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,874.3356,672.24896,0.58002543,875.4849,512.6059,0.8163499,883.41125,326.59616,0.7146865,886.863,164.02547,0.7983008,881.8501,59.735573,0.70491385
1,874.4061,672.2625,0.5748842,875.5448,512.83044,0.8547758,883.41144,326.67685,0.72281617,886.6771,164.44572,0.806308,881.78955,60.22182,0.6924057
2,875.5997,673.49915,0.6257653,875.4092,512.88306,0.84432125,883.34534,326.46463,0.69935864,886.6047,164.17432,0.8028704,881.7164,59.76392,0.7051982
3,875.6592,673.6647,0.61554575,875.3424,512.9308,0.8686737,883.553,326.62622,0.71958566,886.6599,164.18959,0.80139035,881.5029,59.802372,0.72038114
4,875.7819,673.7536,0.6141211,875.278,512.96405,0.8779564,883.33215,326.76456,0.7330859,886.5981,164.17561,0.80523604,881.57263,59.841015,0.7210356
5,875.82526,673.4497,0.6023759,875.3263,513.0739,0.89842707,883.3433,326.84357,0.732528,886.6235,164.08502,0.806506,881.29236,59.68322,0.7085675
6,875.8214,673.44196,0.6072941,875.3564,513.055,0.8993192,883.3384,326.8143,0.71942997,886.46405,163.98157,0.8024171,881.2076,59.617474,0.69804704
7,875.807,673.53015,0.6276491,875.3848,513.0754,0.89963853,883.35803,326.83307,0.7231481,886.4456,164.31964,0.8089859,880.91675,59.629585,0.6884576
8,875.7166,673.5455,0.6271837,875.36945,513.10803,0.90109676,883.3397,326.95563,0.7093488,886.35657,164.1172,0.80849206,880.91797,59.664192,0.6867473
9,875.80164,673.48816,0.63623613,875.3977,512.9642,0.91708076,883.264,327.04343,0.75166106,886.3803,164.10808,0.79835176,880.8114,59.723343,0.68791926
10,875.81586,673.57983,0.6397618,875.41223,513.04553,0.9208505,883.292,327.0415,0.7506627,886.40204,164.06639,0.7917763,881.01355,59.659462,0.6812233
11,875.7982,673.61316,0.6373503,875.40796,513.0475,0.91709876,883.25183,327.0146,0.7523912,886.3816,163.98051,0.77849346,880.7231,59.63734,0.68563855
12,875.75415,673.56934,0.631132,875.4249,512.9857,0.91521657,883.26044,327.03146,0.7494012,886.4658,164.06107,0.7771848,880.9824,59.668633,0.6899803
13,875.75024,673.2639,0.6380417,875.4347,512.9066,0.9087225,883.21735,327.03174,0.7541534,886.4265,164.09825,0.7920324,880.8207,59.805164,0.6948645
14,875.83777,672.76025,0.64881104,875.4171,512.9152,0.9048562,883.25415,327.24042,0.76173174,886.4009,164.0862,0.78959894,880.802,59.770195,0.69164574
15,875.7458,672.9625,0.65865535,875.4631,513.16394,0.9328519,883.20166,327.41266,0.7714184,886.30664,164.72131,0.81103,880.0771,59.929962,0.6816299
16,875.60547,672.91187,0.6402899,875.4213,512.95526,0.9301088,883.1059,327.27133,0.7609562,886.4018,164.32898,0.7997807,880.7255,59.769142,0.6973144
17,875.6979,672.9377,0.6524614,875.38104,512.79175,0.91041917,883.23,327.20352,0.76849383,886.35547,164.21036,0.7885458,880.7459,59.732895,0.68673414
