scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1025.3494,1191.4039,0.082072034,68.444115,1159.0914,0.032995,564.90894,1020.64575,0.045026697,120.28458,1181.9956,0.050937884,565.04767,1020.0184,0.09234934
1,1025.0634,1190.8237,0.08058318,112.04353,1161.2113,0.041027207,564.70795,1020.529,0.038891,120.150276,1177.1661,0.040453956,564.796,1019.9171,0.056203354
2,1025.1687,1190.8398,0.07604876,112.54046,1161.3619,0.060669526,1853.9534,388.34802,0.035675112,120.38923,1177.3904,0.040244743,564.7981,1020.0525,0.046821337
3,1025.1505,1190.748,0.07955863,111.70717,1161.019,0.058916852,564.70416,1020.6126,0.037878484,1022.2756,1192.2122,0.031670067,564.78973,1019.9868,0.075757265
4,1025.1449,1190.7917,0.07961043,1022.1407,1191.4907,0.03419821,564.67,1020.3978,0.043418873,1022.2308,1192.2726,0.031913053,564.79663,1019.80634,0.07544673
5,1025.1863,1190.8518,0.07813322,12.674015,1158.2694,0.060538523,564.79004,1020.3669,0.04089674,1022.2298,1192.308,0.03203984,564.89105,1019.7534,0.05344293
6,1025.1561,1190.8188,0.07832817,12.569912,1158.3569,0.057467345,1860.5657,184.8033,0.042452402,1022.2495,1192.2604,0.032372955,564.7552,1019.81726,0.03787336
7,1025.1511,1190.8087,0.078389846,1022.138,1191.469,0.036057226,1860.6427,184.66199,0.053991787,1022.2379,1192.255,0.032101806,564.7949,1019.87646,0.045169555
8,1025.1453,1190.7733,0.07861734,13.08645,1158.871,0.041435536,1860.4961,184.9276,0.04848877,1022.2339,1192.245,0.032027036,564.9622,1019.7039,0.07010362
9,1025.4216,1188.2998,0.08065266,13.102906,1158.6614,0.051754873,1860.4341,185.14537,0.042020306,1022.3248,1192.1111,0.031862438,564.9718,1019.7095,0.065678865
10,1025.1072,1190.5004,0.088298,1022.3649,1191.1276,0.042469323,1860.9028,183.97656,0.113702446,121.01658,1180.6859,0.04080505,564.9951,1019.7913,0.07263786
11,1025.3757,1188.3195,0.091358215,1022.39636,1191.073,0.042324185,1860.9333,184.79591,0.061104998,1022.51447,1191.8717,0.034556754,564.84247,1019.68805,0.0625434
12,1025.2577,1188.3945,0.08340573,1022.23975,1191.0602,0.044118382,1860.861,184.47725,0.05182007,122.289764,1182.694,0.059433658,565.02356,1019.7831,0.06299275
13,1024.9093,1190.7557,0.0778619,13.109489,1157.8119,0.08168794,1860.5234,184.90709,0.04783161,121.26105,1181.5253,0.046492346,565.03784,1019.74164,0.08027578
14,1025.0132,1190.638,0.086674236,12.978647,1158.0868,0.06918098,564.8158,1020.3558,0.045419548,121.48168,1181.7917,0.05068052,564.9108,1019.75116,0.07614889
15,1025.3672,1188.3022,0.088049784,12.841148,1157.9945,0.071232304,564.82306,1020.34906,0.048474483,122.22168,1181.9274,0.0501225,564.9581,1019.72565,0.06661701
16,1025.4371,1188.3771,0.09064774,1022.3443,1191.2703,0.038992014,564.8726,1020.31964,0.04370075,122.14179,1181.9753,0.051142525,564.99005,1019.719,0.059425265
