timestamp,marker
141113902100,0
141113912682,0
141113912934,0
141113923028,0
141113923217,0
141113934235,0
141113934957,0
141113945046,0
141113945182,0
141113955905,0
141113956123,0
141113966260,0
141113966374,0
141113977595,0
141113977762,0
141113987889,0
141113988026,0
141113998335,0
141113998461,0
141114008549,0
141114008666,0
141114018833,0
141114019015,0
141114029097,0
141114029249,0
141114039330,0
141114039504,0
141114049624,0
141114049722,0
141114059833,0
141114059932,0
141114070018,0
141114070148,0
141114080304,0
141114080392,0
141114091032,0
141114091262,0
141114101343,0
141114101437,0
141114111518,0
141114111832,0
141114121733,0
141114121992,0
141114131929,0
141114132069,0
141114142249,0
141114142364,0
141114152466,0
141114152578,0
141114162691,0
141114162816,0
141114172910,0
141114173010,0
141114183129,0
141114183234,0
141114193647,0
141114193818,0
141114203903,0
141114204068,0
141114214331,0
141114214550,0
141114224760,0
141114225052,0
141114235514,0
141114237370,0
141114247451,0
141114247599,0
141114257874,0
141114258029,0
141114268172,0
141114268288,0
141114278475,0
141114278639,0
141114288721,0
141114288882,0
141114299362,0
141114299593,0
141114309949,0
141114310092,0
141114320174,0
141114320343,0
141114330436,0
141114330591,0
141114340671,0
141114340864,0
141114350969,0
141114351203,0
141114361284,0
141114361428,0
141114371523,0
141114371719,0
141114381830,0
141114381945,0
141114392068,0
141114392175,0
141114402256,0
141114402365,0
141114412457,0
141114412576,0
141114422656,0
141114422769,0
141114432854,0
141114432985,0
141114443244,0
141114443377,0
141114453458,0
141114453575,0
141114463657,0
141114463802,0
141114473884,0
141114474004,0
141114484080,0
141114484175,0
141114494260,0
141114494381,0
141114504458,0
141114504551,0
141114514985,0
141114515097,0
141114525176,0
141114525273,0
141114535485,0
141114535899,0
141114545974,0
141114546075,0
141114556207,0
141114556313,0
141114566475,0
141114566565,0
141114576689,0
141114576778,0
141114586957,0
141114587082,0
141114597156,0
141114597245,0
141114607395,0
141114607542,0
141114617618,0
141114617751,0
141114627826,0
141114627990,0
141114638066,0
141114638202,0
141114648288,0
141114648443,0
141114658544,0
141114659241,0
141114669272,0
141114669370,0
141114679529,0
141114679628,0
141114689715,0
141114689839,0
141114699941,0
141114700124,0
141114710231,0
141114710389,0
141114720471,0
141114720610,0
141114730846,0
141114731005,0
141114741087,0
141114741246,0
141114751330,0
141114751511,0
141114761609,0
141114761755,0
141114772539,0
141114772719,0
141114782811,0
141114782970,0
141114793136,0
141114793282,0
141114803379,0
141114803477,0
141114813590,0
141114813700,0
141114823946,0
141114824194,0
141114834153,0
141114834274,0
141114844465,0
141114844564,0
141114854798,0
141114854922,0
141114865963,0
141114866164,0
141114876253,0
141114876397,0
141114886588,0
141114886720,0
141114896800,0
141114896896,0
141114907010,0
141114907121,0
141114917201,0
141114917485,0
141114927562,0
141114927652,0
141114937772,0
141114937877,0
141114947956,0
141114948040,0
141114958161,0
141114958286,0
141114968575,0
141114968660,0
141114978833,0
141114978944,0
141114989105,0
141114989203,0
141114999280,0
141114999364,0
141115009442,0
141115009537,0
141115019615,0
141115019721,0
141115030020,0
141115030131,0
141115040229,0
141115040331,0
141115050908,0
141115051024,0
141115061107,0
141115061274,0
141115071350,0
141115071449,0
141115081580,0
141115081788,0
141115091876,0
141115092024,0
141115102109,0
141115102227,0
141115112349,0
141115112452,0
141115122582,0
141115122704,0
141115132785,0
141115132894,0
141115142976,0
141115143105,0
141115153182,0
141115153276,0
141115163544,0
141115163644,0
141115173998,0
141115174100,0
141115184185,0
141115184280,0
141115194579,0
141115194697,0
141115204778,0
141115204887,0
141115215278,0
141115215403,0
141115225490,0
141115225590,0
141115235868,0
141115235968,0
141115246049,0
141115246160,0
141115256236,0
141115256333,0
141115266409,0
141115266518,0
141115276608,0
141115276700,0
141115287357,0
141115287639,0
141115297709,0
141115297803,0
141115307974,0
141115308101,0
141115318390,0
141115318507,0
141115328573,0
141115328671,0
141115338751,0
141115338838,0
141115348913,0
141115349038,0
141115359364,0
141115359653,0
141115369743,0
141115369891,0
141115380368,0
141115380523,0
141115390609,0
141115390737,0
141115400865,0
141115401009,0
141115411104,0
141115411219,0
141115421303,0
141115421428,0
141115431696,0
141115431829,0
141115441910,0
141115442036,0
141115452834,0
141115452933,0
141115463007,0
141115463111,0
141115473199,0
141115473331,0
141115483409,0
141115483530,0
141115493611,0
141115493748,0
141115503818,0
141115503905,0
141115513977,0
141115514068,0
141115524256,0
141115524445,0
141115534537,0
141115534653,0
141115544744,0
141115544875,0
141115554955,0
141115555063,0
141115565136,0
141115565236,0
141115575315,0
141115575413,0
141115585500,0
141115585600,0
141115596214,0
141115596307,0
141115606378,0
141115606458,0
141115616575,0
141115616677,0
141115626751,0
141115626856,0
141115637095,0
141115637202,0
141115647298,0
141115647397,0
141115657476,0
141115657570,0
141115667647,0
141115667753,0
141115677828,0
141115677940,0
141115688020,0
141115688132,0
141115698213,0
141115698314,0
141115708652,0
141115708906,0
141115718994,0
141115719087,0
141115729163,0
141115729270,0
141115739343,0
141115739444,0
141115749523,0
141115749616,0
141115759832,0
141115759972,0
141115770052,0
141115770159,0
141115780284,0
141115780493,0
141115790610,0
141115790726,0
141115800812,0
141115800919,0
141115811034,0
141115811147,0
141115821415,0
141115821563,0
141115831706,0
141115831837,0
141115841919,0
141115842020,0
141115853177,0
141115853274,0
141115863350,0
141115863438,0
141115873530,0
141115873931,0
141115884010,0
141115884102,0
141115894177,0
141115894275,0
141115904355,0
141115904442,0
141115914642,0
141115914731,0
141115924809,0
141115924907,0
141115934981,0
141115935064,0
141115945179,0
141115945295,0
141115955379,0
141115955492,0
141115965575,0
141115965675,0
141115975757,0
141115975900,0
141115985984,0
141115986099,0
141115996187,0
141115996298,0
141116006389,0
141116006510,0
141116016843,0
141116016975,0
141116027060,0
141116027173,0
141116037257,0
141116037766,0
141116047846,0
141116047952,0
141116058035,0
