scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,922.247,666.4019,0.7778127,918.7651,507.22238,0.7470824,921.254,345.60455,0.88602984,915.4986,133.87079,0.9375206,938.4289,46.739014,0.94579583
1,921.9531,665.99475,0.7857531,918.6552,507.14514,0.769254,921.4869,345.37076,0.8657014,916.1453,133.63791,0.93046683,940.33575,46.819714,0.9222068
2,921.56494,665.7202,0.7168388,918.3903,507.1428,0.77070856,921.4865,345.3779,0.8679583,916.2065,133.32814,0.9382537,940.5749,46.856556,0.9235146
3,922.64856,666.2586,0.74313724,918.7613,507.40976,0.7409045,921.2079,345.73856,0.89443165,915.8448,133.70358,0.93659,940.1789,47.110558,0.9459737
4,923.1645,666.76917,0.7761133,918.4818,507.88007,0.75844055,920.94995,346.19278,0.8784988,915.1439,134.12234,0.94920444,938.7966,47.520405,0.93518156
5,922.72595,666.49316,0.77061427,918.0577,507.79636,0.79809195,921.1653,345.98343,0.88158154,915.107,134.06355,0.9487037,938.68823,47.3941,0.92124456
6,922.4621,666.51587,0.7985982,918.0378,507.83057,0.7999654,921.1175,345.98685,0.88369584,915.3822,134.36562,0.9366433,939.41187,47.96068,0.95931923
7,922.5201,666.3858,0.77995056,918.118,507.919,0.7814096,921.32104,345.7502,0.8578337,915.8825,134.73383,0.92463183,940.0283,48.107597,0.9191385
8,921.5853,666.2278,0.7210615,917.9608,507.5473,0.79622686,921.4831,345.62854,0.8640182,916.2365,134.76617,0.9167771,940.45197,47.953003,0.9117491
9,921.1313,665.52423,0.69308364,918.5471,506.75806,0.782129,922.05707,345.38397,0.8051195,917.3208,134.52672,0.93320996,941.37964,47.964428,0.8816954
10,921.36676,666.0545,0.70552564,918.08276,507.43973,0.7924214,921.3627,345.62894,0.8897347,916.8568,135.26012,0.8988622,940.7096,48.763668,0.8896736
11,921.2761,665.3762,0.67923397,919.534,506.15488,0.75495684,922.0306,344.92477,0.82930523,918.22455,134.65817,0.9489584,941.79266,48.489628,0.85599166
12,922.06464,666.1383,0.78264755,919.2997,507.3014,0.7515792,921.3219,345.45587,0.8511992,916.73303,135.56906,0.8846892,939.97345,49.65535,0.91814196
13,922.1451,666.24133,0.78850746,919.5707,507.67737,0.7433357,921.078,345.51758,0.84016985,916.9287,135.61801,0.8725776,939.87866,49.988136,0.9390312
14,922.2325,666.25195,0.7764032,919.3205,507.31824,0.7446827,920.7662,345.61658,0.8618848,917.3685,135.87164,0.85110945,940.8965,50.05,0.8891855
15,921.39044,666.52875,0.6960985,918.44366,507.65994,0.7758768,920.8547,346.10782,0.8374307,918.06866,136.42487,0.84754115,941.5321,50.37815,0.9271337
16,921.2909,666.11914,0.69106585,918.4381,507.38412,0.77694386,920.9478,345.5915,0.83259684,918.68994,136.16008,0.9045102,942.3893,50.177788,0.96664035
17,921.5748,666.2716,0.7007467,917.7289,508.1424,0.7658476,919.5531,346.24503,0.8638218,917.73346,136.5591,0.8610742,941.84937,50.778255,1.0
