scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,903.5023,379.00238,0.745617,841.09546,241.91081,0.8452388,855.80133,106.27019,0.81500953,1800.0801,106.28159,0.040544085,1892.3466,475.674,0.2163438
1,901.96295,379.36862,0.7211777,839.3545,242.18175,0.8639,854.50037,106.78202,0.83778775,1800.0255,106.20304,0.04197836,1892.3436,475.77148,0.22655776
2,901.07733,380.32227,0.7378103,838.6891,242.73509,0.91043085,854.01324,107.4449,0.81296784,1799.8845,106.17963,0.04309967,1892.5704,475.28625,0.18460089
3,902.03937,380.3353,0.7477595,839.71277,242.47844,0.88527256,854.7393,107.405106,0.8257661,1800.1455,106.25355,0.037012186,1892.6012,475.32996,0.18546474
4,902.4769,380.5673,0.7284926,840.7425,243.04527,0.8622117,855.3689,107.64034,0.82815015,1800.122,106.29864,0.037246637,1892.6072,475.2178,0.15892182
5,903.5101,379.84912,0.6818998,841.1213,242.69067,0.8420567,855.7847,107.153915,0.8137007,1800.1969,106.28488,0.040894967,1892.4854,475.82562,0.20869987
6,901.72595,380.1666,0.75203115,839.6787,242.23148,0.8714217,854.5802,106.531006,0.83814293,1800.1307,106.280266,0.04103476,1892.4973,475.57645,0.21155934
7,900.9388,379.34076,0.7144636,838.5215,242.14162,0.9007437,853.65814,106.5146,0.83978206,1800.1182,106.32337,0.038092826,1892.5303,475.55457,0.20421347
8,900.5396,379.4946,0.7503519,837.36163,242.2173,0.9350198,852.93256,106.59744,0.8075463,1800.1383,106.49798,0.033743173,1892.503,475.5216,0.19254836
9,899.9795,378.90338,0.7581402,836.8836,241.72945,0.91366637,852.27826,105.755135,0.8082527,1800.0454,106.38177,0.033639595,1892.5376,475.48355,0.21480866
10,900.2871,378.85822,0.76022923,836.92365,241.65149,0.9304889,852.3248,105.81292,0.8128974,1800.1149,106.32292,0.041085094,1892.4841,475.4817,0.21039185
11,900.56195,378.78375,0.7686444,836.88934,241.5976,0.9190171,852.3053,105.80542,0.82091874,1800.1151,106.396706,0.040296964,1892.4788,475.51904,0.2108938
12,900.58417,378.81992,0.78372043,836.96124,241.66824,0.9292605,852.3147,105.79998,0.8205018,1800.0653,106.39376,0.038404472,1892.6381,475.54117,0.21537685
13,900.534,378.8372,0.7417124,837.47955,241.56181,0.8999578,852.91583,105.8197,0.8296784,1800.0127,106.49127,0.03800688,1892.4509,475.5754,0.18629506
14,901.2592,378.5383,0.723584,837.989,241.58379,0.8741695,853.41077,105.78034,0.84603477,1800.0739,106.504364,0.036250886,1892.4048,475.58798,0.21158835
15,902.4154,377.8803,0.72695065,839.26654,241.52997,0.86374754,853.91846,105.72197,0.85038054,1800.0465,106.47788,0.037675418,1892.4054,475.60086,0.21362834
16,903.59424,377.5709,0.7147518,840.3408,241.55946,0.83325493,854.33844,105.6718,0.85571754,1800.1327,106.550995,0.032654107,841.21454,242.22766,0.176469
17,903.69196,377.60385,0.7068313,840.5064,241.66524,0.8341262,854.527,105.910126,0.8445197,1800.186,106.42132,0.039068185,1892.2455,475.6838,0.17005254
