scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1053.0022,483.51074,0.45291942,902.4361,475.5061,0.32349485,903.3328,476.73877,0.08445871,852.48193,118.40517,0.6683884,902.2226,476.1223,0.20610651
1,1052.1073,484.63226,0.14159082,902.1873,476.71146,0.2805051,839.06274,121.74278,0.082883224,852.5933,118.2883,0.6802281,875.44556,18.615124,0.17766692
2,903.3668,635.2734,0.4194076,902.2376,475.5435,0.5580058,892.0397,318.0023,0.5061364,852.15393,118.61794,0.8068992,875.40753,17.494616,0.7691821
3,901.1468,636.0227,0.9015857,902.0966,474.368,0.7671092,891.66284,317.75467,0.56674314,851.83606,118.04673,0.8533427,875.77496,16.810469,0.97296095
4,901.36365,635.5227,0.9684449,901.9945,474.18283,0.8537511,891.671,318.0632,0.6907706,852.3343,118.145065,0.8581693,876.1218,17.033962,0.98534477
5,901.4822,635.78357,0.9020549,902.24524,474.0179,0.8171725,891.6616,318.04776,0.74667597,852.4129,117.98386,0.87587804,876.3844,16.704945,1.0
6,901.34314,635.582,0.96365994,901.72107,474.1138,0.8272199,891.4051,318.16846,0.72763973,852.22504,117.83477,0.889788,876.38574,16.704678,0.99851865
7,901.3102,635.598,0.9968622,901.517,474.14883,0.8801911,891.5087,318.21442,0.73173535,852.8247,117.878365,0.90916264,876.5847,16.589638,0.99208874
8,901.2334,635.5735,0.9549369,901.6291,474.0492,0.8932431,891.609,317.8663,0.71294314,852.9236,118.3327,0.898849,876.6391,16.386301,0.986217
9,901.271,635.5743,0.942912,901.59015,473.93933,0.9073725,891.4792,318.047,0.7385827,853.1581,117.647446,0.9326329,876.8487,16.297031,0.99150115
10,900.85876,635.55817,0.91092676,901.74695,473.6523,0.91998285,891.57074,317.87793,0.73776793,852.9939,118.157166,0.92523426,876.92773,16.333708,0.9837109
11,901.31635,635.44995,0.9136575,901.60254,473.76105,0.9240827,891.54114,317.9871,0.7428813,852.9959,118.15969,0.9076352,877.2871,16.16279,0.99958766
12,901.2425,635.5905,0.9421829,901.4765,473.99203,0.93638915,891.22217,317.88452,0.71426994,852.7869,118.129486,0.9315983,876.80286,16.426004,1.0
13,901.23456,635.60455,0.9597827,901.4883,474.18304,0.9252923,891.22894,317.85315,0.7125824,853.222,118.358116,0.9025705,876.9473,16.611673,1.0
14,901.25946,635.5783,0.95251787,901.121,474.29114,0.956664,891.33344,317.85806,0.72911936,853.1234,118.21419,0.9121316,876.7872,16.649172,1.0
15,901.12384,635.6823,0.9431004,900.99414,474.24,0.9487167,891.28735,317.85214,0.73572636,853.1025,118.507645,0.8940489,877.1742,16.391981,1.0
16,901.1502,635.63104,0.97253966,900.96655,474.20978,0.93888646,891.26245,317.67288,0.73633844,853.6566,118.218925,0.9248072,877.4776,16.294205,1.0
17,901.02374,635.5756,0.9740795,900.87085,474.13895,0.93848574,891.2421,317.5251,0.754405,853.62366,118.14043,0.9262452,877.58966,16.155697,1.0
18,901.03235,635.5233,0.96532804,900.97406,474.0954,0.9321736,891.2599,317.74384,0.71925116,853.49,118.56846,0.91700447,877.52515,16.289501,1.0
