scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,921.0334,666.4886,0.6549507,919.0333,507.07315,0.76911,918.3416,345.1983,0.92385685,906.3405,133.23543,0.9241289,928.2636,46.108902,0.8816877
1,921.46875,666.57446,0.7029026,919.38184,507.17908,0.7625416,918.8052,345.27036,0.92926383,906.5221,133.22539,0.9125053,928.3501,46.127155,0.9149097
2,921.4618,666.5718,0.70519894,919.69073,507.468,0.7475809,918.87634,345.20822,0.91777045,906.31244,133.24513,0.9185568,928.3222,46.131256,0.9224861
3,921.7335,666.559,0.67430055,919.7088,507.46902,0.7462781,918.9625,345.17148,0.9156003,906.79755,133.29541,0.8994051,928.364,46.16047,0.92592853
4,921.8116,666.63165,0.67707986,919.7207,507.45547,0.74675846,918.9984,345.09735,0.90979975,906.79816,133.30098,0.9030038,928.40063,46.15541,0.9081699
5,921.7318,666.74615,0.6771663,919.76917,507.43768,0.7369656,918.59906,344.97507,0.9274713,906.36945,133.19423,0.90215707,927.6886,46.20423,0.920298
6,921.8333,666.8306,0.65914667,919.47595,507.22314,0.75310934,918.42487,344.81906,0.890789,905.8667,133.1617,0.90970683,926.91583,46.05219,0.868958
7,921.79315,666.7801,0.656508,919.3845,507.6712,0.75501895,918.3075,345.072,0.8993003,906.0663,133.50023,0.91014236,927.37585,46.34097,0.8745264
8,921.79663,666.8252,0.6618399,918.9426,507.61786,0.7610903,918.1255,345.31802,0.87773746,906.2184,133.62988,0.92765784,928.03674,46.614983,0.9031137
9,921.7928,666.67633,0.64729595,919.16943,507.337,0.7416914,918.2455,345.3856,0.89519227,907.01685,133.63457,0.9193925,929.1893,46.47549,0.9433956
10,921.79083,666.64307,0.6619588,919.5213,507.4595,0.7513819,918.4384,345.2943,0.89881015,907.4627,133.90768,0.9299767,930.2506,46.847965,0.9351533
11,921.8626,666.6584,0.6510146,919.5816,507.2799,0.73810124,918.5149,345.22745,0.89718217,908.16125,133.43913,0.9556105,931.621,46.569874,0.90297395
12,921.9085,666.57263,0.63532954,919.88336,507.31985,0.73046887,918.6618,345.1372,0.8897105,908.72864,133.18903,0.9548116,932.6532,46.72782,0.8978974
13,923.1722,667.0433,0.6914133,920.7316,507.77634,0.6812792,918.6211,345.35852,0.8765965,908.9047,133.27118,0.9457039,932.5517,46.951183,0.91306406
14,923.642,667.3529,0.6614301,920.7618,507.87967,0.67776656,918.462,345.594,0.8795281,908.3662,133.45676,0.9529007,931.69635,46.996216,0.9148245
15,923.5878,667.33435,0.654461,920.9023,508.02524,0.67220074,918.63403,345.51816,0.89557904,908.66626,133.33217,0.94718796,932.15814,46.88806,0.908865
16,923.6221,667.3182,0.66881734,921.1583,508.06915,0.6627279,918.8183,345.37195,0.9011385,909.28357,133.23251,0.9386358,932.5195,46.92192,0.8926657
17,923.6061,667.06537,0.67970157,921.1793,507.83624,0.6689243,918.81866,345.35123,0.9040545,909.3915,133.0122,0.91246694,933.07056,46.843544,0.90075725
