scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,910.6552,621.43494,0.7534779,917.0474,460.83936,0.84905916,923.8968,304.90936,0.84358793,909.66705,98.56529,0.8826575,938.2518,7.207259,0.9390699
1,910.81604,620.7585,0.78900176,917.00195,460.65338,0.8632472,923.94763,304.6077,0.8264603,909.4627,98.35782,0.8612314,937.48535,7.005975,0.8893928
2,910.8053,620.7837,0.7781498,916.9555,460.52536,0.8657402,924.0526,304.6069,0.8220968,909.6291,98.75252,0.87605035,937.18097,6.537936,0.89783937
3,911.0051,620.7369,0.7815454,916.8945,460.5511,0.8621613,924.19434,304.5701,0.81883365,909.3561,99.2562,0.81699115,935.7577,6.6447883,0.88720995
4,910.89435,620.5426,0.78714716,916.9924,460.37402,0.8677935,924.2538,304.5487,0.82858086,909.333,99.25679,0.8193397,935.18896,5.905462,0.8433689
5,911.35785,621.0752,0.75665516,916.8731,460.88394,0.8451903,924.3271,304.97916,0.8463556,909.5022,100.04668,0.86973625,934.606,6.28458,0.8472693
6,911.36053,621.18555,0.7452647,916.6627,461.14987,0.8389335,924.4092,305.28958,0.85808957,909.87384,100.756485,0.8633314,934.91034,6.31976,0.843181
7,911.85535,621.3925,0.685255,916.54315,461.54758,0.80134475,924.33136,305.4456,0.85289836,909.703,101.792366,0.8985565,934.89624,6.477243,0.86440194
8,911.9554,621.56714,0.6807569,916.48315,461.56973,0.8034007,924.365,305.60776,0.8676916,910.0007,101.85037,0.9164323,935.2136,6.1639104,0.8466069
9,911.82965,621.43713,0.67348415,916.5337,461.52274,0.81855464,924.3393,305.6954,0.86428994,909.513,101.93312,0.89138997,934.3617,6.1133704,0.8408183
10,911.6943,621.3089,0.7066659,916.5379,461.44196,0.81560034,924.2873,305.6185,0.8545894,909.3911,101.99471,0.8934484,934.3052,6.474629,0.864582
11,911.75275,621.1999,0.6918702,916.4793,461.29068,0.825543,924.461,305.4624,0.84928143,909.94147,101.70156,0.8861793,934.3052,5.9712496,0.82222915
12,911.7059,620.73865,0.7350021,916.4704,461.0147,0.84402215,924.5018,305.3794,0.84296995,909.9468,101.5705,0.87701964,934.32697,5.97618,0.82535523
13,911.51025,620.61584,0.7556764,916.49835,460.90848,0.83564657,924.61115,305.14667,0.8478456,909.6162,101.425514,0.8677142,933.7801,6.324827,0.8640123
14,911.5226,620.4754,0.75270456,916.42004,460.7182,0.8505109,924.6418,304.81897,0.8307685,909.4258,100.83633,0.85426265,933.4444,5.9301715,0.8538043
15,911.4887,620.3119,0.7419465,916.3633,460.57022,0.8579959,924.4849,304.7743,0.8360335,908.76874,100.838615,0.8691905,933.18695,6.1862674,0.86400396
16,911.47906,620.2468,0.7315945,916.36865,460.4509,0.8729988,924.3696,304.75543,0.83029264,908.9565,100.53278,0.85500973,933.188,6.19057,0.86522526
17,911.6033,620.7024,0.72720146,916.3637,460.61716,0.8575701,924.47437,304.90833,0.8249168,908.27625,100.84143,0.8738401,933.17664,6.8257585,0.88934875
