scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
101,-24.185806,1.9893762,37.61259,-22.208124,0.5372603,39.100586,-20.441097,-1.073422,42.212925,-18.809929,-2.789395,44.009483,-16.590216,-3.7298505,45.971962
102,-23.936153,1.9266539,37.75825,-21.997322,0.46686947,39.25599,-20.297657,-1.0711768,42.358112,-18.72447,-2.7775884,44.18284,-16.492538,-3.7279806,46.213146
103,-23.77684,1.8787007,37.75365,-21.850239,0.4472048,39.337402,-20.182903,-1.0379169,42.47172,-18.666683,-2.7006915,44.3027,-16.425064,-3.6576545,46.32544
104,-23.708773,1.8799866,37.76131,-21.767258,0.46190637,39.34018,-20.119068,-0.99393225,42.489048,-18.61447,-2.6153314,44.299587,-16.370182,-3.568805,46.354034
105,-23.709518,1.83092,37.79142,-21.74572,0.44432962,39.365887,-20.055546,-0.96384513,42.519264,-18.551493,-2.5659335,44.31965,-16.307121,-3.5036464,46.382416
106,-23.685228,1.7599343,37.879177,-21.69277,0.39372852,39.419025,-19.967762,-0.9826124,42.548267,-18.457285,-2.561043,44.38466,-16.21181,-3.5057154,46.487053
107,-23.609985,1.7514282,37.911606,-21.62461,0.3880783,39.479866,-19.900232,-0.9896868,42.644398,-18.363089,-2.5617487,44.448734,-16.10589,-3.5109737,46.54401
108,-23.567463,1.7963899,37.931805,-21.59158,0.41923726,39.48083,-19.866022,-0.9621824,42.63023,-18.340273,-2.5552151,44.455208,-16.096397,-3.514898,46.55851
109,-23.61881,1.8019915,37.91555,-21.64445,0.42318252,39.468983,-19.89784,-0.9485411,42.628345,-18.381989,-2.5486608,44.44968,-16.15898,-3.5125525,46.51668
110,-23.699018,1.7607487,37.892193,-21.722359,0.37749574,39.433533,-19.951208,-0.9566474,42.555435,-18.443111,-2.5602381,44.41687,-16.217463,-3.5331063,46.523376
111,-23.725267,1.753131,37.84148,-21.752373,0.3722407,39.420223,-19.969784,-0.9596009,42.557644,-18.462236,-2.5696132,44.425526,-16.242601,-3.5496907,46.500927
112,-23.71868,1.7950089,37.84745,-21.750546,0.4088728,39.397278,-19.966719,-0.92463326,42.554054,-18.464634,-2.539053,44.38476,-16.255604,-3.5221405,46.49182
113,-23.72117,1.7928654,37.82896,-21.76254,0.40393165,39.40766,-19.97098,-0.9086248,42.567345,-18.48106,-2.4882874,44.347065,-16.270437,-3.483768,46.46981
114,-23.737833,1.7460918,37.8127,-21.77411,0.35786495,39.413235,-19.982813,-0.9231585,42.569088,-18.493563,-2.4965193,44.360287,-16.292433,-3.5028992,46.447575
115,-23.75711,1.7362298,37.8066,-21.792402,0.3375867,39.414845,-19.98912,-0.92011255,42.55547,-18.498104,-2.4899352,44.349926,-16.310833,-3.5056639,46.41201
116,-23.774841,1.7575881,37.793022,-21.829496,0.34384337,39.42133,-20.01606,-0.893528,42.55402,-18.54623,-2.4627538,44.3452,-16.3711,-3.49903,46.388557
117,-23.858036,1.7231157,37.798626,-21.913057,0.30572444,39.353786,-20.081882,-0.9028388,42.53474,-18.622704,-2.4772341,44.348305,-16.460325,-3.5530846,46.356586
118,-23.92581,1.6655499,37.810635,-21.98059,0.25287116,39.34133,-20.14454,-0.94142497,42.53364,-18.649426,-2.528831,44.329803,-16.506308,-3.6022213,46.346405
119,-23.92004,1.7451125,37.81593,-21.960833,0.3122623,39.32967,-20.09345,-0.90321386,42.46178,-18.602167,-2.5151463,44.30528,-16.478153,-3.605533,46.348858
120,-23.832361,1.8969998,37.825356,-21.881355,0.48662934,39.33262,-20.030876,-0.77052706,42.408924,-18.561478,-2.4081244,44.281685,-16.444818,-3.5181055,46.323204
121,-23.813622,2.0087748,37.75709,-21.853111,0.5860532,39.280113,-20.018122,-0.6779082,42.415253,-18.55409,-2.3113773,44.22318,-16.462225,-3.4299023,46.267418
122,-23.82906,1.942156,37.799892,-21.87201,0.5348661,39.309006,-20.037352,-0.6912079,42.431625,-18.58241,-2.3181095,44.24398,-16.491806,-3.4507027,46.26383
123,-23.873058,1.8024796,37.81179,-21.92412,0.38844916,39.34674,-20.09631,-0.77486056,42.460266,-18.645115,-2.3773868,44.28041,-16.531586,-3.524731,46.279648
124,-23.908243,1.7413479,37.792423,-21.959826,0.32703882,39.334442,-20.130943,-0.8281404,42.485962,-18.695383,-2.4102547,44.304905,-16.580505,-3.5769188,46.269207
125,-23.897131,1.7662532,37.795273,-21.95558,0.3430708,39.329845,-20.123932,-0.81290555,42.464405,-18.708338,-2.4125853,44.306057,-16.61094,-3.5967474,46.279327
126,-23.866508,1.7885576,37.811356,-21.92773,0.36725542,39.34497,-20.106947,-0.7850679,42.46764,-18.704094,-2.3933754,44.308636,-16.613062,-3.587124,46.273792
127,-23.871084,1.7648089,37.794617,-21.931587,0.34942007,39.340652,-20.107447,-0.7864541,42.4702,-18.706177,-2.3903267,44.299587,-16.62785,-3.6063502,46.268383
128,-23.897923,1.7325915,37.78602,-21.95811,0.31477255,39.338734,-20.118073,-0.79596776,42.475525,-18.736155,-2.4045107,44.293583,-16.680422,-3.6300373,46.27208
129,-23.887081,1.7603233,37.799,-21.955654,0.3337415,39.330475,-20.122019,-0.7864841,42.484085,-18.756393,-2.4127338,44.277668,-16.721098,-3.6579533,46.302322
130,-23.86369,1.7768397,37.800583,-21.94303,0.341205,39.344788,-20.121483,-0.78537995,42.487892,-18.782646,-2.4303527,44.280117,-16.771935,-3.7024236,46.2481
131,-23.852392,1.7543538,37.78199,-21.944407,0.31811076,39.3485,-20.12615,-0.8080936,42.49266,-18.80645,-2.4564285,44.31267,-16.799688,-3.756019,46.24485
132,-23.850512,1.7461619,37.78038,-21.943401,0.30306897,39.341057,-20.12323,-0.8124904,42.500336,-18.800503,-2.4556804,44.31071,-16.81464,-3.766461,46.254383
133,-23.840525,1.7769696,37.777588,-21.92264,0.34901342,39.333767,-20.105003,-0.7637664,42.487206,-18.766562,-2.412494,44.281925,-16.802519,-3.724622,46.23713
134,-23.808844,1.8638822,37.80989,-21.889576,0.4177422,39.35615,-20.051888,-0.7034371,42.48581,-18.717583,-2.3512604,44.262455,-16.78923,-3.679149,46.24597
135,-23.784561,1.9218246,37.797264,-21.854355,0.4899088,39.320385,-20.01227,-0.64425105,42.478798,-18.659462,-2.295925,44.246098,-16.775694,-3.6518168,46.255127
136,-23.79,1.9859363,37.75879,-21.857342,0.53873783,39.294167,-19.98487,-0.60758644,42.443882,-18.633991,-2.2683024,44.229156,-16.774382,-3.6438828,46.26291
137,-23.79652,2.0312593,37.76628,-21.858835,0.57944334,39.269314,-19.974854,-0.5727679,42.42017,-18.629194,-2.2373896,44.215958,-16.77776,-3.6312711,46.24119
138,-23.781372,2.0475743,37.764214,-21.85127,0.5867057,39.276627,-19.964546,-0.558873,42.43449,-18.620228,-2.214072,44.214817,-16.776852,-3.6197307,46.24122
139,-23.78202,2.0485618,37.7662,-21.85176,0.58667964,39.27755,-19.96462,-0.5492077,42.42459,-18.60963,-2.2012188,44.20638,-16.775124,-3.6076539,46.232605
140,-23.796598,2.051,37.760952,-21.866224,0.5913861,39.26448,-19.964409,-0.5360153,42.39311,-18.612774,-2.1912298,44.209908,-16.772568,-3.5971832,46.225708
141,-23.815725,2.0281484,37.75588,-21.886015,0.5650589,39.275124,-19.982136,-0.5478584,42.41811,-18.632029,-2.1988473,44.221043,-16.77878,-3.602366,46.22591
142,-23.756943,2.0156028,37.753704,-21.841314,0.54843396,39.288963,-19.974546,-0.56790763,42.45055,-18.637928,-2.1972537,44.248394,-16.760056,-3.5854247,46.23837
143,-23.786833,1.9672978,37.7831,-21.873096,0.51825994,39.306026,-19.991491,-0.59002864,42.44749,-18.655485,-2.2123394,44.244846,-16.756296,-3.5766535,46.230705
144,-23.790642,1.9567769,37.792557,-21.875565,0.5062431,39.319225,-18.835999,-3.3721583,39.66507,-18.667526,-2.2221587,44.270763,-16.753946,-3.5729032,46.238632
145,-23.750284,1.9844487,37.761383,-21.830023,0.52911735,39.301975,-18.823385,-3.3744817,39.698593,-18.660494,-2.2191646,44.283077,-16.744331,-3.5772572,46.264862
146,-23.732336,2.0586534,37.740253,-21.817589,0.5890279,39.294815,-19.961699,-0.5608212,42.443287,-18.641882,-2.2236505,44.252796,-16.739082,-3.5922964,46.288605
147,-23.75967,2.1538208,37.755016,-21.83314,0.67993927,39.248375,-19.983652,-0.49838993,42.364697,-18.63568,-2.217621,44.22833,-16.761827,-3.5866282,46.251537
