scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,906.471,728.88824,0.81418777,878.1022,577.6552,0.78065604,869.78687,419.24826,0.78415054,849.6346,267.41516,0.717017,833.3291,39.09116,0.73896503
1,906.3565,728.67993,0.8222965,877.9873,577.564,0.7747275,869.823,419.19595,0.78278375,849.68066,267.52118,0.7274814,833.3462,39.164032,0.74360377
2,905.9577,728.75964,0.8244943,877.97174,577.5022,0.7875395,869.8395,419.197,0.7826016,849.8053,267.49957,0.7217734,833.3157,39.126434,0.74951154
3,905.68384,728.19,0.81885517,877.8443,577.4391,0.81388396,869.82324,419.26532,0.7559667,849.9329,267.588,0.70882016,833.4478,39.064285,0.7546858
4,905.6617,728.1788,0.82436293,877.8074,577.4251,0.7971041,869.87756,419.24435,0.75677025,849.96814,267.58908,0.7126973,833.45337,39.103428,0.7581382
5,905.7208,728.6379,0.8605114,877.80695,577.28455,0.7975449,869.9894,419.13437,0.7794379,849.8092,267.27744,0.6498813,833.4306,39.0345,0.7529976
6,905.8419,728.84106,0.8577914,877.88257,577.3544,0.7951219,869.70746,419.4023,0.7782941,849.9259,267.4084,0.6758389,833.67883,39.098625,0.76535034
7,905.6331,728.52075,0.8648554,877.89886,577.2917,0.8008183,869.6935,419.4005,0.76842946,849.97125,267.46616,0.673073,833.5025,39.09274,0.75285095
8,905.4239,728.4076,0.86131215,877.8649,577.2799,0.7968743,869.78204,419.36148,0.7638166,849.9834,267.41965,0.67468053,833.69226,39.14473,0.7492369
9,905.4751,728.4947,0.84976256,877.85034,577.034,0.78878915,869.76306,419.34903,0.76198137,849.95856,267.59683,0.67771,833.53546,39.180042,0.72616124
10,904.9156,728.40173,0.86114496,877.88916,577.1271,0.7990012,869.8601,419.20743,0.7667292,850.0195,267.50555,0.6585238,833.44836,39.25317,0.72906303
11,905.11523,728.63934,0.848161,877.84393,577.11255,0.79556954,869.92755,419.09573,0.74819964,849.8947,267.4729,0.65896153,833.43195,39.22028,0.7364283
12,905.0982,728.5722,0.85155183,877.8056,577.0065,0.7735555,869.8544,419.13962,0.74746364,849.94476,267.58374,0.64941543,833.40625,39.181595,0.7420706
13,905.1311,728.64417,0.8458885,877.78235,577.0729,0.7737551,869.96985,419.21973,0.7522218,849.9785,267.75565,0.6940219,833.42303,39.31809,0.73650414
14,905.1575,728.4721,0.8548101,877.6903,577.13965,0.78421265,869.9423,419.16745,0.7531628,850.0363,267.9229,0.7009582,833.42505,39.424473,0.71763927
15,905.203,728.57495,0.8609344,877.7788,577.07153,0.7798503,869.94794,419.20526,0.7479548,849.9316,267.8371,0.7003047,833.4797,39.27324,0.7192478
16,905.2344,728.53735,0.86282736,877.7981,577.04974,0.7770365,869.95526,419.15332,0.7521447,850.00745,267.62747,0.6794336,833.56195,39.1677,0.7367827
17,905.2746,728.62665,0.84887844,877.76355,577.25,0.7870049,869.9385,419.1291,0.7507375,849.94464,267.61215,0.68916655,833.5779,39.078156,0.73007715
