scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,115.09177,1181.8842,0.025880948,480.6712,1191.5732,0.038656224,1819.9893,611.42804,0.030781059,1025.4639,1183.8126,0.018494885,1028.1974,1187.9989,0.015486791
1,1027.3284,1188.3007,0.030779408,206.26974,1189.1582,0.06291505,109.77243,1169.714,0.0511034,212.30003,1184.1901,0.062846385,115.24662,1157.6184,0.039050084
2,1027.6396,1188.2706,0.02815041,213.34683,1184.9315,0.052025355,209.95859,1187.9841,0.04175448,213.49991,1184.4849,0.053735804,1028.1265,1187.9343,0.016465366
3,1027.5244,1188.2837,0.033124983,108.33852,1166.222,0.041732755,210.0591,1188.5085,0.037296575,213.32864,1185.1681,0.06587724,1028.0477,1187.9562,0.016709525
4,1027.5536,1188.3634,0.029661708,219.15816,1185.6392,0.032870173,108.36951,1172.6497,0.037082084,214.2364,1184.7803,0.063976236,223.43062,1187.0171,0.016892591
5,1026.7179,1188.3251,0.04436141,110.94261,1165.6923,0.055031735,109.716156,1169.5803,0.048399888,217.74423,1185.055,0.07563169,115.09948,1157.96,0.04409408
6,223.92775,1187.3342,0.034432095,112.15989,1165.305,0.058915425,111.54657,1169.435,0.049033843,217.58768,1185.834,0.058997337,111.84715,1163.0426,0.06667797
7,1026.582,1188.3114,0.048646398,111.54602,1165.0334,0.05738023,110.564384,1168.6763,0.0490288,212.45532,1184.0355,0.053628497,111.63061,1158.6547,0.06387804
8,1027.6034,1188.2045,0.033281833,110.52942,1165.121,0.058882106,1818.8029,610.0587,0.04774952,213.19453,1185.4603,0.07694639,110.98056,1158.2142,0.053986747
9,216.34943,1188.5037,0.042304702,112.232796,1164.9575,0.056385353,1818.5438,609.9271,0.0574317,216.63733,1186.33,0.07649639,115.30176,1158.6349,0.058275748
10,1027.0105,1188.3334,0.047515597,111.679054,1165.2157,0.05325697,110.40123,1169.0919,0.05416712,210.98297,1184.5603,0.05915269,114.43768,1165.0441,0.050083507
11,1027.276,1188.322,0.04465654,479.1559,1192.2822,0.03755281,1818.741,610.33344,0.044961277,217.22655,1185.1143,0.05381662,394.58664,279.6485,0.023024626
12,216.49373,1188.1442,0.05392104,213.49142,1185.5365,0.049098384,1818.7568,610.3676,0.04651803,214.59766,1186.0038,0.081493534,394.51556,279.62183,0.023179071
13,1026.8638,1188.314,0.0507645,479.3348,1192.1619,0.040477775,1818.8397,610.23035,0.049092695,210.34544,1184.8213,0.073444396,1812.6157,607.1854,0.026106302
14,215.81004,1187.6544,0.0541112,479.27075,1192.231,0.039862998,1818.9224,610.19324,0.04567511,214.01288,1185.5847,0.07737331,1027.5457,1187.8834,0.02315028
15,216.7022,1186.9558,0.062367864,214.94789,1184.0615,0.059602004,1818.8976,610.2034,0.045666523,215.50171,1184.7853,0.06500722,222.5965,1186.7487,0.025165949
16,1026.8645,1188.3962,0.051285364,110.65795,1166.5908,0.041847628,109.67937,1170.5863,0.050041284,211.5576,1184.9188,0.06761629,110.666084,1163.4949,0.02955378
