scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,960.3433,808.13293,0.68575877,944.6897,641.3297,0.8533249,915.5596,438.8579,0.62999177,911.69696,197.02902,0.8312693,886.9692,112.683624,0.80754167
1,960.62195,808.08984,0.6920645,944.7008,641.5252,0.8485347,915.5542,438.88574,0.6186859,911.7427,197.20921,0.82973605,887.0972,112.80282,0.8241731
2,960.58966,808.0609,0.6782427,945.00934,641.59015,0.84935665,915.5822,438.87317,0.6207268,911.7493,197.20476,0.8316428,887.09125,112.80961,0.82505894
3,960.6697,808.1288,0.68988144,944.7956,641.62,0.85011244,915.5757,438.91702,0.6183631,911.8143,197.3414,0.83495003,887.0153,112.92711,0.82561404
4,960.6477,808.1255,0.68172693,944.6939,641.55804,0.85467577,915.6398,438.86996,0.61658055,911.87854,197.4165,0.83843046,887.0018,113.07059,0.82922965
5,960.6915,808.2585,0.6796185,944.6612,641.61426,0.85518706,915.62195,438.87,0.62459177,911.89026,197.17033,0.8408608,887.2774,112.646545,0.834272
6,960.5908,808.23425,0.6917796,944.8958,641.596,0.86394304,915.6271,438.86917,0.6256224,911.81696,197.25317,0.833352,887.265,112.73784,0.8276161
7,960.43915,808.23083,0.6934198,944.7906,641.704,0.8618126,915.64984,438.84854,0.6265496,911.9101,197.18532,0.8462717,887.19366,112.745476,0.8333531
8,960.41235,808.1683,0.6984782,945.0372,641.6962,0.8601755,915.6977,438.85437,0.6205512,911.9603,197.08653,0.856024,887.16437,112.71556,0.8127121
9,960.5,808.14703,0.7017145,945.01355,641.684,0.8496173,915.5908,438.93604,0.62512714,912.09985,197.27353,0.8473862,887.23425,112.70834,0.84966654
10,960.4825,808.17474,0.6997129,944.7521,641.6947,0.852719,915.63727,438.9228,0.62739885,912.1644,197.40532,0.8483256,887.2481,112.73647,0.8337427
11,960.5272,808.1553,0.69561386,944.7786,641.79877,0.8531448,915.64874,438.9157,0.62665427,912.11426,197.409,0.8496745,887.5534,112.735596,0.82708144
12,960.52747,808.1938,0.7009777,944.9421,641.68335,0.86162406,915.75635,439.0193,0.62714213,912.0348,197.33275,0.84836096,887.2944,112.631546,0.82858986
13,960.51526,808.19293,0.6976215,944.77264,641.7422,0.8548661,915.73694,438.945,0.63573927,912.08923,197.11337,0.84476167,887.36206,112.6372,0.8343586
14,960.4375,808.19556,0.70063114,944.98456,641.7689,0.8619863,915.72363,438.95334,0.62642086,911.9127,197.20642,0.84850675,887.29626,112.76044,0.82854044
15,960.4975,808.20935,0.6980847,945.0089,641.78827,0.86304,915.703,438.96158,0.6268031,911.8986,197.2657,0.84662926,887.36884,112.60181,0.831011
16,960.5055,808.1911,0.7025252,945.0253,641.8026,0.8635353,915.76245,439.00528,0.63419616,911.8833,197.28041,0.84756136,887.24,112.89625,0.845156
17,960.66846,808.2287,0.69931495,944.698,641.961,0.8719127,915.63025,438.97998,0.6331724,911.7594,197.51643,0.8422335,887.23126,112.835434,0.8387021
