scorer,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090,DLC_Resnet50_SOR3_10_29Nov3shuffle1_snapshot_090
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,697.62555,653.3995,0.36348107,958.2262,543.91956,0.78702873,945.1822,384.46155,0.6652587,947.2564,301.40192,0.23402141,949.9955,106.86506,0.591509
1,697.5891,653.16534,0.3988968,958.22064,543.8911,0.7847821,945.2081,384.4653,0.6682794,947.3154,301.273,0.24367495,949.98004,106.973434,0.6056165
2,697.5914,652.9271,0.24657603,958.22845,543.8794,0.778372,945.215,384.43652,0.6618371,947.2858,301.25888,0.2596773,949.9919,106.96446,0.6198485
3,697.5795,653.566,0.33306524,958.24023,543.86694,0.7806737,945.1948,384.4382,0.6570231,947.27826,301.296,0.25634772,949.9549,106.76492,0.61878824
4,697.505,653.4342,0.32730412,958.254,543.90326,0.7738016,945.23004,384.46863,0.6501526,947.33356,301.24072,0.25758046,949.93115,107.04838,0.6147962
5,697.75684,653.2816,0.57841784,958.1485,543.87897,0.7851857,945.2299,384.4234,0.6551596,947.1753,301.33252,0.2537822,950.1057,107.00566,0.6243678
6,697.8178,653.5081,0.5217407,958.1004,543.9165,0.78150445,945.21735,384.4397,0.6541455,947.11316,301.32162,0.25352186,950.12274,106.99635,0.6272183
7,697.596,653.198,0.44011167,958.0554,543.9399,0.77491516,945.2246,384.44766,0.6557605,946.98315,301.36267,0.24488504,950.1354,106.971466,0.6213076
8,697.4763,653.0971,0.41340807,957.97815,543.93207,0.78456324,945.18823,384.4348,0.649861,946.9204,301.2887,0.24650419,950.11914,106.96961,0.612864
9,697.48505,653.4581,0.3826671,958.04944,543.9693,0.77409786,945.12024,384.43854,0.66120887,946.95105,301.3305,0.25238407,950.13666,106.97646,0.6280731
10,697.23724,653.22546,0.32011876,958.0388,544.00494,0.7796266,945.0388,384.5532,0.6581756,946.99896,301.22693,0.25566956,950.1353,106.98749,0.63455015
11,697.4347,653.3035,0.3876742,958.0439,544.02704,0.77354556,944.96875,384.56604,0.6601572,946.88184,301.23932,0.25373936,950.1323,107.00172,0.64349693
12,697.24414,653.19507,0.35053974,958.10406,544.06335,0.77407396,944.9506,384.49792,0.6316869,947.13104,301.27008,0.25016657,950.1594,106.986046,0.6334131
13,697.2574,653.2289,0.34637105,958.0954,544.0163,0.7793946,944.9674,384.45303,0.6672559,946.68665,301.22504,0.25066423,950.123,106.960655,0.64146924
14,697.2607,653.2334,0.3434984,958.0671,544.00397,0.7780897,944.9982,384.4506,0.66696584,946.5643,301.27557,0.2599985,950.12775,106.973206,0.6397147
15,697.2506,653.2264,0.33650568,958.05597,543.96405,0.78220147,944.9725,384.50308,0.6515994,946.62964,301.28717,0.2549317,950.14355,106.97501,0.623521
16,697.2704,653.19104,0.35812223,958.0671,543.9496,0.78260577,944.9335,384.51456,0.64002,946.65247,301.37375,0.25807345,950.11426,106.97573,0.6365863
17,697.1729,653.37305,0.30626497,958.0325,543.9879,0.78118247,944.97064,384.5226,0.6617933,946.62573,301.39874,0.25292173,950.0722,106.96382,0.63677096
