scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,892.9999,490.73267,0.6492956,830.0577,350.0842,0.8760269,849.23883,212.75781,0.95086586,840.126,44.483826,0.9529178,830.28186,350.42435,0.11498997
1,893.39056,490.47754,0.64962894,830.5783,349.99008,0.8738192,849.4496,212.76779,0.9400736,840.3221,44.316437,0.9407794,832.14685,351.1643,0.11460399
2,895.04645,490.4119,0.6398088,831.4163,350.07504,0.86611634,849.75385,212.93393,0.9645974,842.07733,43.824947,0.91063124,832.4621,350.96652,0.13128851
3,895.87714,491.1443,0.633529,832.3107,350.33002,0.8616766,850.92334,213.366,0.97707474,842.3394,43.733047,0.9042871,833.0233,350.92407,0.14423937
4,896.04535,491.22015,0.63569814,832.28546,350.4838,0.85008997,851.1231,213.52733,0.9994268,842.7273,43.790325,0.9193091,832.9254,350.89658,0.1470589
5,896.32935,491.38272,0.62728465,832.41077,350.60867,0.8520735,851.4621,213.70886,1.0,843.06335,43.912346,0.92558146,833.06555,350.84225,0.14843008
6,897.7088,491.68494,0.7011987,832.80005,350.82773,0.83957934,852.0245,213.71646,1.0,843.4638,44.02461,0.9506591,833.6189,351.4055,0.15834631
7,896.7024,491.42538,0.62727815,832.34766,350.97244,0.83679354,851.5003,213.68884,1.0,843.2791,43.94388,0.9451228,832.9362,351.01157,0.14088215
8,894.73145,491.51764,0.6967004,831.17664,351.16388,0.8277435,849.87305,213.65921,0.95758784,842.2561,43.765034,0.8913661,832.249,351.6486,0.12664828
9,892.95966,491.01297,0.67337763,830.08386,350.83917,0.8500743,848.96564,213.13728,0.9170693,840.4434,43.76388,0.95457274,831.63324,351.8207,0.116683595
10,892.0186,490.84302,0.7739053,829.3917,350.78586,0.82770693,847.62714,213.32397,0.9436244,839.222,43.783325,0.98467964,829.462,351.01956,0.11853479
11,891.6568,490.57224,0.7798808,829.22424,350.6736,0.8060004,847.0974,213.3624,0.94117796,838.24347,43.77058,1.0,829.2921,350.9091,0.13597779
12,890.5104,490.0562,0.8474614,827.91907,350.3873,0.76737213,846.0938,213.01186,0.94885033,837.2188,43.402214,1.0,828.1152,350.9255,0.14753394
13,888.94794,490.65323,0.7615248,826.5078,350.63284,0.7164238,845.6489,213.54173,0.91240054,837.015,43.891426,1.0,826.8501,351.07858,0.16234653
14,888.78906,490.96188,0.74190027,826.5981,351.0563,0.7023807,845.72253,213.59186,0.91659683,837.23615,43.939274,1.0,826.9245,351.56805,0.1759735
15,888.74963,490.96146,0.7254048,826.37054,351.07602,0.6793512,845.662,213.6048,0.909102,837.32477,43.739933,0.99876773,826.87787,351.74762,0.19427241
16,888.73193,491.1419,0.73377573,826.6954,351.11044,0.70465434,845.6841,213.50221,0.91396606,837.1798,43.905865,1.0,827.04456,351.58914,0.1817535
17,888.65894,490.84128,0.7224053,826.0237,350.71408,0.69576126,845.4051,213.51178,0.89991367,836.8363,43.484505,1.0,826.5655,351.31778,0.17284237
18,888.0977,490.76227,0.68981874,825.3743,350.64438,0.71779424,845.16003,213.19177,0.93352365,836.79144,43.47512,1.0,826.0283,351.2026,0.15987359
