timestamp_iso,requested_angle_deg,commanded_pw_us,measured_angle_deg
2025-09-09T11:48:45,0,1309
2025-09-09T11:48:46,-15,1196
2025-09-09T11:48:47,-30,1084
2025-09-09T11:48:48,-45,971
2025-09-09T11:48:49,-60,859
2025-09-09T11:48:50,-75,746
2025-09-09T11:48:51,-90,634
2025-09-09T11:48:52,-75,746
2025-09-09T11:48:53,-60,859
2025-09-09T11:48:54,-45,971
2025-09-09T11:48:55,-30,1084
2025-09-09T11:48:56,-15,1196
2025-09-09T11:48:57,0,1309
