scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-25.440905,2.6814816,36.59374,-23.491816,1.1930859,38.059265,-21.649654,-0.041628946,41.21499,-19.976362,-1.8369712,43.17745,-18.258598,-2.9993844,44.87146
1,-25.449873,2.6824596,36.58068,-23.508455,1.1945802,38.055183,-21.656258,-0.041106496,41.210064,-19.981815,-1.8361492,43.168972,-18.267118,-2.998889,44.86648
2,-25.456951,2.689657,36.57097,-23.517216,1.1977481,38.046005,-21.664248,-0.036516137,41.201916,-19.987709,-1.8350325,43.159924,-18.273659,-2.9995508,44.862164
3,-25.461004,2.702891,36.565323,-23.523788,1.2075636,38.034363,-21.670584,-0.030213092,41.194607,-19.989735,-1.8323885,43.165028,-18.27947,-2.9992306,44.859417
4,-25.465322,2.7016218,36.558395,-23.53108,1.2076299,38.027664,-21.675896,-0.028710943,41.184364,-19.995434,-1.8300295,43.15819,-18.28406,-3.0005727,44.84998
5,-25.471594,2.701414,36.55791,-23.54006,1.2045004,38.02997,-21.680363,-0.02721111,41.169968,-19.99887,-1.8319244,43.160774,-18.2858,-3.0005543,44.8561
6,-25.479324,2.6969993,36.558365,-23.54571,1.20227,38.031624,-21.685122,-0.025276845,41.155727,-19.999987,-1.8332416,43.158257,-18.291159,-3.0004685,44.840042
7,-25.485079,2.6975734,36.56033,-23.548262,1.2025615,38.02847,-21.688736,-0.024966408,41.164135,-20.00241,-1.8329045,43.155453,-18.291462,-3.0004976,44.84121
8,-25.491951,2.6977818,36.562412,-23.55311,1.2036991,38.02079,-21.69438,-0.02354079,41.16788,-20.005194,-1.8329465,43.15305,-18.292982,-2.999222,44.845238
9,-25.50199,2.683451,36.554085,-23.561594,1.1990236,38.02253,-21.708212,-0.026571892,41.166603,-20.010098,-1.8350358,43.149296,-18.298592,-2.9997797,44.84097
10,-25.509943,2.6759021,36.566452,-23.5668,1.1947169,38.022205,-21.712254,-0.028015213,41.169277,-20.01547,-1.8375933,43.14864,-18.299465,-3.0020156,44.842983
11,-25.51248,2.6752586,36.55416,-23.570353,1.1948595,38.020912,-21.711643,-0.028567616,41.171646,-20.015997,-1.837545,43.14788,-18.30393,-3.0025036,44.845207
12,-25.531166,2.67508,36.5691,-23.577389,1.1891494,38.02708,-21.713451,-0.0308246,41.16384,-20.02067,-1.8367714,43.14475,-18.305809,-3.0032892,44.845356
13,-25.540462,2.662112,36.572094,-23.586464,1.1799004,38.03274,-21.715002,-0.03750059,41.16646,-20.021946,-1.8408935,43.140224,-18.304976,-3.0027425,44.84027
14,-25.540522,2.6603336,36.574173,-23.58523,1.1798106,38.030407,-21.714798,-0.037661344,41.16535,-20.022257,-1.8426058,43.141205,-18.304192,-3.0040162,44.839706
15,-25.538895,2.6637087,36.571377,-23.58431,1.1815656,38.027657,-21.71446,-0.037501633,41.165237,-20.022243,-1.84256,43.141335,-18.303747,-3.005147,44.83905
16,-25.538664,2.6634445,36.57052,-23.584309,1.1831762,38.02565,-21.715015,-0.03725713,41.16596,-20.022182,-1.8425215,43.141228,-18.303291,-3.005481,44.835014
17,-25.534842,2.6691592,36.57005,-23.580296,1.1864985,38.02718,-21.715078,-0.03685856,41.16645,-20.021353,-1.8425448,43.14357,-18.304178,-3.0065863,44.832275
