scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,890.3245,747.5878,0.54641205,878.7682,574.1216,0.8923675,870.7312,385.53174,0.74270767,854.58563,256.9352,0.82434523,818.54004,83.9564,0.54543483
1,890.8714,747.6524,0.64556104,878.86707,574.12494,0.89040244,871.0029,385.40088,0.7556472,854.9982,257.0652,0.8568921,818.65497,83.885735,0.54231197
2,890.867,747.5689,0.61119807,878.87524,574.1338,0.8815823,871.0109,385.35764,0.75290155,854.9271,256.75934,0.8402833,818.30884,84.76665,0.53432524
3,890.7282,747.5044,0.5973142,878.83264,574.08405,0.8908268,871.02155,385.2742,0.75274056,855.0097,256.95197,0.86420745,818.5201,83.82179,0.5817235
4,890.4673,747.4909,0.5895935,878.8478,574.0832,0.8867749,871.0304,385.2473,0.75363344,855.02985,257.04593,0.86498284,818.5285,83.77709,0.56181324
5,890.5174,747.5087,0.64342284,878.83563,574.0517,0.88673794,871.03796,385.26074,0.74288696,854.8843,256.8059,0.8504153,818.67773,83.86493,0.60292804
6,890.4546,747.53534,0.6505996,878.8437,574.08264,0.89267004,871.0778,385.28247,0.74786144,854.8919,256.77353,0.8483145,818.68805,83.75687,0.59889233
7,890.44574,747.52167,0.6433553,878.93823,574.0921,0.8917125,871.05975,385.288,0.7472114,854.94025,256.67755,0.8587135,818.7235,83.683334,0.57606244
8,890.51404,747.5854,0.64230275,878.9674,574.09686,0.88842374,871.0889,385.3038,0.7686971,854.894,256.6379,0.8437359,818.6438,83.45796,0.5889164
9,890.66046,747.57666,0.5917734,878.91504,574.07336,0.8761201,871.0866,385.4955,0.8027076,854.897,256.70267,0.8646144,818.8951,83.65539,0.58479357
10,890.67914,747.5571,0.58963084,878.9303,574.11426,0.8776638,870.5754,385.49066,0.817527,854.9517,256.7085,0.85935897,819.11005,83.77378,0.5844791
11,890.7149,747.5399,0.5977351,878.9157,574.1028,0.8769698,871.0494,385.57764,0.7647682,855.0457,256.6649,0.8648987,819.16205,83.82874,0.5845924
12,890.73846,747.53815,0.59459627,879.0336,574.1127,0.87976074,870.5598,385.5179,0.7369895,855.0369,256.69614,0.8537119,819.29144,84.041885,0.5832951
13,890.74133,747.5488,0.5950642,878.9973,574.1677,0.8729346,871.014,385.6482,0.766681,855.04376,256.7522,0.85678184,819.20734,83.90948,0.6000902
14,890.7593,747.57825,0.59620726,879.03534,574.1722,0.8664491,871.01337,385.64313,0.77662015,855.0756,256.7685,0.85421205,819.2619,83.78187,0.5836622
15,890.72675,747.55896,0.5991399,879.0127,574.174,0.8652921,870.9639,385.64307,0.78162473,855.01874,256.75455,0.8560193,819.38635,83.79478,0.5917188
16,890.75525,747.55133,0.595364,878.9815,574.14716,0.8654197,871.0206,385.47757,0.7358644,855.01624,256.70914,0.85428035,819.1746,83.7113,0.6006432
17,890.6175,747.5216,0.63651526,879.0226,574.1106,0.8659777,871.0571,385.57037,0.7672325,855.041,256.71823,0.84961545,819.19995,83.82793,0.5912782
