scorer,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010,DLC_Resnet50_SOR4_11_02Nov3shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,936.29834,668.15424,0.90331644,921.0483,513.5173,0.7546269,911.32654,353.272,0.6709553,892.0903,198.42397,0.8914294,921.4228,514.4244,0.09693364
1,936.2583,667.8484,0.94200826,920.85406,513.36523,0.77478296,911.35846,353.45468,0.7063978,892.36285,198.43135,0.9054619,921.25165,514.32434,0.09529606
2,935.9848,667.50476,0.9494754,920.8444,513.18726,0.7966746,911.51324,353.36984,0.6902372,892.62305,198.40073,0.90340143,921.1962,514.2359,0.09385174
3,936.0201,667.52637,0.9449902,920.8042,513.1833,0.8032356,911.5119,353.4212,0.68643755,892.73315,198.27101,0.9096403,921.1804,514.25415,0.09625489
4,935.9644,667.4709,0.9403939,920.8499,513.2225,0.79151595,911.435,353.31622,0.67993784,892.7832,198.1639,0.89457333,921.19476,514.23834,0.09580727
5,936.0245,667.4837,0.95749956,920.80975,513.29474,0.8023007,911.2953,353.36218,0.67382467,892.73737,198.31087,0.8983078,921.2094,514.31696,0.08708623
6,936.0535,667.46454,0.9538269,920.8521,513.24506,0.80867463,911.2848,353.2527,0.67617023,892.5892,198.36945,0.92758024,921.2808,514.25616,0.08125743
7,936.0738,667.5132,0.9597495,920.844,513.20776,0.82954395,911.2155,353.29233,0.6753828,892.6381,198.43802,0.92796355,921.30963,514.28204,0.07682366
8,935.8589,667.5184,0.9403647,920.8369,513.2182,0.8207688,911.268,353.12326,0.6744333,892.61273,198.48091,0.9187593,921.2855,514.23785,0.06895078
9,935.83453,667.5322,0.9361327,920.7816,513.3565,0.800001,911.17865,353.23392,0.65363103,892.5105,198.51315,0.8955555,921.23615,514.3437,0.07812149
10,935.8925,667.4611,0.9292092,920.8088,513.2227,0.7815519,911.1484,353.27023,0.65455365,892.3583,198.22731,0.90848285,921.2084,514.16,0.06984269
11,935.8946,667.5383,0.9272315,920.69824,513.4672,0.7860015,911.0112,353.25037,0.63123024,892.05634,198.18706,0.8751248,921.2051,514.3393,0.07859308
12,935.962,667.4501,0.9077587,920.8781,513.1351,0.8001107,911.11096,353.29492,0.6397156,891.8829,198.20558,0.87967515,921.28845,514.1777,0.08035498
13,935.8659,667.50555,0.9243586,920.76605,513.321,0.80733573,911.2188,353.33313,0.6331612,891.80225,198.34993,0.8942106,921.1953,514.21967,0.063742526
14,935.9314,667.4088,0.92206216,920.8162,513.28406,0.78731084,910.9434,353.32214,0.6288622,891.58374,198.42297,0.891333,921.16473,514.1757,0.07044301
15,935.8829,667.63416,0.9131957,920.7223,513.4722,0.7626804,910.7418,353.57587,0.6239566,891.5143,198.64545,0.89243406,921.085,514.19135,0.064777136
16,935.3651,667.5407,0.94318056,920.3479,513.4993,0.7806077,910.69385,353.7444,0.6098158,891.2349,198.72998,0.87585336,942.629,765.86505,0.06310141
17,935.1822,667.61786,0.9748459,920.3193,513.2993,0.7816463,910.6395,353.78915,0.6113847,891.1455,198.68475,0.87839025,942.133,766.33374,0.065118305
