scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1092.2019,788.8144,0.8227371,1024.6453,643.12744,0.82697874,1007.6005,444.88412,0.6109433,1013.24963,188.78485,0.9073474,960.39746,119.23569,0.787718
1,1092.2308,788.83563,0.8072343,1024.6415,643.1301,0.83421797,1007.5727,444.87616,0.6047059,1013.074,188.59637,0.91517633,960.5475,119.137955,0.7973027
2,1092.3402,789.0138,0.7899973,1024.5764,643.2001,0.839012,1007.15295,444.78604,0.60415673,1013.1429,188.86044,0.910289,960.50366,119.2374,0.79015005
3,1092.3337,789.03217,0.78946006,1024.6283,643.5087,0.84304667,1007.60815,444.8815,0.6116115,1013.1482,188.8533,0.9112108,960.5232,119.202065,0.7936193
4,1092.2893,789.1907,0.7784997,1024.5303,643.55457,0.8528655,1007.56866,444.88116,0.6061225,1013.16876,188.83353,0.91612434,960.5836,119.31041,0.8007916
5,1092.1415,789.53375,0.75217116,1024.5914,643.54816,0.8563255,1007.39655,444.75266,0.6043689,1013.2025,188.8,0.9075736,960.5381,119.205376,0.8045455
6,1092.1721,789.54193,0.7375341,1024.6318,643.4958,0.85799944,1007.507,444.79242,0.6039201,1013.05756,188.7677,0.90294415,960.509,119.21045,0.80431825
7,1092.1897,789.5404,0.74573433,1024.6499,643.4281,0.86288524,1007.5077,444.7948,0.6053504,1013.01855,188.78702,0.9142569,960.55176,119.24402,0.8064138
8,1092.063,789.52484,0.7563575,1024.8549,643.1755,0.8631303,1007.44275,444.856,0.6085914,1013.09534,188.79097,0.9162571,960.5129,119.224144,0.8164861
9,1092.1168,789.51044,0.7540487,1024.9111,643.1773,0.84670645,1007.56976,444.78317,0.6077509,1013.1513,188.7301,0.90975684,960.4271,119.15146,0.8079433
10,1092.1271,789.506,0.7568386,1024.8577,643.19354,0.84363127,1007.65857,444.74548,0.6129086,1013.11536,188.76913,0.9115049,960.60675,119.36237,0.80553246
11,1092.047,789.49603,0.7569884,1024.7743,643.197,0.8387294,1007.6687,444.75525,0.6110891,1013.2127,188.71437,0.91343373,960.631,119.21493,0.7975594
12,1092.0743,789.51935,0.76041454,1024.8215,643.018,0.8440273,1007.7145,444.82126,0.60801697,1013.03046,188.51671,0.92115766,960.6301,119.14837,0.80482936
13,1092.2671,789.444,0.7666384,1024.7867,642.989,0.85770464,1007.96857,444.91235,0.62714046,1013.26294,188.68022,0.9191374,960.67303,119.21202,0.79596347
14,1092.2474,789.4565,0.7704369,1024.8539,642.96014,0.86445785,1007.5702,444.74356,0.5909478,1013.24023,188.64713,0.9151212,960.626,119.19443,0.80601954
15,1092.2617,789.46735,0.7733077,1024.8077,642.97876,0.8647803,1007.83606,444.77975,0.6098238,1013.41437,188.63551,0.9169753,960.6657,119.14583,0.79724205
16,1092.2076,789.4187,0.7824091,1024.8177,642.9737,0.8620901,1007.985,444.8949,0.6273163,1013.4381,188.6948,0.91037375,960.6997,119.32408,0.7963809
