Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-1.25,-57996.0,522.0
70.0,-1.25,-57275.0,522.0
70.0,-1.25,-56216.0,522.0
70.0,-1.25,-55953.0,522.0
70.0,-1.25,-55276.0,522.0
70.0,-1.25,-56309.0,522.0
70.0,-1.25,-56704.0,523.0
70.0,-1.25,-55877.0,523.0
70.0,-1.25,-56814.0,522.0
70.0,-1.25,-57015.0,522.0
70.0,-1.25,-56370.0,522.0
70.0,-1.25,-55905.0,522.0
70.0,-1.25,-56316.0,522.0
70.0,-1.25,-56755.0,522.0
70.0,-1.25,-55484.0,522.0
70.0,-1.25,-55241.0,523.0
70.0,-1.25,-55150.0,522.0
70.0,-1.25,-54483.0,522.0
70.0,-1.25,-55476.0,523.0
70.0,-1.25,-55961.0,522.0
70.0,-1.25,-56202.0,522.0
70.0,-1.25,-55675.0,522.0
70.0,-1.25,-55834.0,523.0
70.0,-1.25,-55903.0,522.0
70.0,-1.25,-56382.0,522.0
70.0,-1.25,-55933.0,522.0
70.0,-1.25,-56130.0,523.0
70.0,-1.25,-56391.0,521.0
70.0,-1.25,-56458.0,522.0
70.0,-1.25,-56405.0,522.0
70.0,-1.25,-56664.0,522.0
70.0,-1.25,-55983.0,523.0
70.0,-1.25,-56016.0,521.0
70.0,-1.25,-56707.0,522.0
70.0,-1.25,-57352.0,522.0
70.0,-1.25,-57783.0,522.0
70.0,-1.25,-57860.0,522.0
70.0,-1.25,-57499.0,522.0
70.0,-1.25,-57768.0,522.0
70.0,-1.25,-58489.0,523.0
70.0,-1.25,-58408.0,522.0
70.0,-1.25,-57645.0,522.0
70.0,-1.25,-58014.0,522.0
70.0,-1.25,-58091.0,522.0
70.0,-1.25,-58298.0,522.0
70.0,-1.25,-57593.0,522.0
70.0,-1.25,-57424.0,522.0
70.0,-1.25,-57067.0,522.0
70.0,-1.25,-57196.0,523.0
70.0,-1.25,-57721.0,522.0
70.0,-1.25,-57632.0,522.0
70.0,-1.25,-56923.0,522.0
70.0,-1.25,-57138.0,522.0
70.0,-1.25,-57921.0,522.0
70.0,-1.25,-58888.0,523.0
70.0,-1.25,-59499.0,522.0
70.0,-1.25,-59542.0,522.0
70.0,-1.25,-58767.0,522.0
70.0,-1.25,-56870.0,522.0
70.0,-1.25,-56507.0,522.0
70.0,-1.25,-56584.0,522.0
70.0,-1.25,-56123.0,522.0
70.0,-1.25,-55160.0,522.0
70.0,-1.25,-54783.0,522.0
70.0,-1.25,-55144.0,522.0
70.0,-1.25,-55177.0,522.0
70.0,-1.25,-55618.0,522.0
70.0,-1.25,-57257.0,522.0
70.0,-1.25,-57046.0,522.0
70.0,-1.25,-56931.0,522.0
70.0,-1.25,-56356.0,522.0
70.0,-1.25,-54471.0,522.0
70.0,-1.25,-54304.0,522.0
70.0,-1.25,-54589.0,523.0
70.0,-1.25,-54686.0,523.0
70.0,-1.25,-54981.0,522.0
70.0,-1.25,-54564.0,522.0
70.0,-1.25,-53735.0,522.0
70.0,-1.25,-52984.0,523.0
70.0,-1.25,-52751.0,522.0
70.0,-1.25,-52198.0,522.0
70.0,-1.25,-51551.0,522.0
70.0,-1.25,-51390.0,522.0
70.0,-1.25,-51445.0,522.0
70.0,-1.25,-52370.0,522.0
70.0,-1.25,-52389.0,522.0
70.0,-1.25,-52440.0,522.0
70.0,-1.25,-52289.0,522.0
70.0,-1.25,-52880.0,522.0
70.0,-1.25,-52857.0,522.0
70.0,-1.25,-52378.0,522.0
70.0,-1.25,-52807.0,522.0
70.0,-1.25,-53280.0,522.0
70.0,-1.25,-53009.0,522.0
70.0,-1.25,-52702.0,522.0
70.0,-1.25,-52501.0,522.0
70.0,-1.25,-53466.0,522.0
70.0,-1.25,-53629.0,522.0
70.0,-1.25,-53226.0,522.0
70.0,-1.25,-53159.0,522.0
70.0,-1.25,-53128.0,522.0
70.0,-1.25,-52755.0,522.0
70.0,-1.25,-55184.0,523.0
70.0,-1.25,-53851.0,522.0
70.0,-1.25,-53862.0,522.0
70.0,-1.25,-53595.0,522.0
70.0,-1.25,-51548.0,522.0
70.0,-1.25,-50357.0,522.0
70.0,-1.25,-51064.0,522.0
70.0,-1.25,-50935.0,523.0
70.0,-1.25,-51124.0,522.0
70.0,-1.25,-50709.0,522.0
70.0,-1.25,-50092.0,522.0
70.0,-1.25,-50501.0,522.0
70.0,-1.25,-50108.0,522.0
70.0,-1.25,-49547.0,522.0
70.0,-1.25,-50554.0,522.0
70.0,-1.25,-50691.0,522.0
70.0,-1.25,-50882.0,522.0
70.0,-1.25,-49793.0,522.0
70.0,-1.25,-50660.0,522.0
70.0,-1.25,-51113.0,522.0
70.0,-1.25,-51482.0,522.0
70.0,-1.25,-51987.0,522.0
70.0,-1.25,-52210.0,523.0
70.0,-1.25,-51525.0,522.0
70.0,-1.25,-51866.0,522.0
70.0,-1.25,-50311.0,522.0
70.0,-1.25,-50708.0,522.0
70.0,-1.25,-50987.0,522.0
70.0,-1.25,-51066.0,522.0
70.0,-1.25,-51389.0,522.0
70.0,-1.25,-51602.0,522.0
70.0,-1.25,-52691.0,522.0
70.0,-1.25,-52286.0,522.0
70.0,-1.25,-49687.0,522.0
70.0,-1.25,-50066.0,522.0
70.0,-1.25,-50271.0,522.0
70.0,-1.25,-50678.0,522.0
70.0,-1.25,-51423.0,522.0
70.0,-1.25,-51624.0,522.0
70.0,-1.25,-51369.0,522.0
70.0,-1.25,-52012.0,522.0
70.0,-1.25,-52035.0,522.0
70.0,-1.25,-51684.0,522.0
70.0,-1.25,-52525.0,523.0
70.0,-1.25,-53328.0,522.0
70.0,-1.25,-53499.0,522.0
70.0,-1.25,-53732.0,522.0
30.0,-58.31,-539325.0,337.0
30.0,-58.25,-540630.0,337.0
30.0,-58.13,-541399.0,337.0
30.0,-58.06,-541408.0,337.0
30.0,-58.0,-542817.0,338.0
30.0,-57.94,-543502.0,337.0
30.0,-57.94,-542571.0,337.0
30.0,-57.88,-542142.0,336.0
30.0,-57.88,-540525.0,337.0
30.0,-57.88,-540562.0,338.0
30.0,-57.88,-538979.0,337.0
30.0,-57.88,-537044.0,337.0
30.0,-57.88,-533845.0,337.0
30.0,-57.88,-531492.0,337.0
30.0,-57.88,-527559.0,337.0
30.0,-57.88,-522378.0,337.0
30.0,-57.88,-519647.0,337.0
30.0,-57.88,-515000.0,337.0
30.0,-57.88,-513055.0,337.0
30.0,-57.88,-512364.0,338.0
30.0,-57.88,-512333.0,336.0
30.0,-57.88,-510928.0,337.0
30.0,-57.88,-510981.0,337.0
30.0,-57.88,-510472.0,336.0
30.0,-57.88,-509577.0,337.0
30.0,-57.88,-507818.0,337.0
30.0,-57.88,-506847.0,337.0
30.0,-57.88,-507638.0,337.0
30.0,-57.88,-507983.0,336.0
30.0,-57.88,-508810.0,336.0
30.0,-57.88,-507773.0,337.0
30.0,-57.88,-508120.0,337.0
30.0,-57.88,-508537.0,337.0
30.0,-57.88,-508398.0,337.0
30.0,-57.88,-507737.0,338.0
30.0,-57.88,-506990.0,338.0
30.0,-57.88,-505253.0,337.0
30.0,-57.88,-504734.0,337.0
30.0,-57.88,-505753.0,337.0
30.0,-57.88,-505734.0,338.0
30.0,-57.88,-503651.0,337.0
30.0,-57.88,-503252.0,337.0
30.0,-57.88,-503613.0,337.0
30.0,-57.88,-501958.0,337.0
30.0,-57.88,-501231.0,337.0
30.0,-57.88,-500110.0,338.0
30.0,-57.88,-499779.0,338.0
30.0,-57.88,-498624.0,337.0
30.0,-57.88,-497645.0,337.0
30.0,-57.88,-498132.0,336.0
20.0,-71.56,-664445.0,291.0
20.0,-71.56,-666714.0,291.0
20.0,-71.56,-667131.0,291.0
20.0,-71.56,-668582.0,291.0
20.0,-71.56,-668721.0,291.0
20.0,-71.56,-669092.0,291.0
20.0,-71.56,-668235.0,292.0
20.0,-71.56,-668160.0,291.0
