scorer,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020,DLC_Resnet50_SOR2_10_28Oct29shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1010.6117,614.64075,0.78685325,991.1596,443.0907,1.0,985.8671,260.3757,0.91829884,997.41656,139.65823,1.0,611.0345,16.461552,0.06610155
1,1010.3774,614.6714,0.7987732,991.08154,443.18658,1.0,985.79596,260.4143,0.8603675,997.18195,139.75946,1.0,610.97687,16.548763,0.07013524
2,1010.367,614.73926,0.80912226,991.1275,443.1581,1.0,985.81085,260.4195,0.8655769,997.1714,139.76474,1.0,610.9695,16.695816,0.08603445
3,1010.2774,614.7314,0.8152559,991.1685,443.1671,1.0,985.8324,260.40546,0.86422676,997.2144,139.81316,1.0,610.9623,16.652498,0.08232163
4,1010.2406,614.78015,0.78891647,991.19025,443.2027,1.0,985.80524,260.39664,0.86684215,997.25446,139.88574,1.0,610.99414,16.497595,0.07748905
5,1010.2676,614.78827,0.78779477,991.2058,443.02612,1.0,985.825,260.51376,0.8667782,997.2955,139.88908,1.0,610.941,16.778782,0.09172361
6,1010.2856,614.81946,0.78937995,991.3587,443.17203,1.0,985.8847,260.41916,0.83393663,997.2862,139.91185,1.0,610.91864,16.759167,0.09293428
7,1010.2853,614.83215,0.779601,991.3888,443.16852,1.0,985.83044,260.43887,0.84020543,997.27454,139.88252,1.0,610.8191,16.73019,0.09103857
8,1010.2329,614.82886,0.7794025,991.3946,443.17526,1.0,985.7974,260.52365,0.84888506,997.3002,139.8569,1.0,610.9205,16.729862,0.08445183
9,1010.2426,614.98773,0.78446585,991.35895,443.1614,1.0,985.79626,260.60092,0.8655399,997.31726,139.7882,1.0,610.9479,16.722012,0.093755476
10,1010.241,614.9793,0.78517777,991.2216,443.13882,1.0,985.9966,260.55396,0.8568965,997.3561,139.72954,1.0,610.96875,16.638905,0.087618984
11,1010.20734,614.9527,0.78198016,991.2703,443.192,1.0,986.0078,260.50894,0.8343709,997.30676,139.8635,1.0,610.9084,16.8454,0.092957415
12,1010.31226,615.13293,0.7837352,991.3398,443.4032,1.0,986.0717,260.71808,0.8157848,997.3311,140.0199,1.0,610.94836,16.55283,0.08275998
13,1010.2398,615.0372,0.7847221,991.31256,443.4926,1.0,985.9846,260.70825,0.83301234,997.36945,140.10915,1.0,611.015,16.640911,0.102873184
14,1010.19446,615.1151,0.7812869,991.3826,443.50082,1.0,986.25085,260.92072,0.8107138,997.3525,140.15483,0.9901502,610.94476,16.583921,0.08425224
15,1010.3022,615.18427,0.7888487,991.3796,443.45422,1.0,986.2753,260.89963,0.81829184,997.41754,140.23407,0.98335594,611.0409,16.53059,0.08296322
16,1010.2164,615.1545,0.7707252,991.38934,443.3735,1.0,986.29596,261.01978,0.8091374,997.5014,140.34041,0.99053556,610.85754,16.633278,0.08373666
17,1010.15393,615.09644,0.77982986,991.4008,443.43115,0.9928857,986.3368,261.03195,0.81224084,997.5222,140.27972,0.9930133,610.8925,16.76028,0.082854986
