scorer,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D,DLC_3D
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,-29.245678,5.87066,32.718918,-27.405842,4.134988,34.039936,-25.283188,2.93183,36.928486,-23.741796,1.1566433,38.76308,-22.063946,-0.28816462,40.636303
1,-29.24575,5.8724585,32.71825,-27.405611,4.1350746,34.041477,-25.283348,2.9313178,36.92774,-23.74151,1.1569468,38.76325,-22.062832,-0.28858814,40.640278
2,-29.240013,5.8690414,32.717026,-27.403372,4.135641,34.040905,-25.281755,2.9331157,36.931572,-23.74024,1.1566868,38.765102,-22.062008,-0.2906385,40.641354
3,-29.237614,5.871386,32.719227,-27.40246,4.136276,34.041996,-25.282085,2.9318101,36.933174,-23.740128,1.1568449,38.766865,-22.060453,-0.29088095,40.640915
4,-29.236143,5.872343,32.717407,-27.401915,4.1363435,34.041836,-25.281965,2.9325016,36.932186,-23.73975,1.1569229,38.767574,-22.058884,-0.2910384,40.64129
5,-29.229448,5.880317,32.713837,-27.397346,4.14374,34.040466,-25.278439,2.9411147,36.93406,-23.739107,1.1614101,38.764168,-22.05772,-0.28526562,40.642284
6,-29.223852,5.892744,32.723022,-27.388945,4.1480684,34.046986,-25.255144,2.9521542,36.9061,-23.73616,1.1662652,38.772465,-22.054949,-0.27737987,40.64833
7,-29.21748,5.899972,32.725708,-27.384285,4.1532626,34.04979,-25.252142,2.9560978,36.924313,-23.732094,1.1649575,38.779545,-22.054558,-0.2760658,40.64968
8,-29.215244,5.902496,32.728035,-27.380396,4.157918,34.055183,-25.252134,2.9541438,36.925186,-23.731363,1.1650496,38.78258,-22.052963,-0.27623454,40.65028
9,-29.215471,5.89863,32.728245,-27.381826,4.152422,34.055084,-25.254948,2.953239,36.92792,-23.732164,1.1617309,38.78189,-22.052998,-0.2796325,40.650616
10,-29.215097,5.8901534,32.724823,-27.384842,4.1456437,34.051003,-25.25902,2.9453676,36.919476,-23.733686,1.1587992,38.78031,-22.053892,-0.2816311,40.65166
11,-29.22049,5.8877378,32.73054,-27.38637,4.141609,34.052288,-25.278488,2.9394517,36.94845,-23.735987,1.1560485,38.78515,-22.054014,-0.28412908,40.654045
12,-29.219492,5.8811007,32.731136,-27.390083,4.143248,34.05802,-25.282938,2.9341338,36.953712,-23.73571,1.1535864,38.784378,-22.054638,-0.28422013,40.653664
13,-29.218475,5.8765454,32.729977,-27.388288,4.1405935,34.056004,-25.282309,2.9328074,36.950928,-23.737705,1.1545738,38.7876,-22.05507,-0.285033,40.656284
14,-29.217842,5.8708797,32.728565,-27.386679,4.1337447,34.054264,-25.278814,2.930283,36.951256,-23.737532,1.1511068,38.7884,-22.053432,-0.2846549,40.652676
15,-29.21527,5.864022,32.72556,-27.38888,4.1255803,34.057117,-25.280735,2.9250283,36.954857,-23.740826,1.1502582,38.79405,-22.054157,-0.2860572,40.65602
16,-29.203499,5.853362,32.715225,-27.378784,4.11687,34.0454,-25.282053,2.9199612,36.958267,-23.74029,1.1474588,38.794235,-22.054352,-0.2861618,40.65414
17,-29.203447,5.864369,32.712772,-27.381163,4.1227317,34.05129,-25.28108,2.9228256,36.957203,-23.741976,1.1511339,38.796757,-22.054218,-0.2841065,40.653454
