scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,958.77795,662.5982,0.6921399,940.2157,496.86896,0.8133888,905.8778,308.85757,0.8360225,887.64453,166.65602,0.9582408,954.6448,203.55391,0.15180343
1,958.4251,661.98517,0.7123162,939.968,496.6349,0.84301305,905.8026,309.05,0.8107668,887.2819,166.22351,0.9704726,887.4702,166.01392,0.1580679
2,958.23175,662.27686,0.6399829,939.75745,496.7738,0.8571619,905.91705,308.9816,0.8062437,887.0608,166.47101,0.91127956,887.1552,166.35036,0.16445705
3,958.1155,661.95483,0.63987005,939.8085,496.74307,0.84323376,905.6423,308.6747,0.7104455,887.2905,166.1497,0.95328367,887.392,166.01875,0.17540966
4,958.0997,661.4964,0.60288274,939.83014,496.77142,0.847771,905.878,308.81778,0.7950669,887.3477,166.20708,1.0,887.5307,165.99869,0.13630217
5,957.94745,661.9129,0.64687675,939.80963,496.78366,0.8535885,905.5863,309.83566,0.843809,886.97577,166.08806,1.0,1020.6596,459.19717,0.15887715
6,958.1983,662.59644,0.65098315,939.8254,496.7276,0.85798645,905.47095,309.6543,0.8098697,886.9098,166.0342,1.0,887.19324,165.88164,0.16144638
7,957.7967,662.093,0.6423744,939.624,496.95297,0.8471444,905.40814,310.0778,0.8018355,886.5626,166.08624,0.9883514,886.8348,165.96292,0.16867498
8,957.64325,662.5103,0.63590574,939.4585,497.01627,0.83576894,905.2574,309.7641,0.7061794,886.26636,166.0427,0.9529546,886.55255,166.01997,0.15852742
9,957.3868,662.1749,0.6484743,938.9055,496.6271,0.8331733,905.1093,309.9015,0.75711346,885.9799,165.90656,0.92607194,886.27576,165.88107,0.17164364
10,957.25836,662.2283,0.6325405,938.9196,496.63632,0.8381729,904.6981,309.58716,0.79189295,885.4771,165.88733,0.9988151,1020.1092,459.00092,0.16174297
11,957.0133,661.9943,0.63923717,938.862,496.63364,0.8305621,904.4983,309.71292,0.7946385,884.8126,166.02257,1.0,938.65375,496.12833,0.12975319
12,956.95856,661.8816,0.63135624,938.6894,496.59558,0.8168768,904.09314,309.0912,0.7837146,884.24194,165.50839,1.0,904.85046,308.5851,0.12869222
13,956.6994,662.26556,0.5868624,938.28815,496.70285,0.8157131,903.6464,309.04062,0.79730904,883.48456,165.64322,1.0,882.80133,166.79134,0.16320033
14,956.35986,662.29193,0.598419,937.25275,497.63504,0.8197611,902.0157,308.77625,0.884413,881.939,165.8801,1.0,948.9272,204.68204,0.15263519
15,956.4053,662.49243,0.5989656,937.1069,497.42715,0.8247432,901.06305,309.2984,0.9509991,881.93115,165.94356,1.0,1017.8942,459.79544,0.17840914
16,955.9573,662.6772,0.6427754,936.68933,497.63245,0.8159132,900.56067,310.04028,0.94506603,881.2459,166.71843,1.0,1017.91345,460.1561,0.17451158
17,955.4815,662.85205,0.6541233,936.4496,497.44077,0.83277494,899.5574,310.85596,0.9040258,879.6565,167.85715,1.0,900.5408,310.13394,0.1894195
