Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.88,-103.0,515.0
70.0,-4.06,-103.0,515.0
70.0,-4.19,-102.0,516.0
70.0,-4.25,-103.0,515.0
70.0,-4.31,-102.0,515.0
70.0,-4.38,-102.0,515.0
70.0,-4.44,-102.0,515.0
70.0,-4.5,-102.0,515.0
70.0,-4.56,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-103.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,514.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,514.0
70.0,-4.63,-103.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
70.0,-4.63,-102.0,515.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-106.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,476.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-106.0,477.0
60.0,-17.19,-107.0,477.0
60.0,-17.19,-107.0,477.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-112.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,434.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-112.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,432.0
50.0,-31.12,-113.0,433.0
50.0,-31.12,-113.0,433.0
