Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.31,2216.0,516.0
70.0,-3.44,2217.0,516.0
70.0,-3.56,2218.0,516.0
70.0,-3.63,2218.0,516.0
70.0,-3.69,2218.0,516.0
70.0,-3.75,2218.0,516.0
70.0,-3.88,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,515.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2219.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,515.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,515.0
70.0,-3.94,2220.0,516.0
70.0,-3.94,2220.0,516.0
60.0,-16.81,2404.0,477.0
60.0,-16.81,2404.0,477.0
60.0,-16.81,2405.0,477.0
60.0,-16.81,2405.0,477.0
60.0,-16.81,2405.0,477.0
60.0,-16.81,2405.0,476.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,476.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2406.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,476.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,476.0
60.0,-16.81,2407.0,477.0
60.0,-16.81,2407.0,476.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,432.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,432.0
50.0,-30.94,2591.0,432.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,433.0
50.0,-30.94,2591.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
50.0,-30.94,2590.0,433.0
50.0,-30.94,2590.0,432.0
