scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.4382,676.9795,0.81562024,910.9864,518.77686,0.7413766,905.42224,354.79114,0.8618023,891.6105,142.90463,0.92042273,912.9858,55.86518,0.97780776
1,918.74677,676.8969,0.7831838,910.7576,517.8371,0.71633744,905.2618,354.98935,0.8672118,891.6301,142.90074,0.9251981,912.8745,55.82706,0.9633079
2,918.3194,676.63495,0.7974936,910.74384,518.40424,0.7101845,905.15894,354.53973,0.8719649,891.6766,142.7179,0.917787,912.9828,55.679413,0.9603781
3,918.29034,676.70795,0.79412407,910.6638,517.74634,0.7233398,905.17865,354.52542,0.8746364,891.6249,142.76216,0.90432954,913.02826,55.715153,0.9670775
4,918.2554,676.6893,0.78440034,910.67267,517.7337,0.7358259,905.17084,354.5793,0.876464,891.68915,142.71013,0.92102003,913.0821,55.67247,0.96771586
5,918.5479,676.646,0.7881656,910.7894,517.781,0.7119682,905.18066,354.72076,0.86648977,891.85266,142.86914,0.9147778,913.3657,55.634476,0.95130813
6,918.95807,676.6793,0.7745866,911.02936,518.60846,0.72393334,905.0911,355.02277,0.87903094,891.9692,142.9509,0.9158561,913.17163,55.668907,0.95750785
7,919.2219,676.8303,0.7667263,910.9404,518.70135,0.72830606,904.78534,355.04822,0.8974465,891.46185,143.11462,0.9050418,912.86115,55.98585,0.95821095
8,919.67834,676.80994,0.75116044,911.18665,518.672,0.72058856,905.1431,355.01883,0.8726373,891.8175,142.77385,0.9233687,913.3494,55.789425,0.96288407
9,919.99274,677.3548,0.70117885,911.3001,519.3847,0.7237185,904.6527,355.86658,0.91967124,891.6343,143.60884,0.8828088,912.9684,56.703167,0.9385273
10,919.65686,676.7168,0.7535024,911.1284,518.70087,0.7243548,905.11426,354.97327,0.90567625,892.0395,142.73892,0.9474387,913.5788,55.774914,0.9622224
11,919.88715,676.6965,0.75037473,911.2813,518.64636,0.71709156,905.8081,354.50955,0.86511815,892.09753,142.55743,0.9412179,914.18256,55.575596,0.9615026
12,919.8224,676.42755,0.73612154,911.5127,518.5457,0.7311372,905.81104,354.60324,0.8454414,892.21674,142.5225,0.95304304,914.27875,55.658855,0.96159023
13,919.0798,676.3628,0.789801,911.1602,518.31213,0.70852363,905.66113,354.26382,0.8254208,892.13116,142.25659,0.9664019,914.1546,55.336952,0.9457255
14,918.7968,676.1259,0.8000078,911.0539,518.0894,0.7199563,905.9158,353.91476,0.82544625,892.6809,141.98123,0.9570309,914.85333,55.170517,0.94930124
15,919.33136,676.16156,0.7764595,911.3443,518.23035,0.7292059,905.6933,354.32846,0.83118933,892.7493,142.16905,0.97265005,914.7781,55.085274,0.95117265
16,919.3943,676.16595,0.7743775,911.11,518.3162,0.7145074,905.45447,354.48947,0.8610838,892.36993,142.28151,0.9581347,914.30865,55.437744,0.96418065
17,919.75,676.4918,0.78563577,911.4139,518.4627,0.71726084,905.4515,354.474,0.8560968,892.29333,142.49533,0.954554,914.332,55.648144,0.9654518
