timestamp,raw,volts,angle
155258878020,2943,0.5518125,-132.90926914993796
155258901032,2967,0.5563125,-132.63219886219431
155258925162,2940,0.55125,-132.94390293590592
155258949069,2974,0.557625,-132.55138669493576
155258972649,2953,0.5536875,-132.79382319671146
155258992793,2951,0.5533125,-132.81691238735675
155259015367,2947,0.5525625,-132.86309076864734
155259036357,2967,0.5563125,-132.63219886219431
155259057111,2934,0.550125,-133.01317050784183
155259080389,2944,0.552,-132.8977245546153
155259100758,2962,0.5553750000000001,-132.68992183880758
155259123026,2954,0.553875,-132.78227860138878
155259145675,2946,0.5523750000000001,-132.87463536397001
155259167299,2973,0.5574375,-132.5629312902584
155259190608,2930,0.5493750000000001,-133.05934888913242
155259213840,2971,0.5570625,-132.58602048090373
155259236334,2955,0.5540625,-132.77073400606614
155259257285,2957,0.5544375,-132.74764481542084
155259280694,2946,0.5523750000000001,-132.87463536397001
155259301664,2975,0.5578125,-132.5398420996131
155259325580,2951,0.5533125,-132.81691238735675
155259347347,2968,0.5565,-132.62065426687167
155259368221,2958,0.554625,-132.7361002200982
155259389797,2961,0.5551875000000001,-132.70146643413023
155259412592,2938,0.550875,-132.96699212655122
155259433713,2967,0.5563125,-132.63219886219431
155259454074,2964,0.55575,-132.66683264816228
155259475255,2961,0.5551875000000001,-132.70146643413023
155259496283,2948,0.55275,-132.85154617332472
155259517366,2979,0.5585625,-132.49366371832252
155259540214,2930,0.5493750000000001,-133.05934888913242
155259562633,2928,0.549,-133.08243807977772
155259585951,2976,0.558,-132.52829750429046
155259608212,2954,0.553875,-132.78227860138878
155259631108,2955,0.5540625,-132.77073400606614
155259651720,2970,0.556875,-132.59756507622637
155259672855,2939,0.5510625,-132.95544753122857
155259696291,2969,0.5566875,-132.60910967154902
155259718849,2960,0.555,-132.7130110294529
155259740775,2962,0.5553750000000001,-132.68992183880758
155259763566,2937,0.5506875,-132.97853672187387
155259784568,2988,0.56025,-132.38976236041864
155259805463,2981,0.5589375,-132.4705745276772
155259827655,2948,0.55275,-132.85154617332472
155259849276,2958,0.554625,-132.7361002200982
155259869508,2950,0.553125,-132.8284569826794
155259890542,2980,0.55875,-132.48211912299985
155259911156,2933,0.5499375,-133.02471510316448
155259933069,2979,0.5585625,-132.49366371832252
155259954937,2950,0.553125,-132.8284569826794
155259976760,2954,0.553875,-132.78227860138878
155259998240,2936,0.5505,-132.9900813171965
155300019061,2976,0.558,-132.52829750429046
155300039395,2978,0.5583750000000001,-132.50520831364514
155300062046,2930,0.5493750000000001,-133.05934888913242
155300082946,2968,0.5565,-132.62065426687167
155300104146,2958,0.554625,-132.7361002200982
155300126103,2964,0.55575,-132.66683264816228
155300147135,2934,0.550125,-133.01317050784183
155300169642,2977,0.5581875000000001,-132.51675290896782
155300190204,2940,0.55125,-132.94390293590592
155300210449,2957,0.5544375,-132.74764481542084
155300231020,2954,0.553875,-132.78227860138878
155300252016,2980,0.55875,-132.48211912299985
155300273871,2976,0.558,-132.52829750429046
155300296173,2929,0.5491875,-133.0708934844551
155300318498,2962,0.5553750000000001,-132.68992183880758
155300340310,2969,0.5566875,-132.60910967154902
155300362321,2936,0.5505,-132.9900813171965
155300383372,2934,0.550125,-133.01317050784183
155300404431,2973,0.5574375,-132.5629312902584
155300426602,2947,0.5525625,-132.86309076864734
155300447243,2951,0.5533125,-132.81691238735675
155300470038,2956,0.55425,-132.7591894107435
155300490177,2975,0.5578125,-132.5398420996131
155300513563,2930,0.5493750000000001,-133.05934888913242
155300534860,2987,0.5600625,-132.4013069557413
155300556291,2959,0.5548125,-132.72455562477555
155300581087,2958,0.554625,-132.7361002200982
155300602065,2938,0.550875,-132.96699212655122
155300623622,2979,0.5585625,-132.49366371832252
155300648679,2969,0.5566875,-132.60910967154902
155300672159,2976,0.558,-132.52829750429046
155300692672,2967,0.5563125,-132.63219886219431
155300713923,2951,0.5533125,-132.81691238735675
155300733776,2940,0.55125,-132.94390293590592
155300753808,2972,0.55725,-132.57447588558108
155300773073,2977,0.5581875000000001,-132.51675290896782
155300793053,2947,0.5525625,-132.86309076864734
155300813486,2946,0.5523750000000001,-132.87463536397001
155300833384,2959,0.5548125,-132.72455562477555
155300853615,2942,0.551625,-132.9208137452606
155300873254,2971,0.5570625,-132.58602048090373
155300893973,2942,0.551625,-132.9208137452606
155300914121,2930,0.5493750000000001,-133.05934888913242
155300933691,2962,0.5553750000000001,-132.68992183880758
155300955187,2958,0.554625,-132.7361002200982
155300975283,2966,0.556125,-132.64374345751696
155300997077,2938,0.550875,-132.96699212655122
155301017618,2979,0.5585625,-132.49366371832252
155301038053,2978,0.5583750000000001,-132.50520831364514
155301058202,2956,0.55425,-132.7591894107435
155301078694,2955,0.5540625,-132.77073400606614
155301098655,2945,0.5521875,-132.88617995929266
155301118672,2942,0.551625,-132.9208137452606
155301138884,2990,0.560625,-132.36667316977335
155301159220,2944,0.552,-132.8977245546153
155301178601,2939,0.5510625,-132.95544753122857
155301198031,2953,0.5536875,-132.79382319671146
155301218062,2935,0.5503125,-133.00162591251916
155301237897,2990,0.560625,-132.36667316977335
155301259918,2938,0.550875,-132.96699212655122
155301280135,2926,0.548625,-133.10552727042304
155301300181,2962,0.5553750000000001,-132.68992183880758
155301319776,2954,0.553875,-132.78227860138878
155301339863,2973,0.5574375,-132.5629312902584
155301362226,2932,0.54975,-133.03625969848713
155301382047,2932,0.54975,-133.03625969848713
155301403319,2968,0.5565,-132.62065426687167
155301426746,2953,0.5536875,-132.79382319671146
155301447822,2950,0.553125,-132.8284569826794
