scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,988.4534,628.2575,0.53005743,933.02515,481.55722,0.744565,933.7212,327.56165,0.87117434,912.728,125.459854,0.9042929,924.1945,20.28579,1.0
1,988.46124,628.121,0.54483944,933.0031,481.55212,0.7424974,933.6082,327.52664,0.86167645,912.6454,125.49757,0.904791,923.9486,20.352102,1.0
2,988.36475,628.13,0.54578567,933.0482,481.4319,0.7320233,933.6663,327.549,0.8649881,912.3674,125.65658,0.9014627,923.6338,20.399311,0.9921426
3,988.3157,628.1735,0.52839094,933.01105,481.54977,0.72989213,933.6909,327.54156,0.8625557,912.2765,125.60286,0.9037167,923.6811,20.405704,0.9899054
4,988.3062,628.20593,0.5535617,932.9971,481.38794,0.7306731,933.696,327.55267,0.87225497,912.1938,125.58986,0.9030002,923.6372,20.429918,0.9951011
5,988.29156,628.20636,0.54290533,933.05035,481.45276,0.714955,933.6216,327.5969,0.87222254,912.24695,125.65567,0.8988089,923.62384,20.470808,0.99991703
6,988.3284,628.25165,0.5386725,933.0546,481.46738,0.72509044,933.6603,327.62872,0.87116957,912.3154,125.67879,0.89056534,923.6291,20.490036,1.0
7,988.325,628.2664,0.5619754,932.9706,481.5804,0.7272416,933.61304,327.5829,0.8651654,912.3599,125.68183,0.89578265,923.7037,20.491669,1.0
8,988.30774,628.30133,0.5602045,932.9653,481.5886,0.7310843,933.622,327.61127,0.8836657,912.3212,125.772354,0.89731956,923.8435,20.49412,1.0
9,988.27234,628.2495,0.6055203,933.03937,481.47458,0.73914,933.70764,327.5119,0.86611617,912.4418,125.691246,0.8949587,923.88043,20.474674,1.0
10,988.4961,628.206,0.62068194,933.1706,481.41046,0.73635715,933.72455,327.51816,0.8641696,912.54364,125.65002,0.8927076,923.88025,20.46523,1.0
11,988.46313,628.2285,0.61377865,933.128,481.46146,0.7429374,933.7528,327.52185,0.8683247,912.6214,125.580696,0.9003343,923.9564,20.401667,1.0
12,988.54706,627.9961,0.60780954,933.0989,481.43637,0.7464111,933.7035,327.48456,0.8703533,912.6277,125.51055,0.89830106,923.9739,20.413746,1.0
13,988.5542,628.007,0.5982639,933.16724,481.43488,0.7479787,933.6921,327.51404,0.8645031,912.6112,125.44595,0.89616317,924.0091,20.420595,1.0
14,988.53534,628.02313,0.5996699,933.17114,481.4554,0.7480286,933.7353,327.5186,0.87452966,912.6737,125.566956,0.89740336,924.0398,20.402855,1.0
15,988.5992,628.0016,0.60192835,933.255,481.47397,0.7457354,933.7689,327.55887,0.8777332,912.97394,125.52553,0.8979477,924.1307,20.3499,1.0
16,988.587,627.9694,0.598271,933.25903,481.50092,0.7496943,933.8314,327.70163,0.87787604,913.1269,125.55476,0.8929103,924.19635,20.42307,1.0
17,988.5871,628.04364,0.57492507,933.34607,481.54712,0.752831,933.8539,327.73026,0.8791057,913.01556,125.54048,0.8984659,924.11816,20.44843,1.0
18,988.6156,628.00586,0.5769345,933.3654,481.5401,0.7540493,933.8622,327.78012,0.8663539,913.06494,125.54834,0.90066004,924.123,20.46141,1.0
