timestamp,quat1,quat2
205339092089,"(0.5050048828125, 0.21588134765625, -0.835693359375, -0.00048828125)","(0.0, 0.0, 0.0, 0.0)"
205339106829,"(0.50506591796875, 0.21588134765625, -0.83563232421875, -0.00048828125)","(0.0, 0.0, 0.0, 0.0)"
205339119729,"(0.505126953125, 0.21588134765625, -0.83563232421875, -0.00048828125)","(0.0078125, 0.0, 0.0, 0.0)"
205339130863,"(0.50506591796875, 0.21588134765625, -0.83563232421875, -0.00048828125)","(0.0, 0.0, 0.0, 0.0)"
205339141800,"(0.50506591796875, 0.21588134765625, -0.83563232421875, -0.00048828125)","(1.0, 0.0, 0.0, 0.0)"
205339152412,"(0.50506591796875, 0.21588134765625, -0.83563232421875, -0.00048828125)","(1.0, 0.0, 0.0, 0.0)"
205339163252,"(0.50518798828125, 0.21588134765625, -0.8355712890625, -0.00042724609375)","(1.0, 0.0, 0.0, 0.0)"
205339172850,"(0.505126953125, 0.2158203125, -0.83563232421875, -0.00054931640625)","(1.0, 0.0, 0.0, 0.0)"
205339182627,"(0.50506591796875, 0.2158203125, -0.83563232421875, -0.00054931640625)","(1.0, 0.0, 0.0, 0.0)"
205339192491,"(0.51300048828125, 0.2158203125, -0.8355712890625, -0.00048828125)","(1.0078125, 0.0, 0.0, 0.0)"
205339199664,"(0.51300048828125, 0.2158203125, -0.8355712890625, -0.00048828125)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339207333,"(0.512939453125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339216767,"(0.51287841796875, 0.21575927734375, -0.835693359375, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339225793,"(0.51300048828125, 0.21575927734375, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339233666,"(0.51300048828125, 0.21575927734375, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339240110,"(0.51300048828125, 0.21575927734375, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339248489,"(0.51287841796875, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339255993,"(0.512939453125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339262756,"(0.51300048828125, 0.2156982421875, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339269752,"(0.50518798828125, 0.2156982421875, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339278818,"(0.51300048828125, 0.2156982421875, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339286594,"(0.51300048828125, 0.2156982421875, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339292934,"(0.512939453125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339301132,"(0.512939453125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339309143,"(0.505126953125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339318743,"(0.505126953125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339328895,"(0.5050048828125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339338552,"(0.5050048828125, 0.2156982421875, -0.835693359375, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339348547,"(0.50506591796875, 0.21575927734375, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 0.0)"
205339358748,"(0.505126953125, 0.21575927734375, -0.83563232421875, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.0103759765625, 0.0)"
205339369366,"(0.50506591796875, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.0103759765625, 0.0)"
205339379328,"(0.505126953125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.0103759765625, 0.0)"
205339389045,"(0.50518798828125, 0.2158203125, -0.8355712890625, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.0103759765625, 0.0)"
205339398004,"(0.512939453125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 6.103515625e-05)"
205339408367,"(0.505126953125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01031494140625, 6.103515625e-05)"
205339418415,"(0.505126953125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.26129150390625, 0.01025390625, 6.103515625e-05)"
205339428423,"(0.50518798828125, 0.2158203125, -0.8355712890625, -0.00054931640625)","(0.9652099609375, 0.26129150390625, 0.01025390625, 6.103515625e-05)"
205339438255,"(0.50518798828125, 0.2158203125, -0.8355712890625, -0.00054931640625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339448200,"(-0.0052490234375, -6.103515625e-05, -6.103515625e-05, -6.103515625e-05)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339457905,"(0.51300048828125, 0.2158203125, -0.8355712890625, -0.00054931640625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339468680,"(0.5052490234375, 0.2158203125, -0.8355712890625, -0.0006103515625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339479850,"(0.51300048828125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339488737,"(0.51300048828125, 0.2158203125, -0.83563232421875, -0.0006103515625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339497966,"(0.5052490234375, 0.2158203125, -0.8355712890625, -0.0006103515625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339508835,"(0.5052490234375, 0.2158203125, -0.8355712890625, -0.0006103515625)","(0.9652099609375, 0.2613525390625, 0.01025390625, 6.103515625e-05)"
205339518692,"(0.5052490234375, 0.21575927734375, -0.8355712890625, -0.00067138671875)","(0.9652099609375, 0.26123046875, 0.01019287109375, 0.0)"
205339529288,"(0.5052490234375, 0.2158203125, -0.8355712890625, -0.00067138671875)","(0.9652099609375, 0.26123046875, 0.01019287109375, 0.0)"
205339539389,"(0.5052490234375, 0.2158203125, -0.8355712890625, -0.00067138671875)","(0.9652099609375, 0.26123046875, 0.01019287109375, 0.0)"
205339549343,"(0.50531005859375, 0.2158203125, -0.83551025390625, -0.00067138671875)","(0.9652099609375, 0.26123046875, 0.01019287109375, 0.0)"
205339559427,"(0.5130615234375, 0.21575927734375, -0.8355712890625, -0.000732421875)","(0.9652099609375, 0.26123046875, 0.01019287109375, 0.0)"
205339569207,"(0.50518798828125, 0.21575927734375, -0.83563232421875, -0.000732421875)","(0.9652099609375, 0.26123046875, 0.01025390625, 0.0)"
205339578659,"(0.5052490234375, 0.21575927734375, -0.8355712890625, -0.000732421875)","(0.9652099609375, 0.26123046875, 0.01025390625, 0.0)"
205339587575,"(0.51300048828125, 0.2156982421875, -0.83563232421875, -0.00079345703125)","(0.9652099609375, 0.26123046875, 0.01025390625, 0.0)"
205339596641,"(0.505126953125, 0.2156982421875, -0.83563232421875, -0.00079345703125)","(0.9652099609375, 0.26123046875, 0.01025390625, 6.103515625e-05)"
