scorer,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020,DLC_Resnet50_SOR7-11-16Nov18shuffle1_snapshot_020
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,1023.86426,1190.5713,0.08004359,1021.3475,1190.2654,0.05940192,564.6926,1020.55176,0.05913884,120.9551,1180.921,0.04480377,564.86597,1019.8538,0.09343759
1,1023.4152,1190.0631,0.107805386,1021.60724,1189.6683,0.08495456,564.6232,1020.2498,0.04000306,212.80722,1181.7538,0.024310246,564.72186,1019.63385,0.055643983
2,1022.7456,1189.5793,0.10786801,1021.22943,1189.2869,0.09646339,564.3834,1020.3408,0.049086038,1012.3382,1193.3772,0.022273285,564.51917,1019.7497,0.049157083
3,1023.0626,1189.5854,0.10890574,1021.56604,1189.316,0.0964409,564.41046,1020.3861,0.043856267,1012.10034,1193.7041,0.026902458,568.5987,1019.2839,0.034475356
4,1023.47595,1189.7888,0.14094542,583.63226,1178.9037,0.08019681,564.54645,1020.51776,0.041958608,1011.546,1194.188,0.026652098,568.7838,1019.3508,0.039246462
5,1023.6773,1189.7554,0.14367425,583.99524,1178.6805,0.081716664,1874.5361,234.69603,0.04382082,1022.4423,1187.6034,0.027916169,568.7039,1019.29315,0.05880821
6,1023.48584,1189.6254,0.14084703,584.4079,1178.8905,0.08012348,1874.5107,234.75996,0.04332978,1022.3894,1187.6029,0.029669538,564.6067,1019.91864,0.04026923
7,1023.5378,1189.6086,0.15425105,584.2397,1178.7664,0.08452294,1828.5867,191.39975,0.03677567,1022.4127,1187.6191,0.035144158,1024.425,1188.994,0.036744833
8,1023.68945,1189.6654,0.13344961,584.1485,1178.4985,0.13428418,564.50525,1020.4083,0.043242,1022.4269,1187.6324,0.034375954,564.62225,1019.791,0.07335648
9,1024.2076,1189.838,0.14388011,584.2655,1178.0498,0.116993226,564.5939,1020.41296,0.03950613,1022.54425,1190.6722,0.0339967,564.69995,1019.81433,0.07083553
10,1024.1605,1189.936,0.1447908,1022.1182,1189.7657,0.06993676,1834.1958,381.60574,0.05290498,1022.5571,1187.5721,0.03543546,564.8008,1019.84564,0.08419607
11,1024.1826,1189.8997,0.14614627,584.82184,1179.0986,0.09767864,1834.0251,381.3688,0.055704135,1022.63574,1187.5901,0.035349894,564.55414,1019.911,0.050834306
12,1024.5481,1190.0344,0.13342021,584.5473,1178.499,0.10596194,1873.9325,234.93686,0.08159916,1022.6261,1190.9327,0.038997825,564.6397,1019.89923,0.07480926
13,1024.0985,1189.9601,0.12975846,584.5351,1178.1111,0.10526267,1874.1224,235.13318,0.06369505,1022.5556,1187.5543,0.037192326,564.5163,1019.9571,0.068052106
14,1024.0736,1189.9995,0.125768,585.42816,1178.3885,0.106210805,1874.1063,235.1667,0.06423108,1877.327,234.97545,0.03587924,564.4152,1019.87915,0.05386978
15,1024.1995,1189.9828,0.13078108,584.4382,1178.2667,0.12298742,1874.2167,235.07825,0.062327348,1022.56177,1187.5619,0.036394462,564.4038,1019.85376,0.045109563
