Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
70.0,-3.25,-25727.0,515.0
70.0,-3.44,-25750.0,515.0
70.0,-3.5,-25771.0,515.0
70.0,-3.63,-25780.0,515.0
70.0,-3.69,-25780.0,515.0
70.0,-3.75,-25784.0,515.0
70.0,-3.81,-25784.0,515.0
70.0,-3.88,-25792.0,515.0
70.0,-3.88,-25787.0,515.0
70.0,-3.88,-25792.0,515.0
70.0,-3.88,-25796.0,515.0
70.0,-3.88,-25797.0,515.0
70.0,-3.88,-25798.0,515.0
70.0,-3.88,-25801.0,515.0
70.0,-3.88,-25801.0,515.0
70.0,-3.88,-25803.0,515.0
70.0,-3.88,-25801.0,515.0
70.0,-3.88,-25805.0,515.0
70.0,-3.88,-25799.0,515.0
70.0,-3.88,-25805.0,515.0
70.0,-3.88,-25806.0,515.0
70.0,-3.88,-25800.0,515.0
70.0,-3.88,-25797.0,515.0
70.0,-3.88,-25794.0,515.0
70.0,-3.88,-25796.0,515.0
70.0,-3.88,-25798.0,515.0
70.0,-3.88,-25794.0,515.0
70.0,-3.88,-25790.0,515.0
70.0,-3.88,-25790.0,515.0
70.0,-3.88,-25797.0,515.0
70.0,-3.88,-25788.0,515.0
70.0,-3.88,-25786.0,515.0
70.0,-3.88,-25787.0,515.0
70.0,-3.88,-25785.0,515.0
70.0,-3.88,-25789.0,514.0
70.0,-3.88,-25779.0,515.0
70.0,-3.88,-25782.0,515.0
70.0,-3.88,-25781.0,515.0
70.0,-3.88,-25779.0,515.0
60.0,-16.44,-23636.0,477.0
60.0,-16.44,-23643.0,477.0
60.0,-16.44,-23642.0,477.0
60.0,-16.44,-23646.0,477.0
60.0,-16.44,-23654.0,477.0
60.0,-16.44,-23651.0,476.0
60.0,-16.44,-23651.0,477.0
60.0,-16.44,-23651.0,477.0
60.0,-16.44,-23652.0,477.0
60.0,-16.44,-23653.0,477.0
60.0,-16.44,-23648.0,477.0
60.0,-16.44,-23652.0,477.0
60.0,-16.44,-23648.0,477.0
60.0,-16.44,-23646.0,477.0
60.0,-16.44,-23650.0,476.0
60.0,-16.44,-23650.0,477.0
60.0,-16.44,-23649.0,477.0
60.0,-16.44,-23651.0,477.0
60.0,-16.44,-23651.0,477.0
60.0,-16.44,-23653.0,477.0
60.0,-16.44,-23650.0,477.0
60.0,-16.44,-23648.0,477.0
