Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-2.63,-107.0,515.0
70.0,-2.81,-107.0,515.0
70.0,-2.94,-107.0,515.0
70.0,-3.06,-107.0,515.0
70.0,-3.19,-107.0,515.0
70.0,-3.25,-107.0,515.0
70.0,-3.31,-107.0,515.0
70.0,-3.38,-107.0,515.0
70.0,-3.44,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,514.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-108.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-108.0,515.0
70.0,-3.5,-108.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-108.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
70.0,-3.5,-107.0,515.0
60.0,-15.31,-113.0,477.0
60.0,-15.38,-113.0,478.0
60.0,-15.44,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,477.0
60.0,-15.5,-113.0,478.0
60.0,-15.5,-113.0,477.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,432.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-121.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,432.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-121.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
50.0,-29.81,-120.0,433.0
