scorer,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010,DLC_Resnet50_SOR5_11_04Nov10shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,916.27167,679.15216,0.7996072,903.89056,534.09485,0.84700954,872.4089,386.0022,0.7011239,832.403,275.9262,0.95977944,795.033,139.28061,0.551567
1,917.0205,678.2939,0.7417357,904.04706,534.1737,0.8817672,871.87683,385.96536,0.7130938,831.42255,275.90674,0.93845785,794.4394,139.36708,0.52877605
2,917.02515,678.3061,0.748266,903.8352,533.951,0.8452373,871.84015,385.72302,0.6993264,831.7624,275.62582,0.96082926,795.08624,139.13419,0.53071004
3,917.1076,678.1898,0.7436176,903.8668,534.0607,0.8554458,872.0326,385.79245,0.7326286,831.9385,275.2007,0.9638857,795.25934,138.45166,0.51807475
4,917.33124,678.26624,0.71712124,903.89105,534.1615,0.86293125,872.02905,385.9335,0.7285736,831.6926,275.4988,0.963783,795.0414,139.28073,0.5387052
5,919.18787,677.40375,0.55264884,903.92773,533.8968,0.8684369,871.80615,385.7846,0.7206358,831.23505,275.79935,0.9709962,794.51984,138.93747,0.4969512
6,922.1337,677.6281,0.6426032,904.1559,533.6979,0.84484994,871.3402,386.4259,0.7446327,830.30664,275.49545,0.9335345,793.57794,139.11731,0.4813764
7,923.1629,678.04474,0.59586984,904.4847,534.0828,0.83289623,870.7544,386.527,0.71578306,830.39246,275.5807,0.94961846,794.4104,139.05754,0.4744941
8,925.8559,681.8682,0.7386039,905.28534,535.2792,0.87097436,870.5608,386.7221,0.69805455,830.01324,275.85876,0.9088112,793.8135,139.54308,0.49444675
9,928.0672,681.9779,0.66983175,905.98566,536.4469,0.94100064,870.98663,386.70712,0.7088807,830.0126,275.90057,0.963133,793.44977,139.46104,0.50484455
10,928.8856,683.1152,0.73210067,906.36804,536.84564,0.95427155,871.2793,386.73807,0.7342403,830.0797,275.96448,0.9418812,793.48486,139.32669,0.5114596
11,928.669,683.0221,0.7569465,906.4745,536.8258,0.95610183,871.31195,386.54822,0.7299078,830.39307,275.41214,0.9801453,794.18036,138.409,0.4839457
12,928.55914,683.1581,0.74652207,906.37384,536.8421,0.94584656,871.9515,386.60843,0.741829,830.88495,275.32077,1.0,794.7298,138.85338,0.4781538
13,928.6904,683.17175,0.7413312,906.4897,536.78595,0.9563047,872.0099,386.5425,0.7230093,830.8623,275.2122,0.98531747,794.4854,138.57529,0.47085366
14,928.74164,683.0384,0.7308083,906.4942,536.684,0.9291767,872.0297,386.35892,0.722921,830.8653,275.12793,0.981154,794.5355,138.57095,0.463489
15,928.6276,682.89667,0.7619754,906.5721,536.66956,0.9351197,872.2517,386.43567,0.7619127,831.14526,274.61163,0.98332083,795.1578,138.04128,0.4690124
16,928.7506,682.8565,0.72425884,906.68726,536.57367,0.9259701,872.9019,386.07336,0.7394188,831.1833,274.31406,0.97788256,794.7353,137.82196,0.49269703
17,928.32996,682.7215,0.8330435,906.95917,536.94293,0.9023715,872.0406,386.2794,0.7176869,830.9697,274.9827,0.9602117,794.7699,138.34,0.4825212
