scorer,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010,DLC_Resnet50_SOR1_10_26Oct27shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,928.9072,750.3269,0.79418766,888.5679,592.30994,0.688913,887.9502,394.99686,0.6385709,918.711,142.07556,0.810394,888.6312,66.8982,0.7967155
1,928.86084,750.33264,0.79105324,888.777,591.3131,0.7032294,888.05023,394.82425,0.64144075,918.801,141.88911,0.8163234,888.5581,66.963196,0.8155589
2,928.8135,750.3174,0.7907014,888.6471,592.3951,0.7229117,888.09204,394.79352,0.6367137,918.8813,142.08565,0.8192112,888.90204,67.04125,0.81599885
3,928.89294,750.3255,0.7931993,888.65735,592.23737,0.7165513,888.1175,394.91675,0.64178556,918.877,142.13812,0.82313204,888.66956,67.00216,0.8124067
4,928.61993,750.4329,0.7723005,888.60486,592.3898,0.7257903,888.1826,394.9883,0.64339244,918.9203,142.15872,0.8283873,888.9269,67.06145,0.8123418
5,928.6948,750.22614,0.77593374,888.88654,591.3471,0.7154609,888.1185,394.88715,0.6233487,918.84863,142.14044,0.8255312,888.8177,66.75575,0.82757735
6,928.49005,750.1078,0.78049576,888.85205,591.2779,0.7089162,888.1791,394.91696,0.6398382,918.98047,141.9898,0.8057863,888.8825,66.58456,0.8323876
7,928.54486,750.1535,0.7806424,888.93616,591.1499,0.71874505,888.2614,394.55435,0.64621305,919.0118,141.96524,0.8008892,888.86194,66.64437,0.83830404
8,928.33246,749.9982,0.7806252,889.07605,591.148,0.70111895,888.2097,394.61404,0.6454934,918.9074,141.68742,0.8042942,888.7599,66.49492,0.84289193
9,928.3305,750.0675,0.78221095,888.9502,591.2741,0.71458423,888.1667,394.5345,0.64213955,918.7909,141.92915,0.81091315,888.9163,66.72201,0.8252435
10,928.24664,750.10345,0.76769316,888.8644,591.3191,0.7243955,888.2437,394.77914,0.6288896,918.7996,142.10214,0.8112984,889.03235,66.73602,0.82571596
11,928.3059,750.1076,0.76057893,888.8917,591.18756,0.73249835,888.26526,394.74957,0.600265,918.81824,142.12059,0.8120759,888.98914,66.796394,0.8283788
12,928.16693,750.18604,0.76719105,888.8194,591.3844,0.7265482,888.2918,394.88354,0.5957676,918.84,142.09859,0.81514305,888.8779,66.82043,0.83487785
13,928.2343,750.1821,0.7682738,889.05585,591.21246,0.72314197,888.3178,394.95956,0.59952736,918.8978,142.04994,0.81295747,889.0194,66.71655,0.8302438
14,928.2571,750.2222,0.7591162,888.77277,592.45184,0.72151804,888.306,394.96887,0.59656703,918.8281,141.90883,0.80996674,889.0398,66.613075,0.82074296
15,928.25775,750.2457,0.75381935,888.7374,592.41,0.72176224,888.39777,394.9508,0.5927032,918.84143,141.88828,0.8097711,888.9232,66.556305,0.834944
16,928.22,750.2376,0.7470168,888.735,592.5557,0.73603964,888.2287,394.87833,0.59001124,918.7805,141.89479,0.8098025,888.9976,66.56347,0.8259011
17,928.2502,750.20325,0.7510551,888.6562,592.4099,0.7404562,888.304,394.95016,0.603372,918.9131,141.9522,0.80538696,889.0525,66.53395,0.8309764
