scorer,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010,DLC_Resnet50_SOR0_2Oct25shuffle1_snapshot_010
bodyparts,PIP,PIP,PIP,MCP,MCP,MCP,hand,hand,hand,radial-styloid-process,radial-styloid-process,radial-styloid-process,forearm,forearm,forearm
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,918.4563,676.8596,0.7659391,911.415,519.3239,0.74367905,905.4123,355.3995,0.8709841,895.10175,143.58476,0.90031445,919.61285,56.93779,0.9850568
1,918.9901,676.67487,0.79906845,911.47864,519.20996,0.7465556,905.86615,354.93204,0.8378162,895.8703,143.91562,0.86740446,920.2501,57.1668,1.0
2,919.2044,676.3973,0.79844767,911.5608,518.9511,0.7526436,905.848,354.6723,0.8378145,895.95557,143.28764,0.87574714,920.5773,57.16382,1.0
3,919.72424,676.35364,0.8112154,911.65485,519.0739,0.7585677,905.8292,354.61658,0.8437099,896.01874,143.38623,0.8797428,920.25146,57.11637,0.99168026
4,920.2099,676.45087,0.7910616,911.4394,519.22015,0.74653697,905.3297,355.40958,0.87966865,895.2434,143.41504,0.9063166,919.9496,57.11034,0.98219836
5,920.47577,676.484,0.78657633,911.57715,519.30304,0.75750875,905.526,355.18326,0.8455003,895.9812,143.25105,0.8728924,920.21765,57.086105,0.9841837
6,920.75494,676.2009,0.7568593,911.6701,519.3004,0.75819796,905.7218,354.96222,0.8337309,895.9453,143.36818,0.87492913,920.3126,57.08094,1.0
7,920.49176,675.34924,0.7688935,911.83026,518.6898,0.760155,906.0449,354.25873,0.79632264,895.7055,142.25008,0.91044307,920.2594,56.30749,0.9982009
8,920.93616,675.89557,0.7475777,911.9597,518.84106,0.7624962,905.9006,354.43457,0.80700237,895.6639,142.16214,0.9052603,920.24084,56.210003,0.99292773
9,920.7544,675.95465,0.7637987,912.04584,518.6904,0.76326376,905.87866,354.3704,0.8113543,895.60675,141.99493,0.93550307,920.2029,55.597973,1.0
10,920.78424,675.9207,0.76451117,912.0552,518.4637,0.7725565,905.9873,354.08844,0.8048523,895.2117,141.15195,0.98030436,920.2446,54.973526,1.0
11,920.7779,676.0767,0.77269036,912.0996,518.56494,0.7735794,906.04266,354.04443,0.8002737,894.8892,141.31023,0.98521465,920.2196,55.02433,1.0
12,920.6469,676.04193,0.78470397,912.15186,518.6744,0.7744017,905.99896,354.11978,0.8055589,895.6018,141.38548,0.9503063,920.5488,55.351383,1.0
13,920.59357,675.98944,0.8097693,911.7684,518.7463,0.7506532,905.3766,354.67947,0.84905356,894.9161,141.31345,0.97152686,920.4451,55.53006,1.0
14,920.79285,675.9593,0.7889442,911.8781,518.7128,0.7542295,905.50903,354.78006,0.8375357,895.182,141.3877,0.96827716,920.5389,55.58358,1.0
15,920.74396,675.97406,0.7893411,911.84607,518.77844,0.7541364,905.5526,354.64737,0.8227861,895.25775,141.47455,0.95423555,920.4284,55.756386,1.0
16,920.36975,676.6457,0.77458024,911.60004,518.92236,0.7633741,905.4788,354.73996,0.82263935,894.8808,141.42577,0.97786933,920.3889,55.837715,1.0
17,920.76526,676.3729,0.7761211,912.0441,518.9126,0.7725111,906.04987,354.33438,0.7944234,895.90204,141.30711,0.9408269,921.08234,55.24379,1.0
18,921.0938,676.00653,0.74172336,912.6163,518.86914,0.7731651,906.0399,354.29446,0.807748,895.88983,141.28125,0.9378218,921.0926,55.257427,1.0
