Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
100.0,100.0,100.0,100.0
100.0,100.0,100.0,100.0
70.0,-3.38,-25736.0,517.0
70.0,-3.5,-25745.0,516.0
70.0,-3.56,-25746.0,516.0
70.0,-3.63,-25748.0,516.0
70.0,-3.69,-25758.0,516.0
70.0,-3.75,-25757.0,516.0
70.0,-3.81,-25765.0,516.0
70.0,-3.88,-25766.0,516.0
70.0,-3.88,-25774.0,517.0
70.0,-3.88,-25780.0,516.0
70.0,-3.88,-25781.0,516.0
70.0,-3.88,-25785.0,516.0
70.0,-3.88,-25790.0,516.0
70.0,-3.88,-25791.0,516.0
70.0,-3.88,-25795.0,516.0
70.0,-3.88,-25807.0,517.0
70.0,-3.88,-25813.0,516.0
70.0,-3.88,-25810.0,516.0
70.0,-3.88,-25814.0,516.0
70.0,-3.88,-25817.0,516.0
70.0,-3.88,-25826.0,516.0
70.0,-3.88,-25822.0,517.0
70.0,-3.88,-25815.0,517.0
70.0,-3.88,-25825.0,517.0
70.0,-3.88,-25818.0,516.0
70.0,-3.88,-25823.0,517.0
70.0,-3.88,-25837.0,517.0
70.0,-3.88,-25829.0,516.0
70.0,-3.88,-25832.0,517.0
70.0,-3.88,-25835.0,516.0
70.0,-3.88,-25840.0,516.0
70.0,-3.88,-25835.0,516.0
70.0,-3.88,-25835.0,516.0
70.0,-3.88,-25839.0,516.0
70.0,-3.88,-25846.0,516.0
70.0,-3.88,-25840.0,517.0
70.0,-3.88,-25833.0,516.0
70.0,-3.88,-25849.0,517.0
70.0,-3.88,-25846.0,516.0
60.0,-16.44,-23598.0,478.0
60.0,-16.44,-23599.0,478.0
60.0,-16.44,-23603.0,478.0
60.0,-16.44,-23609.0,478.0
60.0,-16.44,-23607.0,477.0
60.0,-16.44,-23614.0,478.0
60.0,-16.44,-23618.0,479.0
60.0,-16.44,-23620.0,478.0
60.0,-16.44,-23622.0,478.0
60.0,-16.44,-23624.0,478.0
60.0,-16.44,-23632.0,478.0
60.0,-16.44,-23633.0,478.0
60.0,-16.44,-23633.0,478.0
60.0,-16.44,-23633.0,478.0
60.0,-16.37,-23646.0,478.0
60.0,-16.37,-23641.0,477.0
60.0,-16.37,-23643.0,478.0
60.0,-16.37,-23643.0,478.0
60.0,-16.37,-23645.0,478.0
60.0,-16.37,-23648.0,479.0
60.0,-16.37,-23650.0,480.0
60.0,-15.94,-23674.0,478.0
60.0,-16.44,-23667.0,478.0
60.0,-16.44,-23675.0,478.0
60.0,-16.44,-23679.0,478.0
60.0,-16.44,-23681.0,478.0
60.0,-16.44,-23684.0,478.0
60.0,-16.44,-23692.0,478.0
60.0,-16.44,-23692.0,478.0
60.0,-16.44,-23688.0,478.0
60.0,-16.44,-23688.0,478.0
60.0,-16.44,-23688.0,478.0
60.0,-16.44,-23693.0,478.0
60.0,-16.44,-23689.0,478.0
60.0,-16.44,-23687.0,478.0
60.0,-16.44,-23686.0,478.0
60.0,-16.44,-23699.0,478.0
60.0,-16.44,-23703.0,478.0
60.0,-16.44,-23698.0,478.0
60.0,-16.44,-23702.0,478.0
60.0,-16.44,-23698.0,478.0
60.0,-16.44,-23693.0,478.0
60.0,-16.44,-23697.0,478.0
60.0,-16.44,-23711.0,478.0
60.0,-16.44,-23715.0,478.0
60.0,-16.44,-23721.0,478.0
60.0,-16.44,-23721.0,478.0
60.0,-16.44,-23712.0,478.0
60.0,-16.44,-23719.0,478.0
60.0,-16.44,-23717.0,478.0
50.0,-30.69,-20536.0,434.0
50.0,-30.69,-20538.0,433.0
50.0,-30.69,-20526.0,434.0
50.0,-30.69,-20532.0,434.0
50.0,-30.69,-20524.0,434.0
50.0,-30.69,-20528.0,434.0
50.0,-30.69,-20525.0,434.0
50.0,-30.69,-20581.0,436.0
50.0,-30.19,-20625.0,434.0
50.0,-30.5,-20581.0,434.0
50.0,-30.5,-20585.0,434.0
50.0,-30.5,-20585.0,434.0
50.0,-30.5,-20588.0,434.0
50.0,-30.5,-20590.0,434.0
50.0,-30.5,-20584.0,434.0
50.0,-30.5,-20581.0,434.0
50.0,-30.5,-20577.0,434.0
50.0,-30.5,-20587.0,434.0
50.0,-30.5,-20590.0,434.0
50.0,-30.5,-20590.0,434.0
50.0,-30.5,-20598.0,434.0
50.0,-30.5,-20592.0,434.0
50.0,-30.5,-20598.0,434.0
50.0,-30.5,-20595.0,434.0
50.0,-30.5,-20599.0,434.0
50.0,-30.5,-20601.0,434.0
50.0,-30.5,-20589.0,434.0
50.0,-30.5,-20585.0,434.0
50.0,-30.5,-20591.0,434.0
50.0,-30.5,-20595.0,434.0
50.0,-30.5,-20596.0,434.0
50.0,-30.5,-20594.0,435.0
50.0,-30.5,-20591.0,434.0
50.0,-30.5,-20593.0,434.0
50.0,-30.5,-20596.0,434.0
